Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
Dover Park Home Care,"Dover Park Home Care supports patients who wish to be cared for and pass on in the comfort of their own homes. Started in 2011, it provides 24/7 home palliative care to patients with advanced illnesses at home including after hours on-call service.",https://www.sgsocialsupport.com/resource/znqnqrwSSv-,No Content Found,Patients diagnosed with an advanced illness with a prognosis of less than 1 year Patients with cancers and non-cancers such as end-stage organ failure and advanced dementia,"What We Provide A multidisciplinary team of nurses, doctors, medical social workers, music and art therapists who provide physical, psychosocial and spiritual support. On-call service 24 hours a day, 7 days a week. Regular reviews by nurses scheduled according to patients’ needs. Visits by the doctors when medical attention is needed. Advance Care Planning discussions Training of family members and caregivers to ensure patient’s comfort at home. Recommend and assist in equipment loans from vendors, if needed.","Charges Home Care Service is fully funded, excluding ad-hoc consumables which are MediSave claimable. Contact Us","Dover Park Home Care + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Tan Tock Seng Link
TTSH Integrated Care Hub 
S307382 6500 7272 info@doverpark.org.sg Website",https://www.sgsocialsupport.com/resource/znqnqrwSSv-
Epilepsy Care Group (Singapore),"Epilepsy Care Group (Singapore) [ECG] is a non-profit, volunteer-based organization that began in 1993 as an effort to address the needs of persons with epilepsy and their caregivers in Singapore
Membership is open to all persons with epilepsy, their caregivers, and professionals involved in the holistic management of epilepsy and all interested members of the public.
In June 2000, the Group with the approval from the Ministry of Health, set up Singapore’s first multi-service centre for epilepsy support. It is the centre of operations from which a range of services that are tailored to meet individual requirements and improve community understanding are offered.
These include:

Counselling – We provide counselling for people with epilepsy and their families on issues such as adjustment to epilepsy, family, school and employment problems.
Community Education – Many misconceptions that abound and prejudice still surrounds epilepsy. Our community educators provide services designed to improve community understanding and awareness. These include providing speakers for various professional and community groups, films, videos and an information and reference service.
Drop-In Centre – The Group has a drop-in centre for people with epilepsy and their families to meet and discuss their problems and share their thoughts.

Where we cannot provide the service needed, we help find the appropriate programs to meet individual needs.",https://www.sgsocialsupport.com/resource/eprwtg2qNsk,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Epilepsy Care Group (Singapore) + − Leaflet | OneMap © contributors | Singapore Land Authority 3779 Jalan Bukit Merah
#02-03 Bukit Merah Community Hub 
S159462 6358 0566 Website",https://www.sgsocialsupport.com/resource/eprwtg2qNsk
Free Q&M Dental Clinic at Chai Chee (Kembangan-Chai Chee PA),Residents within Kembangan-Chai Chee may receive free dental sessions from Q&amp;M dentists at Blk 26 Chai Chee Road.,https://www.sgsocialsupport.com/resource/w5ZeYHmwgfT,No Content Found,Resident must be a Singaporean Citizen or Permanent Resident and reside within Kembangan-Chai Chee and staying in Rental Blocks or Blue CHAS cardholders,Free dental session which only includes the following services: Scaling and Polishing Extractions Fillings,Eligible residents may call Kampong Kembangan CC at 64496022 or Kampong Ubi CC at 67459919 to book a slot.,Kampong Kembangan CC 6449 6022 Website Kampong Ubi CC 6745 9919 Website,https://www.sgsocialsupport.com/resource/w5ZeYHmwgfT
Friends of the Disabled Society,"Mission
The Friends of Disabled Society (FDS) is a non-profit organisation dedicated to meet the social, emotional and physical needs of the disabled whom we call Friends
Objectives

To meet the social needs of the disabled by providing avenues for them to interact among themselves and with able-bodied persons
To serve and help those who are severely disabled and homebound through home visitations
To encourage independence among the disabled by providing job opportunities to them",https://www.sgsocialsupport.com/resource/7eyK7Y-V6Lq,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Friends of the Disabled Society Blk 75 Whampoa Drive #01-374 6251 1203 Website,https://www.sgsocialsupport.com/resource/7eyK7Y-V6Lq
Guide Dog Programme (Guide Dogs Singapore),"Apply To Be A Guide Dog UserGuide Dogs are provided to competent clients who fulfill the requirements that will enable them to be a potential fit as a Guide Dog User. This is to ensure that the working relationship is successful.Guide Dogs work exclusively with their users for eight to ten years if conditions permit. They are more than a mobility aid. As companions to their users, they increase their users’ confidence and social contact.Our ServicesWe focus on building skills that enhance independent living and quality of life for people with vision loss. Each training programme is customised to cater to different lifestyles, varying degrees of vision loss, and across all ages. The goal is to empower people with vision loss the ability to continue living their lives in a self-sufficient manner.",https://www.sgsocialsupport.com/resource/nU2Aj7bE7hx,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Guide Dogs Singapore Limited (GDS) + − Leaflet | OneMap © contributors | Singapore Land Authority 20 Sin Ming Lane
Midview City, #02-53 
S573968 Monday 	: 10am – 5pm
Tuesday 	: 10am – 5pm
Wednesday 	: 10am – 5pm
Thursday 	: 10am – 5pm
Friday 	: Closed
Saturday 	: Closed
Sunday 	: Closed
Public Holiday 	: Closed

Please call the office to arran 6339 7900 admin@guidedogs.org.sg Website",https://www.sgsocialsupport.com/resource/nU2Aj7bE7hx
Guillain Barre Syndrome Singapore,Increasing awareness of GBS &amp; dedicated to GBS Singapore's patients/survivors.,https://www.sgsocialsupport.com/resource/LPrcZvjP45M,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Guillain Barre Syndrome Singapore Website,https://www.sgsocialsupport.com/resource/LPrcZvjP45M
Haemophilia Society of Singapore,"Officially founded on June 25, 1985 and registered by the Registrar of Societies, the Haemophilia Society of Singapore (HSS) provides help and support for individuals with haemophilia. Acknowledged by the Commissioner of Charities on September 17, 1986, HSS is an affiliated member of the National Council of Social Services (NCSS) and a member of the World Federation of Haemophilia (WFH).
Over the years, HSS has established itself as an inclusive community, connecting haemophilia patients and their families with others facing similar challenges, sharing their experiences and providing mutual support. We also held many seminars to raise awareness and understanding of this lesser known medical condition. Additionally, the society acts as a link between haemophilia patients and medical caregivers, promoting better understanding and long-term relationships.",https://www.sgsocialsupport.com/resource/hLT4zPym8Wu,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Haemophilia Society of Singapore + − Leaflet | OneMap © contributors | Singapore Land Authority Bedok Reservoir Rd, #01-3622 Block 704 
S470704 haemophilia.sg@gmail.com Website",https://www.sgsocialsupport.com/resource/hLT4zPym8Wu
Happee Hearts Movement,"IDHealth is a community-based, integrated health team dedicated to serving adults with intellectual disability and their caregivers.
People with intellectual disability have poorer health and lower access to and use of healthcare services than the general population. IDHealth’s goal is to reduce the barriers to health and healthcare utilization for this population by providing a health service that is accessible to and appropriate for people with intellectual disability.  In addition, we aim to increase the capability of Singapore’s health and social service sectors to serve this population.",https://www.sgsocialsupport.com/resource/DhvWuKSN2uq,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Happee Hearts Movement 6239 5770 Website,https://www.sgsocialsupport.com/resource/DhvWuKSN2uq
Home Care Services - HWA,"Since April 2015, what we used to offer as Personal Care Services, have expanded into our present Home Care Services. Now known as Home Care Services (HCS), we are dedicated to improving the quality of life of elderly citizens and people with disabilities. Our services are aimed at assisting our clients in attaining maximum independence, within the context of our values-based culture.Objectives:-We aim to provide our clients with care and support if they cannot fully look after themselves, in their own homes, at times that are convenient to them, and in ways they find comfortable – for as long as possible. Among our goals are to help the client better attain:quality of life;having choice and control;personal dignity and respect;improved health and emotional wellbeing;freedom from discrimination and harassment; andeconomic wellbeingWe strive to ensure that the client’s ready need for assistance with medical, nursing, preventive and/or rehabilitative support is fulfilled.",https://www.sgsocialsupport.com/resource/uNr9eGCPCAF,No Content Found,Please contact the organisation for more details.,"Under our programme, eligible clients can undergo home-based health care, case management , medication management, counselling, therapy, personal and social care, transportation and/or other community based integration services. Our nurses conduct a comprehensive assessment of each potential client to determine and plan services needed to address the individual’s specific health and psychosocial needs. We help the elderly and adults with physical disabilities to remain living at their respective homes, while providing them with affordable nursing care, which can include long-term basic domestic care. We also incorporate, where apt, mentally stimulating activities, apart from medication reminders as well as assistance with ensuring personal care and hygiene, to better enrich the client’s lifestyle.",Apply through the website - https://hwa.org.sg/home-care-services/,"HWA + − Leaflet | OneMap © contributors | Singapore Land Authority 16, Whampoa Drive
 
S327725 6254 3006 hwa@hwa.org.sg Website",https://www.sgsocialsupport.com/resource/uNr9eGCPCAF
Home Care Services (Ren Ci Hospital),"Ren Ci Home Care provides holistic management of clients by a team of professional staff which includes doctors, nurses, therapists, medical social workers, care associates and coordinators to support our clients both medically and socially. This provides the continuum of care to frail seniors who want to age in their own homes or the community instead of a nursing home. Our suite of services provided under Home Care includes the following:Home Personal CareAssist with personal care tasks, and activities of daily living (ADLs) such as bathing, toileting or instrumental activities of daily living (IADLs)&nbsp;such as light housekeeping, or simple errandsEngage in cognitive stimulation programmesPerform simple maintenance exercises as prescribedHome NursingPost-surgical and wound management, e.g. administration of injections; insertion of nasogastric tube (NGT) and tube feedingStoma care, e.g. colostomy and ileostomy careMonitoring of medical condition, e.g. blood pressure and blood sugar checksCaregiver education with regard to various aspects of care, e.g. prevention of falls, pressure sores, proper feeding techniquesMonitoring of medication complianceHome TherapyHome RehabFunctional mobility training and gait trainingActive and passive exercises to improve or restore range of motion, physical strength, flexibility, co-ordination, balance and endurance;Advice on the use of assistive ambulatory devices, orthosis, prosthesis or assistive/ adaptive devices to maintain or improve ADL performances;Advice on occupational ergonomics; home assessment and recommendations on home modificationIntervention addressing cognition, perception and psychosocial statusCaregiver educationHome-Based Exercise TrainingDesign and review maintenance exercises and train the caregiver&nbsp;Home Environment ReviewConduct assessment of the home to identify preventable hazards that could cause falls or injuries and recommend modifications to maximise the ability for independent livingHome MedicalManagement of chronic, uncomplicated acute or sub-acute medical conditionsSupporting ServicesMedical Escort &amp; TransportAccompanied Escort: Provision of transport* with care staff to accompany throughout the medical appointment (including collecting medication) and send homeBasic Escort: Provision of transport* to pick up and send to appointment location and send home after medical appointment*By private hire vehicles (e.g., Taxi or Grab). Ambulance may be arranged at additional cost.",https://www.sgsocialsupport.com/resource/bL9aXNkKASd,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,"To enrol your loved one, you will need a referral from your doctor to assess your suitability for such services. Please speak to your care staff at the hospital that you or your loved one is staying, and he/she will assist you in submitting an application to Agency for Integrated Care (AIC). For Primary Care, Community Partners and Private Healthcare Partners, please refer to the form here for referral to Ren Ci Home Care. To find out more, please email us at homecare@renci.org.sg or fill in the form below.",Ren Ci Hospital homecare@renci.org.sg Website,https://www.sgsocialsupport.com/resource/bL9aXNkKASd
Home Medical & Home Nursing services (Sunshine Welfare Action Mission),"Home Medical &amp; Home Nursing services offer medical care, treatment and support for homebound clients through regular home visits. The services provided include: Home MedicalAssessing and examination of general conditions including heart and lungsMedical reviewChanging of Tracheostomy TubesPercutaneous Endoscopic Gastrostomy (PEG)Taking of blood samples for investigationUnderstand and addressing caregiverMaximum 2 visits per monthMedication ManagementRegular Medical ReviewManagement of uncomplicated medical issuesReferrals to other Health Care professions when the need arises Home NursingWound Management/Care, VAC DressingsChange of nasogastric tube and urine catheterBlood pressure and glucose monitoring InjectionInjectionClient/Carer EducationPain ManagementMedication supervision",https://www.sgsocialsupport.com/resource/AsSUzzvBWr7,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Sunshine Welfare Action Mission (SWAMI Home) + − Leaflet | OneMap © contributors | Singapore Land Authority No.5 Sembawang Walk 
S757717 6257 6117 enquiry@swami.org.sg Website",https://www.sgsocialsupport.com/resource/AsSUzzvBWr7
Home-Hospital Transportation Service (SCS),"SCS provides transportation for patients between their homes and hospitals for chemotherapy, radiotherapy, and other medical appointments. This eases the financial burden of cancer patients from low income families. Subject to availability and means-testing, cancer patients receiving treatment at SCS Rehabilitation Centre and/or the following restructured hospitals may seek transportation assistance:

National Cancer Centre Singapore (NCCS)
Singapore General Hospital (SGH)
Tan Tock Seng Hospital (TTSH)
National University Hospital (NUH)",https://www.sgsocialsupport.com/resource/nBdcstaAm4C,No Content Found,"Singaporeans or Permanent Residents (there are exceptions for non-Resident applicants whose parents/spouse/children are Singaporeans or Permanent Residents, and reside in Singapore for a continuous period of not less than 5 years) Cancer patient who has cancer-related medical appointments at a restructured hospital and/or attending rehabilitation programme at SCS Cancer Rehabilitation Centre (CRC). Recipient of Medifund, Blue/Orange Community Health Assist Scheme (CHAS), Medical Fee Assistance Care (MFAC) or Public Assistance (PA); or Patient is known to medical social worker or receiving financial assistance from SCS (only applicable for recipients of Cancer Treatment Fund, Welfare Aid Fund and/or Living Well Programme), Social Service Offices (SSO), or other community agencies.",Successful applicants will be notified to receive free transport services (van or volunteer driver) during the approved period.,"Documents Required
1) Copy of NRIC (front and back) of patient
2) Copy of Medifund, Blue/Orange CHAS, MFAC or PA card of patient
3) Copy of upcoming medical appointments schedule
4) Completed application form and endorsement by doctor, nurse or medical social worker
5) Copy of medical report(s) for Ambulance Service applications How to Apply? 
Please approach your doctor, nurse or medical social worker to complete and submit your SCS Transport application form. Alternatively, you may contact us for more information.",Singapore Cancer Society 1800 727 3333 welfare@singaporecancersociety.org.sg Website,https://www.sgsocialsupport.com/resource/nBdcstaAm4C
Ihsan Kidney Care (Muslim Trust Fund Association),"Subsidised kidney treatment for low-income patientsIn 2018, we inaugurated what is known today as MTFA Ihsan Kidney Care (IKC); a subsidised dialysis centre that provides treatment for low-income kidney patients, regardless of race and religion.MTFA Ihsan Kidney Care aims to provide reliable and cost-effective dialysis care, for the betterment of the community.Patients with severe kidney issues, rely on regular dialysis treatments, to avoid a dangerous build up of life threatening levels of minerals in the body.It's still not enoughMany of our patients are receiving financial support. However, high medical costs mean they still have to shoulder a heavy burden. With IKC, we want to help lighten their load through subsidised treatments.",https://www.sgsocialsupport.com/resource/CWzCaHzyRHd,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Muslim Trust Fund Association + − Leaflet | OneMap © contributors | Singapore Land Authority 21 Norris Rd 
S208263 6805 0429 ikc@mtfa.org Website",https://www.sgsocialsupport.com/resource/CWzCaHzyRHd
Inpatient Care (Dover Park Hospice),"With advanced diseases, patients at end-of-life may develop increasing symptoms such as pain and breathlessness which makes care challenging and do not allow them to be cared for at home. Our inpatient hospice care provides patients with round-the-clock medical, nursing, psychosocial and spiritual care through a multidisciplinary team of healthcare professionals.&nbsp;",https://www.sgsocialsupport.com/resource/vTNWzXMPvUf,No Content Found,"Patients with advanced cancer, end-stage organ failure or advanced dementia with a prognosis of less than 3-6 months. Patients who are unable to be cared for at home due to symptoms or nursing needs.","Activities Birthday and festive celebrations Hair-cutting and massage services by volunteers Happy Hour Legacy Work Lim Kopi Namaste Care Outings Pet-assisted activities Music/Singing by volunteers Rehabilitation activities Volunteers’ befriending Caregivers’ Support Group Facilities Sky Garden and Koi Pond Activity Rooms Quiet Room (for reflection, meditation or prayer) Family Rooms Counselling Rooms Therapy Rooms","Charges (i) Fees are charged on a sliding scale based on means-testing and after Medishield deduction. (ii) Patients may use up to $250 – $350 per day from Medisave, depending on the level of palliative care required during their inpatient stay. (iii) Patients can tap on one or more of their approved dependants’ Medisave. Approved dependants refer to spouses, children, parents, grandchildren and siblings. The Medical Claims Authorisation Form can be obtained from our Administration Office. You may speak with our medical social worker to find out more about the available financial assistance schemes. For enquiries on daily charges, please contact our Patient Services Team.","Dover Park Hospice + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Tan Tock Seng Link
TTSH Integrated Care Hub 
S307382 6500 7272 info@doverpark.org.sg Website",https://www.sgsocialsupport.com/resource/vTNWzXMPvUf
Inpatient Hospice Palliative Care Service (Ren Ci Hospital),"IHPCS serves end-of-life patients who cannot be cared for at home and provides patient-centric and seamless care to patients receiving inpatient palliative care which includes relieving symptoms such as pain and breathlessness through oral and subcutaneous medication, socio-emotional support for patients and caregivers and administration of intravenous medication and specialised wound care for complex wounds for patients requiring specialised care.To find out more, please click here.",https://www.sgsocialsupport.com/resource/adggENGJMbd,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Ren Ci @ Ang Mo Kio + − Leaflet | OneMap © contributors | Singapore Land Authority 10 Ang Mo Kio Ave 8 
S567727 Business Office
Monday to Friday: 8.30am to 5.30pm (Closed on Saturdays, Sundays and Public Holidays)

Senior Care Centre
Monday to Friday: 7.00am to 7.00pm (Closed on Saturdays, Sundays and Public Ho Ren Ci @ Bukit Batok St. 52 + − Leaflet | OneMap © contributors | Singapore Land Authority 31 Bukit Batok St. 52 
S659251 Business Office
Monday to Friday: 8.30am to 5.30pm (Closed on Saturdays, Sundays and Public Holidays)

Senior Care Centre
Monday to Friday: 7.00am to 7.00pm (Closed on Saturdays, Sundays and Public Ho Ren Ci Community Hospital + − Leaflet | OneMap © contributors | Singapore Land Authority 71 Irrawaddy Road 
S329562 6385 0288 renci@renci.org.sg Website",https://www.sgsocialsupport.com/resource/adggENGJMbd
Inpatient Palliative Care (Assisi Hospice),"Our inpatient palliative care is available for patients of all ages who need specialist care. Our patient care focuses on managing their symptoms and pain so that they can be as physically comfortable as possible. Our social workers and clinical pastoral care counsellors also offer a support system to help patients and their families to manage their psychosocial and spiritual needs.We have six wards offering 85 beds in single, double and quad rooms. A Sensory Garden, providing therapeutic respite for patients, is also the landscape for a children’s playground with close proximity to an indoor children’s playroom.Knowing that interaction with family and loved ones is of key importance, we offer communal dining spaces with kitchen amenities for our patients, enabling them to share a meal with their family.",https://www.sgsocialsupport.com/resource/W7arzgGEYJf,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please refer to https://www.assisihospice.org.sg/our-services/referral-admission-enrolment/ .,"Assisi Hospice + − Leaflet | OneMap © contributors | Singapore Land Authority 832 Thomson Road 
S574627 6832 2650 assisi@assisihospice.org.sg Website",https://www.sgsocialsupport.com/resource/W7arzgGEYJf
K9Assistance,K9Assistance continuously develops programmes centered around PwDs and Assistance Dogs. Below are the programmes we currently offer.,https://www.sgsocialsupport.com/resource/jV7TKeQxPKT,No Content Found,Please contact the organisation for more details.,Matching PWD with ADs We know that every Person with Disability is an individual and has specific needs. That is why we conduct a one-on-one assessment for each of our interested clients to understand their daily needs so that we are able to identify the most suitable Assistance Dog to be matched with them.,Please contact the organisation for more details.,K9Assistance 8839 6397 woof@k9assistance.sg Website,https://www.sgsocialsupport.com/resource/jV7TKeQxPKT
Kampung Senang Mobility Aids Services & Training Centre,"Life for the physically challenged can be very difficult and frustrating at times. Mobility aids such as wheelchairs, crutches and walking frames can greatly help to alleviate the stress of daily living. Unfortunately, mobility aids can be very expensive and not everyone with a physical handicap or impairment can afford to buy them.Kampung Senang Mobility Aids Services &amp; Training Centre (MASTC) exists to remedy this situation by providing mobility aids, services and support to the less-fortunate so that they can live better lives.Mobility Aids Services and Training Centre (MASTC) is an award-winning project of Kampung Senang that focuses on repairing and servicing wheelchairs and other mobility aids such as hospital beds, commode chairs, crutches, walking frames and walking sticks for our rapidly aging population and people with mobility needs.We rely on the help from our volunteers to service mobility aids across the island. We also focus our efforts on providing training on wheelchair handling to caregivers to prevent accidents and ensure proper care for the equipment.On 4 October 2017, Minister of Social and Family Development, Mr Desmond Lee launched the Temasek Foundation Cares – Kampung Senang Wheelchair Servicing Programme, to train senior volunteers to service the wheelchairs of needy seniors",https://www.sgsocialsupport.com/resource/mRmd457YusR,No Content Found,Please contact the organisation for more details.,"Our Key Services We provide wheelchair and mobility aid equipment repairs and services to the public in need. We also conduct training to caregivers on proper wheelchair handling and maintenance to prevent accidents Loan of mobility aids Free for needy families, especially those on Public Assistance scheme. For others, we appeal for donations, even if it is a token donation Wheelchair handling training for caregivers",Please contact the organisation for more details.,"Kampung Senang Mobility Aids Services & Training Centre (Jurong) + − Leaflet | OneMap © contributors | Singapore Land Authority Block 324 Jurong East Street 31 #01-130 
S600324 6261 1157 corporatecomm@kampungsenang.org Website Kampung Senang Mobility Aids Services & Training Centre (Tampines) + − Leaflet | OneMap © contributors | Singapore Land Authority Block 254, Tampines St 21, #01-464
​ 
S521254 6783 9023 corporatecomm@kampungsenang.org Website",https://www.sgsocialsupport.com/resource/mRmd457YusR
Keep Fit Centre (Ren Ci Hospital),"Welcome to Ren Ci @ Bukit Batok St. 52 (Bukit Gombak - Keep Fit Centre)! As a community partner in your neighbourhood, we are pleased to offer&nbsp;FREE entry&nbsp;for Bukit Gombak residents to encourage healthy and active living, while a nominal sum will be charged for residents of other neighbourhoods.&nbsp;",https://www.sgsocialsupport.com/resource/tNZuewYdcb3,No Content Found,Please contact the organisation for more details.,"Gym Usage Rules: • All Gym users need to be registered before commencement. Photo ID is required for registration in our Visitor Management System. • Mask must be worn in the gym and can only be removed when performing strenuous exercises. Gym will be well ventilated with open windows. • No food is allowed in the gym. • We reserve the right to refuse entry to users who do not adhere to our safety rules, screening criteria and/or not properly attired. By using the gym, you agree to abide by prevailing safe management measures and gym usage rules.",Please contact the organisation for more details.,"Keep Fit Centre (Ren Ci Hospital) Monday to Friday (excluding public holidays): 9AM to 4PM
Opening hours will be reviewed from time to time depending on the community situation. 6665 2032 BB_Friends@renci.org.sg Website",https://www.sgsocialsupport.com/resource/tNZuewYdcb3
Leukemia & Lymphoma Foundation,"Leukemia &amp; Lymphoma Foundation (LLF) was registered in September 2002 as a charitable organization in Singapore. Its mission is to assist needy patients with necessary treatment costs, as well as improve patients’ and their caregivers’ quality of life through counselling support and social activities. To date, the Foundation has provided financial assistance to more than 500 blood cancer patients in Singapore, owing to generous donations from the public.
Services provided:
Counselling Support
Financial Assistance
Social Activities",https://www.sgsocialsupport.com/resource/d-9gs84nQZb,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Leukemia & Lymphoma Foundation + − Leaflet | OneMap © contributors | Singapore Land Authority 10 Sinaran Drive, #10-20, Novena Medical Center 
S307506 6397 2394 service@llf.org.sg Website",https://www.sgsocialsupport.com/resource/d-9gs84nQZb
Library Services Centre (Singapore Association of the Visually Handicapped),"The SAVH Library Services Centre is set up to meet the information needs of the blind and the Visually Impaired who are registered as client with the Association. It is for anyone who cannot read a physical book.SAVH Library Services Centre has a free reading service to loan out audio and Braille books to its members. To reach out to members who may not have access to information either via Internet or other mass media, the Library produces audio periodicals both in English and Mandarin.",https://www.sgsocialsupport.com/resource/eewDYRMyRWD,No Content Found,Please contact the organisation for more details.,"What is available in the library? The Library Services Centre loans out talking books, Braille books, movies and music CDs. The library also produces two locally recorded programes, namely the English News InfoMag and a monthly Chinese Digest. Members can assess these podcasts via Dropbox or have them downloaded into thumb drives. How are books borrowed? Members can visit the Library Services Centre to select their books or request to have the books mailed to their homes. Postage of articles for the blind is free.","For more information, please call Hafiz Misran at 6251 4331 ext 811 or email us at savh_lsc@savh.org.sg The opening hours of the Library are from Tuesdays to Saturdays from 9am to 6pm.",Hafiz Misran Tuesdays to Saturdays from 9am to 6pm. 6251 4331 savh_lsc@savh.org.sg Website,https://www.sgsocialsupport.com/resource/eewDYRMyRWD
Little Mighty Warriors,"Little Mighty Warriors’ (LMW) mission is to gather individuals in Singapore born with Achondroplasia (a form of short-limbed dwarfism) by embracing LMW’s core values of Equality, Empowerment and Inclusion, becoming a source of inspiration and support for them.",https://www.sgsocialsupport.com/resource/myXpsbtqRYc,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Little Mighty Warriors Website,https://www.sgsocialsupport.com/resource/myXpsbtqRYc
Low Vision Clinic (Singapore Association of the Visually Handicapped),"The Low Vision Clinic (LVC) is a specialized centre established to offer people with different levels of&nbsp;vision impairment, the benefits of low vision devices to maximize one’s remaining vision whenever&nbsp;possible. The clinic provides a comprehensive clinical assessment and advisory services conducted by a team of qualified Ophthalmologists and Optometrists.In addition to assessment, the Consultants will work with you on the various adaptive techniques to&nbsp;perform your visual tasks and activities through a diverse range of low vision devices and high addition&nbsp;prescription lenses which is available at the clinic.",https://www.sgsocialsupport.com/resource/Ns-Ldh3sux6,No Content Found,Please contact the organisation for more details.,"Low Vision is an impairment of vision that has adverse effects on the daily functioning of an individual. The person with low vision retain some usable vision may have difficulties in reading newspaper print, recognizing faces, see bus numbers or watching television even with he or she uses the spectacles or contact lenses.  Low vision often may occur as a result of birth defects, injuries, aging or as a result of complications from diseases such as diabetes. It usually manifests itself in several forms, namely, loss of acuity (the visual ability to see fine details) or loss of visual field. Low vision cannot be adequately corrected with surgery, spectacles or contact lenses.  However, the remaining vision can be maximized to its fullest potential through the use of specially prescribed magnifiers and other low vision devices. If you are experiencing difficulties in reading small prints and carrying out daily activities due to sight-related problems, please call 6251 4331 ext 721 for an appointment for a consultation. Note: 1. Only Cash will be accepted 2. Prices are subject to changes without prior notice. Please confirm with the staff during your visit 3. Clients who need further financial assistance, please see the Social Worker of SAVH 4. Registered VH are those who have been certified or examined as blind or with Low Vision. Non-Registered VH are foreigners and clients who are not classified as blind or with low vision.","For Eye Care Professionals who wish to refer patients to our Low Vision Clinic, please complete the Referral Form and email it to lvc@savh.org.sg or fax it to us at 6253 7191. A nominal fee is charged for consultation at the Low Vision Clinic. Clients who are registered will pay a special rate and private patients will be charged at a regular rate with a small fee to cover administrative services. Please refer to our fees table for more information.","Singapore Association of the Visually Handicapped + − Leaflet | OneMap © contributors | Singapore Land Authority 47, Toa Payoh Rise 
S298104 6251 4331 lvc@savh.org.sg Website",https://www.sgsocialsupport.com/resource/Ns-Ldh3sux6
Lupus Association (Singapore),The Lupus Association (Singapore) is a self-help group dedicated to provide support for patients and their families. The group aims to assist lupus patients by providing practical support and by giving people the opportunity to share experiences with others who have lupus. The Lupus Association (Singapore) is committed to research on the disease and in improving understanding of the disease especially among people with lupus and their families.,https://www.sgsocialsupport.com/resource/JcAKQmMACKn,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Lupus Association (Singapore) enquiry@lupus.sg Website,https://www.sgsocialsupport.com/resource/JcAKQmMACKn
Medical Clinic Service (Jamiyah Welfare Department),"Jamiyah Welfare Department (JWD) was established in 1974. It is among societies providing care and assistance to those in need, such as the disabled, less fortunate, widows, orphans and families of drug detainees.Established in 1975, Jamiyah Medical Clinic offers medical services to the less advantaged section of the community, including senior citizens.",https://www.sgsocialsupport.com/resource/Lde6WfQpShL,No Content Found,"All are welcome (no citizenship restriction) but income should be $3,500 and below.","The medical clinic can assist with your health needs through basic medical services, administered by a team of volunteer doctors and nurses.",Kindly call 6743 1211 to make an appointment.,"Jamiyah Welfare Department + − Leaflet | OneMap © contributors | Singapore Land Authority 31 Lorong 12 Geylang 
S399006 Mon - Thurs: 9.00am to 6.30pm
Friday: 9.00am to 6.00pm
Saturday: 9.00am to 1.00pm 6743 1211 admin_jcc@jamiyah.org.sg Website",https://www.sgsocialsupport.com/resource/Lde6WfQpShL
Medical Escort & Transport Service (Cheng Hong Welfare Service Society),"We provide Medical Escort &amp; Transport (MET) services for elderly persons who are unable to go for their medical appointments independently nor have any caregivers to accompany them. Our MET services cater to various different needs, such as transport, transport with basic escort and transport with accompanied escort.
Members of our Afterlife Memorial Service (AMS) are eligible for this service at no costs and a small fee applies for non-members.
In 2021, our MET made a total of 244 trips, bringing much convenience and comfort to our beneficiaries.",https://www.sgsocialsupport.com/resource/FsPKhH8WjQ7,No Content Found,"Types of MET services There are three types of services in our MET Services.
Transport Only - The elderly requires transport to and from their home and the medical institution only.
Transport and Basic Escort - The elderly requires transport to and from their home and the medical institution with an escort for the journey.
Transport and Accompanied Escort - The elderly requires transport, and an escort to accompany them throughout the medical appointment. This includes collection of medicine and reasonable requests.",Please contact the organisation for more details.,"For enquiries, please contact us at:
8028 1992 (Central & East) / 8803 5797 (West)",Medical Escort & Transport Service (Cheng Hong Welfare Service Society) 8028 1992 admin@chenghongwelfare.org Website Medical Escort & Transport Service (Cheng Hong Welfare Service Society) 8803 5797 admin@chenghongwelfare.org Website,https://www.sgsocialsupport.com/resource/FsPKhH8WjQ7
