Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Epilepsy Care Group Singapore;"Epilepsy Care Group Singapore ECG is a nonprofit volunteerbased organization that began in 1993 as an effort to address the needs of persons with epilepsy and their caregivers in Singapore
Membership is open to all persons with epilepsy their caregivers and professionals involved in the holistic management of epilepsy and all interested members of the public.
In June 2000 the Group with the approval from the Ministry of Health set up Singapores first multiservice centre for epilepsy support. It is the centre of operations from which a range of services that are tailored to meet individual requirements and improve community understanding are offered.
These include

Counselling  We provide counselling for people with epilepsy and their families on issues such as adjustment to epilepsy family school and employment problems.
Community Education  Many misconceptions that abound and prejudice still surrounds epilepsy. Our community educators provide services designed to improve community understanding and awareness. These include providing speakers for various professional and community groups films videos and an information and reference service.
DropIn Centre  The Group has a dropin centre for people with epilepsy and their families to meet and discuss their problems and share their thoughts.

Where we cannot provide the service needed we help find the appropriate programs to meet individual needs.";httpswww.sgsocialsupport.comresourceeprwtg2qNsk;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Epilepsy Care Group Singapore   Leaflet  OneMap  contributors  Singapore Land Authority 3779 Jalan Bukit Merah
0203 Bukit Merah Community Hub 
S159462 6358 0566 Website";httpswww.sgsocialsupport.comresourceeprwtg2qNsk
Free QM Dental Clinic at Chai Chee KembanganChai Chee PA;Residents within KembanganChai Chee may receive free dental sessions from QampM dentists at Blk 26 Chai Chee Road.;httpswww.sgsocialsupport.comresourcew5ZeYHmwgfT;No Content Found;Resident must be a Singaporean Citizen or Permanent Resident and reside within KembanganChai Chee and staying in Rental Blocks or Blue CHAS cardholders;Free dental session which only includes the following services Scaling and Polishing Extractions Fillings;Eligible residents may call Kampong Kembangan CC at 64496022 or Kampong Ubi CC at 67459919 to book a slot.;Kampong Kembangan CC 6449 6022 Website Kampong Ubi CC 6745 9919 Website;httpswww.sgsocialsupport.comresourcew5ZeYHmwgfT
Friends of the Disabled Society;"Mission
The Friends of Disabled Society FDS is a nonprofit organisation dedicated to meet the social emotional and physical needs of the disabled whom we call Friends
Objectives

To meet the social needs of the disabled by providing avenues for them to interact among themselves and with ablebodied persons
To serve and help those who are severely disabled and homebound through home visitations
To encourage independence among the disabled by providing job opportunities to them";httpswww.sgsocialsupport.comresource7eyK7YV6Lq;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Friends of the Disabled Society Blk 75 Whampoa Drive 01374 6251 1203 Website;httpswww.sgsocialsupport.comresource7eyK7YV6Lq
Guide Dog Programme Guide Dogs Singapore;Apply To Be A Guide Dog UserGuide Dogs are provided to competent clients who fulfill the requirements that will enable them to be a potential fit as a Guide Dog User. This is to ensure that the working relationship is successful.Guide Dogs work exclusively with their users for eight to ten years if conditions permit. They are more than a mobility aid. As companions to their users they increase their users confidence and social contact.Our ServicesWe focus on building skills that enhance independent living and quality of life for people with vision loss. Each training programme is customised to cater to different lifestyles varying degrees of vision loss and across all ages. The goal is to empower people with vision loss the ability to continue living their lives in a selfsufficient manner.;httpswww.sgsocialsupport.comresourcenU2Aj7bE7hx;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Guide Dogs Singapore Limited GDS   Leaflet  OneMap  contributors  Singapore Land Authority 20 Sin Ming Lane
Midview City 0253 
S573968 Monday 	 10am  5pm
Tuesday 	 10am  5pm
Wednesday 	 10am  5pm
Thursday 	 10am  5pm
Friday 	 Closed
Saturday 	 Closed
Sunday 	 Closed
Public Holiday 	 Closed

Please call the office to arran 6339 7900 admin@guidedogs.org.sg Website";httpswww.sgsocialsupport.comresourcenU2Aj7bE7hx
Guillain Barre Syndrome Singapore;Increasing awareness of GBS amp dedicated to GBS Singapores patientssurvivors.;httpswww.sgsocialsupport.comresourceLPrcZvjP45M;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Guillain Barre Syndrome Singapore Website;httpswww.sgsocialsupport.comresourceLPrcZvjP45M
Haemophilia Society of Singapore;"Officially founded on June 25 1985 and registered by the Registrar of Societies the Haemophilia Society of Singapore HSS provides help and support for individuals with haemophilia. Acknowledged by the Commissioner of Charities on September 17 1986 HSS is an affiliated member of the National Council of Social Services NCSS and a member of the World Federation of Haemophilia WFH.
Over the years HSS has established itself as an inclusive community connecting haemophilia patients and their families with others facing similar challenges sharing their experiences and providing mutual support. We also held many seminars to raise awareness and understanding of this lesser known medical condition. Additionally the society acts as a link between haemophilia patients and medical caregivers promoting better understanding and longterm relationships.";httpswww.sgsocialsupport.comresourcehLT4zPym8Wu;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Haemophilia Society of Singapore   Leaflet  OneMap  contributors  Singapore Land Authority Bedok Reservoir Rd 013622 Block 704 
S470704 haemophilia.sg@gmail.com Website";httpswww.sgsocialsupport.comresourcehLT4zPym8Wu
Happee Hearts Movement;"IDHealth is a communitybased integrated health team dedicated to serving adults with intellectual disability and their caregivers.
People with intellectual disability have poorer health and lower access to and use of healthcare services than the general population. IDHealths goal is to reduce the barriers to health and healthcare utilization for this population by providing a health service that is accessible to and appropriate for people with intellectual disability.  In addition we aim to increase the capability of Singapores health and social service sectors to serve this population.";httpswww.sgsocialsupport.comresourceDhvWuKSN2uq;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Happee Hearts Movement 6239 5770 Website;httpswww.sgsocialsupport.comresourceDhvWuKSN2uq
Home Care Services  HWA;Since April 2015 what we used to offer as Personal Care Services have expanded into our present Home Care Services. Now known as Home Care Services HCS we are dedicated to improving the quality of life of elderly citizens and people with disabilities. Our services are aimed at assisting our clients in attaining maximum independence within the context of our valuesbased culture.ObjectivesWe aim to provide our clients with care and support if they cannot fully look after themselves in their own homes at times that are convenient to them and in ways they find comfortable  for as long as possible. Among our goals are to help the client better attainquality of lifehaving choice and controlpersonal dignity and respectimproved health and emotional wellbeingfreedom from discrimination and harassment andeconomic wellbeingWe strive to ensure that the clients ready need for assistance with medical nursing preventive andor rehabilitative support is fulfilled.;httpswww.sgsocialsupport.comresourceuNr9eGCPCAF;No Content Found;Please contact the organisation for more details.;Under our programme eligible clients can undergo homebased health care case management  medication management counselling therapy personal and social care transportation andor other community based integration services. Our nurses conduct a comprehensive assessment of each potential client to determine and plan services needed to address the individuals specific health and psychosocial needs. We help the elderly and adults with physical disabilities to remain living at their respective homes while providing them with affordable nursing care which can include longterm basic domestic care. We also incorporate where apt mentally stimulating activities apart from medication reminders as well as assistance with ensuring personal care and hygiene to better enrich the clients lifestyle.;Apply through the website  httpshwa.org.sghomecareservices;"HWA   Leaflet  OneMap  contributors  Singapore Land Authority 16 Whampoa Drive
 
S327725 6254 3006 hwa@hwa.org.sg Website";httpswww.sgsocialsupport.comresourceuNr9eGCPCAF
Home Care Services Ren Ci Hospital;Ren Ci Home Care provides holistic management of clients by a team of professional staff which includes doctors nurses therapists medical social workers care associates and coordinators to support our clients both medically and socially. This provides the continuum of care to frail seniors who want to age in their own homes or the community instead of a nursing home. Our suite of services provided under Home Care includes the followingHome Personal CareAssist with personal care tasks and activities of daily living ADLs such as bathing toileting or instrumental activities of daily living IADLsnbspsuch as light housekeeping or simple errandsEngage in cognitive stimulation programmesPerform simple maintenance exercises as prescribedHome NursingPostsurgical and wound management e.g. administration of injections insertion of nasogastric tube NGT and tube feedingStoma care e.g. colostomy and ileostomy careMonitoring of medical condition e.g. blood pressure and blood sugar checksCaregiver education with regard to various aspects of care e.g. prevention of falls pressure sores proper feeding techniquesMonitoring of medication complianceHome TherapyHome RehabFunctional mobility training and gait trainingActive and passive exercises to improve or restore range of motion physical strength flexibility coordination balance and enduranceAdvice on the use of assistive ambulatory devices orthosis prosthesis or assistive adaptive devices to maintain or improve ADL performancesAdvice on occupational ergonomics home assessment and recommendations on home modificationIntervention addressing cognition perception and psychosocial statusCaregiver educationHomeBased Exercise TrainingDesign and review maintenance exercises and train the caregivernbspHome Environment ReviewConduct assessment of the home to identify preventable hazards that could cause falls or injuries and recommend modifications to maximise the ability for independent livingHome MedicalManagement of chronic uncomplicated acute or subacute medical conditionsSupporting ServicesMedical Escort amp TransportAccompanied Escort Provision of transport with care staff to accompany throughout the medical appointment including collecting medication and send homeBasic Escort Provision of transport to pick up and send to appointment location and send home after medical appointmentBy private hire vehicles e.g. Taxi or Grab. Ambulance may be arranged at additional cost.;httpswww.sgsocialsupport.comresourcebL9aXNkKASd;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;To enrol your loved one you will need a referral from your doctor to assess your suitability for such services. Please speak to your care staff at the hospital that you or your loved one is staying and heshe will assist you in submitting an application to Agency for Integrated Care AIC. For Primary Care Community Partners and Private Healthcare Partners please refer to the form here for referral to Ren Ci Home Care. To find out more please email us at homecare@renci.org.sg or fill in the form below.;Ren Ci Hospital homecare@renci.org.sg Website;httpswww.sgsocialsupport.comresourcebL9aXNkKASd
Home Medical  Home Nursing services Sunshine Welfare Action Mission;Home Medical amp Home Nursing services offer medical care treatment and support for homebound clients through regular home visits. The services provided include Home MedicalAssessing and examination of general conditions including heart and lungsMedical reviewChanging of Tracheostomy TubesPercutaneous Endoscopic Gastrostomy PEGTaking of blood samples for investigationUnderstand and addressing caregiverMaximum 2 visits per monthMedication ManagementRegular Medical ReviewManagement of uncomplicated medical issuesReferrals to other Health Care professions when the need arises Home NursingWound ManagementCare VAC DressingsChange of nasogastric tube and urine catheterBlood pressure and glucose monitoring InjectionInjectionClientCarer EducationPain ManagementMedication supervision;httpswww.sgsocialsupport.comresourceAsSUzzvBWr7;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Sunshine Welfare Action Mission SWAMI Home   Leaflet  OneMap  contributors  Singapore Land Authority No.5 Sembawang Walk 
S757717 6257 6117 enquiry@swami.org.sg Website";httpswww.sgsocialsupport.comresourceAsSUzzvBWr7
HomeHospital Transportation Service SCS;"SCS provides transportation for patients between their homes and hospitals for chemotherapy radiotherapy and other medical appointments. This eases the financial burden of cancer patients from low income families. Subject to availability and meanstesting cancer patients receiving treatment at SCS Rehabilitation Centre andor the following restructured hospitals may seek transportation assistance

National Cancer Centre Singapore NCCS
Singapore General Hospital SGH
Tan Tock Seng Hospital TTSH
National University Hospital NUH";httpswww.sgsocialsupport.comresourcenBdcstaAm4C;No Content Found;Singaporeans or Permanent Residents there are exceptions for nonResident applicants whose parentsspousechildren are Singaporeans or Permanent Residents and reside in Singapore for a continuous period of not less than 5 years Cancer patient who has cancerrelated medical appointments at a restructured hospital andor attending rehabilitation programme at SCS Cancer Rehabilitation Centre CRC. Recipient of Medifund BlueOrange Community Health Assist Scheme CHAS Medical Fee Assistance Care MFAC or Public Assistance PA or Patient is known to medical social worker or receiving financial assistance from SCS only applicable for recipients of Cancer Treatment Fund Welfare Aid Fund andor Living Well Programme Social Service Offices SSO or other community agencies.;Successful applicants will be notified to receive free transport services van or volunteer driver during the approved period.;"Documents Required
1 Copy of NRIC front and back of patient
2 Copy of Medifund BlueOrange CHAS MFAC or PA card of patient
3 Copy of upcoming medical appointments schedule
4 Completed application form and endorsement by doctor nurse or medical social worker
5 Copy of medical reports for Ambulance Service applications How to Apply 
Please approach your doctor nurse or medical social worker to complete and submit your SCS Transport application form. Alternatively you may contact us for more information.";Singapore Cancer Society 1800 727 3333 welfare@singaporecancersociety.org.sg Website;httpswww.sgsocialsupport.comresourcenBdcstaAm4C
Ihsan Kidney Care Muslim Trust Fund Association;Subsidised kidney treatment for lowincome patientsIn 2018 we inaugurated what is known today as MTFA Ihsan Kidney Care IKC a subsidised dialysis centre that provides treatment for lowincome kidney patients regardless of race and religion.MTFA Ihsan Kidney Care aims to provide reliable and costeffective dialysis care for the betterment of the community.Patients with severe kidney issues rely on regular dialysis treatments to avoid a dangerous build up of life threatening levels of minerals in the body.Its still not enoughMany of our patients are receiving financial support. However high medical costs mean they still have to shoulder a heavy burden. With IKC we want to help lighten their load through subsidised treatments.;httpswww.sgsocialsupport.comresourceCWzCaHzyRHd;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Muslim Trust Fund Association   Leaflet  OneMap  contributors  Singapore Land Authority 21 Norris Rd 
S208263 6805 0429 ikc@mtfa.org Website";httpswww.sgsocialsupport.comresourceCWzCaHzyRHd
Inpatient Care Dover Park Hospice;With advanced diseases patients at endoflife may develop increasing symptoms such as pain and breathlessness which makes care challenging and do not allow them to be cared for at home. Our inpatient hospice care provides patients with roundtheclock medical nursing psychosocial and spiritual care through a multidisciplinary team of healthcare professionals.nbsp;httpswww.sgsocialsupport.comresourcevTNWzXMPvUf;No Content Found;Patients with advanced cancer endstage organ failure or advanced dementia with a prognosis of less than 36 months. Patients who are unable to be cared for at home due to symptoms or nursing needs.;Activities Birthday and festive celebrations Haircutting and massage services by volunteers Happy Hour Legacy Work Lim Kopi Namaste Care Outings Petassisted activities MusicSinging by volunteers Rehabilitation activities Volunteers befriending Caregivers Support Group Facilities Sky Garden and Koi Pond Activity Rooms Quiet Room for reflection meditation or prayer Family Rooms Counselling Rooms Therapy Rooms;Charges i Fees are charged on a sliding scale based on meanstesting and after Medishield deduction. ii Patients may use up to 250  350 per day from Medisave depending on the level of palliative care required during their inpatient stay. iii Patients can tap on one or more of their approved dependants Medisave. Approved dependants refer to spouses children parents grandchildren and siblings. The Medical Claims Authorisation Form can be obtained from our Administration Office. You may speak with our medical social worker to find out more about the available financial assistance schemes. For enquiries on daily charges please contact our Patient Services Team.;"Dover Park Hospice   Leaflet  OneMap  contributors  Singapore Land Authority 1 Tan Tock Seng Link
TTSH Integrated Care Hub 
S307382 6500 7272 info@doverpark.org.sg Website";httpswww.sgsocialsupport.comresourcevTNWzXMPvUf
Inpatient Hospice Palliative Care Service Ren Ci Hospital;IHPCS serves endoflife patients who cannot be cared for at home and provides patientcentric and seamless care to patients receiving inpatient palliative care which includes relieving symptoms such as pain and breathlessness through oral and subcutaneous medication socioemotional support for patients and caregivers and administration of intravenous medication and specialised wound care for complex wounds for patients requiring specialised care.To find out more please click here.;httpswww.sgsocialsupport.comresourceadggENGJMbd;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Ren Ci @ Ang Mo Kio   Leaflet  OneMap  contributors  Singapore Land Authority 10 Ang Mo Kio Ave 8 
S567727 Business Office
Monday to Friday 8.30am to 5.30pm Closed on Saturdays Sundays and Public Holidays

Senior Care Centre
Monday to Friday 7.00am to 7.00pm Closed on Saturdays Sundays and Public Ho Ren Ci @ Bukit Batok St. 52   Leaflet  OneMap  contributors  Singapore Land Authority 31 Bukit Batok St. 52 
S659251 Business Office
Monday to Friday 8.30am to 5.30pm Closed on Saturdays Sundays and Public Holidays

Senior Care Centre
Monday to Friday 7.00am to 7.00pm Closed on Saturdays Sundays and Public Ho Ren Ci Community Hospital   Leaflet  OneMap  contributors  Singapore Land Authority 71 Irrawaddy Road 
S329562 6385 0288 renci@renci.org.sg Website";httpswww.sgsocialsupport.comresourceadggENGJMbd
Inpatient Palliative Care Assisi Hospice;Our inpatient palliative care is available for patients of all ages who need specialist care. Our patient care focuses on managing their symptoms and pain so that they can be as physically comfortable as possible. Our social workers and clinical pastoral care counsellors also offer a support system to help patients and their families to manage their psychosocial and spiritual needs.We have six wards offering 85 beds in single double and quad rooms. A Sensory Garden providing therapeutic respite for patients is also the landscape for a childrens playground with close proximity to an indoor childrens playroom.Knowing that interaction with family and loved ones is of key importance we offer communal dining spaces with kitchen amenities for our patients enabling them to share a meal with their family.;httpswww.sgsocialsupport.comresourceW7arzgGEYJf;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please refer to httpswww.assisihospice.org.sgourservicesreferraladmissionenrolment .;"Assisi Hospice   Leaflet  OneMap  contributors  Singapore Land Authority 832 Thomson Road 
S574627 6832 2650 assisi@assisihospice.org.sg Website";httpswww.sgsocialsupport.comresourceW7arzgGEYJf
K9Assistance;K9Assistance continuously develops programmes centered around PwDs and Assistance Dogs. Below are the programmes we currently offer.;httpswww.sgsocialsupport.comresourcejV7TKeQxPKT;No Content Found;Please contact the organisation for more details.;Matching PWD with ADs We know that every Person with Disability is an individual and has specific needs. That is why we conduct a oneonone assessment for each of our interested clients to understand their daily needs so that we are able to identify the most suitable Assistance Dog to be matched with them.;Please contact the organisation for more details.;K9Assistance 8839 6397 woof@k9assistance.sg Website;httpswww.sgsocialsupport.comresourcejV7TKeQxPKT
Kampung Senang Mobility Aids Services  Training Centre;Life for the physically challenged can be very difficult and frustrating at times. Mobility aids such as wheelchairs crutches and walking frames can greatly help to alleviate the stress of daily living. Unfortunately mobility aids can be very expensive and not everyone with a physical handicap or impairment can afford to buy them.Kampung Senang Mobility Aids Services amp Training Centre MASTC exists to remedy this situation by providing mobility aids services and support to the lessfortunate so that they can live better lives.Mobility Aids Services and Training Centre MASTC is an awardwinning project of Kampung Senang that focuses on repairing and servicing wheelchairs and other mobility aids such as hospital beds commode chairs crutches walking frames and walking sticks for our rapidly aging population and people with mobility needs.We rely on the help from our volunteers to service mobility aids across the island. We also focus our efforts on providing training on wheelchair handling to caregivers to prevent accidents and ensure proper care for the equipment.On 4 October 2017 Minister of Social and Family Development Mr Desmond Lee launched the Temasek Foundation Cares  Kampung Senang Wheelchair Servicing Programme to train senior volunteers to service the wheelchairs of needy seniors;httpswww.sgsocialsupport.comresourcemRmd457YusR;No Content Found;Please contact the organisation for more details.;Our Key Services We provide wheelchair and mobility aid equipment repairs and services to the public in need. We also conduct training to caregivers on proper wheelchair handling and maintenance to prevent accidents Loan of mobility aids Free for needy families especially those on Public Assistance scheme. For others we appeal for donations even if it is a token donation Wheelchair handling training for caregivers;Please contact the organisation for more details.;"Kampung Senang Mobility Aids Services  Training Centre Jurong   Leaflet  OneMap  contributors  Singapore Land Authority Block 324 Jurong East Street 31 01130 
S600324 6261 1157 corporatecomm@kampungsenang.org Website Kampung Senang Mobility Aids Services  Training Centre Tampines   Leaflet  OneMap  contributors  Singapore Land Authority Block 254 Tampines St 21 01464
 
S521254 6783 9023 corporatecomm@kampungsenang.org Website";httpswww.sgsocialsupport.comresourcemRmd457YusR
Keep Fit Centre Ren Ci Hospital;Welcome to Ren Ci @ Bukit Batok St. 52 Bukit Gombak  Keep Fit Centre As a community partner in your neighbourhood we are pleased to offernbspFREE entrynbspfor Bukit Gombak residents to encourage healthy and active living while a nominal sum will be charged for residents of other neighbourhoods.nbsp;httpswww.sgsocialsupport.comresourcetNZuewYdcb3;No Content Found;Please contact the organisation for more details.;Gym Usage Rules  All Gym users need to be registered before commencement. Photo ID is required for registration in our Visitor Management System.  Mask must be worn in the gym and can only be removed when performing strenuous exercises. Gym will be well ventilated with open windows.  No food is allowed in the gym.  We reserve the right to refuse entry to users who do not adhere to our safety rules screening criteria andor not properly attired. By using the gym you agree to abide by prevailing safe management measures and gym usage rules.;Please contact the organisation for more details.;"Keep Fit Centre Ren Ci Hospital Monday to Friday excluding public holidays 9AM to 4PM
Opening hours will be reviewed from time to time depending on the community situation. 6665 2032 BBFriends@renci.org.sg Website";httpswww.sgsocialsupport.comresourcetNZuewYdcb3
Leukemia  Lymphoma Foundation;"Leukemia amp Lymphoma Foundation LLF was registered in September 2002 as a charitable organization in Singapore. Its mission is to assist needy patients with necessary treatment costs as well as improve patients and their caregivers quality of life through counselling support and social activities. To date the Foundation has provided financial assistance to more than 500 blood cancer patients in Singapore owing to generous donations from the public.
Services provided
Counselling Support
Financial Assistance
Social Activities";httpswww.sgsocialsupport.comresourced9gs84nQZb;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Leukemia  Lymphoma Foundation   Leaflet  OneMap  contributors  Singapore Land Authority 10 Sinaran Drive 1020 Novena Medical Center 
S307506 6397 2394 service@llf.org.sg Website";httpswww.sgsocialsupport.comresourced9gs84nQZb
Library Services Centre Singapore Association of the Visually Handicapped;The SAVH Library Services Centre is set up to meet the information needs of the blind and the Visually Impaired who are registered as client with the Association. It is for anyone who cannot read a physical book.SAVH Library Services Centre has a free reading service to loan out audio and Braille books to its members. To reach out to members who may not have access to information either via Internet or other mass media the Library produces audio periodicals both in English and Mandarin.;httpswww.sgsocialsupport.comresourceeewDYRMyRWD;No Content Found;Please contact the organisation for more details.;What is available in the library The Library Services Centre loans out talking books Braille books movies and music CDs. The library also produces two locally recorded programes namely the English News InfoMag and a monthly Chinese Digest. Members can assess these podcasts via Dropbox or have them downloaded into thumb drives. How are books borrowed Members can visit the Library Services Centre to select their books or request to have the books mailed to their homes. Postage of articles for the blind is free.;For more information please call Hafiz Misran at 6251 4331 ext 811 or email us at savhlsc@savh.org.sg The opening hours of the Library are from Tuesdays to Saturdays from 9am to 6pm.;Hafiz Misran Tuesdays to Saturdays from 9am to 6pm. 6251 4331 savhlsc@savh.org.sg Website;httpswww.sgsocialsupport.comresourceeewDYRMyRWD
Little Mighty Warriors;Little Mighty Warriors LMW mission is to gather individuals in Singapore born with Achondroplasia a form of shortlimbed dwarfism by embracing LMWs core values of Equality Empowerment and Inclusion becoming a source of inspiration and support for them.;httpswww.sgsocialsupport.comresourcemyXpsbtqRYc;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Little Mighty Warriors Website;httpswww.sgsocialsupport.comresourcemyXpsbtqRYc
Low Vision Clinic Singapore Association of the Visually Handicapped;The Low Vision Clinic LVC is a specialized centre established to offer people with different levels ofnbspvision impairment the benefits of low vision devices to maximize ones remaining vision whenevernbsppossible. The clinic provides a comprehensive clinical assessment and advisory services conducted by a team of qualified Ophthalmologists and Optometrists.In addition to assessment the Consultants will work with you on the various adaptive techniques tonbspperform your visual tasks and activities through a diverse range of low vision devices and high additionnbspprescription lenses which is available at the clinic.;httpswww.sgsocialsupport.comresourceNsLdh3sux6;No Content Found;Please contact the organisation for more details.;Low Vision is an impairment of vision that has adverse effects on the daily functioning of an individual. The person with low vision retain some usable vision may have difficulties in reading newspaper print recognizing faces see bus numbers or watching television even with he or she uses the spectacles or contact lenses.  Low vision often may occur as a result of birth defects injuries aging or as a result of complications from diseases such as diabetes. It usually manifests itself in several forms namely loss of acuity the visual ability to see fine details or loss of visual field. Low vision cannot be adequately corrected with surgery spectacles or contact lenses.  However the remaining vision can be maximized to its fullest potential through the use of specially prescribed magnifiers and other low vision devices. If you are experiencing difficulties in reading small prints and carrying out daily activities due to sightrelated problems please call 6251 4331 ext 721 for an appointment for a consultation. Note 1. Only Cash will be accepted 2. Prices are subject to changes without prior notice. Please confirm with the staff during your visit 3. Clients who need further financial assistance please see the Social Worker of SAVH 4. Registered VH are those who have been certified or examined as blind or with Low Vision. NonRegistered VH are foreigners and clients who are not classified as blind or with low vision.;For Eye Care Professionals who wish to refer patients to our Low Vision Clinic please complete the Referral Form and email it to lvc@savh.org.sg or fax it to us at 6253 7191. A nominal fee is charged for consultation at the Low Vision Clinic. Clients who are registered will pay a special rate and private patients will be charged at a regular rate with a small fee to cover administrative services. Please refer to our fees table for more information.;"Singapore Association of the Visually Handicapped   Leaflet  OneMap  contributors  Singapore Land Authority 47 Toa Payoh Rise 
S298104 6251 4331 lvc@savh.org.sg Website";httpswww.sgsocialsupport.comresourceNsLdh3sux6
Lupus Association Singapore;The Lupus Association Singapore is a selfhelp group dedicated to provide support for patients and their families. The group aims to assist lupus patients by providing practical support and by giving people the opportunity to share experiences with others who have lupus. The Lupus Association Singapore is committed to research on the disease and in improving understanding of the disease especially among people with lupus and their families.;httpswww.sgsocialsupport.comresourceJcAKQmMACKn;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Lupus Association Singapore enquiry@lupus.sg Website;httpswww.sgsocialsupport.comresourceJcAKQmMACKn
Medical Clinic Service Jamiyah Welfare Department;Jamiyah Welfare Department JWD was established in 1974. It is among societies providing care and assistance to those in need such as the disabled less fortunate widows orphans and families of drug detainees.Established in 1975 Jamiyah Medical Clinic offers medical services to the less advantaged section of the community including senior citizens.;httpswww.sgsocialsupport.comresourceLde6WfQpShL;No Content Found;All are welcome no citizenship restriction but income should be 3500 and below.;The medical clinic can assist with your health needs through basic medical services administered by a team of volunteer doctors and nurses.;Kindly call 6743 1211 to make an appointment.;"Jamiyah Welfare Department   Leaflet  OneMap  contributors  Singapore Land Authority 31 Lorong 12 Geylang 
S399006 Mon  Thurs 9.00am to 6.30pm
Friday 9.00am to 6.00pm
Saturday 9.00am to 1.00pm 6743 1211 adminjcc@jamiyah.org.sg Website";httpswww.sgsocialsupport.comresourceLde6WfQpShL
Medical Escort  Transport Service Cheng Hong Welfare Service Society;"We provide Medical Escort amp Transport MET services for elderly persons who are unable to go for their medical appointments independently nor have any caregivers to accompany them. Our MET services cater to various different needs such as transport transport with basic escort and transport with accompanied escort.
Members of our Afterlife Memorial Service AMS are eligible for this service at no costs and a small fee applies for nonmembers.
In 2021 our MET made a total of 244 trips bringing much convenience and comfort to our beneficiaries.";httpswww.sgsocialsupport.comresourceFsPKhH8WjQ7;No Content Found;"Types of MET services There are three types of services in our MET Services.
Transport Only  The elderly requires transport to and from their home and the medical institution only.
Transport and Basic Escort  The elderly requires transport to and from their home and the medical institution with an escort for the journey.
Transport and Accompanied Escort  The elderly requires transport and an escort to accompany them throughout the medical appointment. This includes collection of medicine and reasonable requests.";Please contact the organisation for more details.;"For enquiries please contact us at
8028 1992 Central  East  8803 5797 West";Medical Escort  Transport Service Cheng Hong Welfare Service Society 8028 1992 admin@chenghongwelfare.org Website Medical Escort  Transport Service Cheng Hong Welfare Service Society 8803 5797 admin@chenghongwelfare.org Website;httpswww.sgsocialsupport.comresourceFsPKhH8WjQ7
Medical Escort and Transport AIC;"The service provides transportation andor someone to accompany clients to travel to and from their homes for medical appointments and treatments for example at hospitals specialist outpatient clinics or polyclinics. 
It is for those who need help to move around and have no caregiver or whose caregiver is unable to provide support because of their own health and physical condition.";httpswww.sgsocialsupport.comresourceKbVGwK38ej;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please approach the doctor at the hospital or polyclinic that your loved one visits for assistance to submit an online application for the service. Alternatively you may visit an AIC Link near you for assistance on the application process. For eligible clients the service will cost approximately between 40 and 150 per round trip before subsidies depending on service utilised eg transport only or escort and transport. Subsidies are available depending on the meanstest result. You may also visit the Ecare Locator to ask service providers for more details on their costs and services.;Agency of Integrated Care Website;httpswww.sgsocialsupport.comresourceKbVGwK38ej
Medical Escort Assistance Sunshine Welfare Action Mission;Home Help ServicesSWAMI Homes social care team is passionate about doing everything to keep clients independent and at home. An influential and forwardthinking home care and disability service provider our dedicated and passionate team of professionals provides a full range of supportMealsOnWheels AssistanceMedical Escort AssistanceAll facets of our home care are overseen by our Manageress  giving you the ultimate peace of mind. Our services also extend to those who do not meet the criteria but are in need of these services. We have extended to the following service areas such asAdmiralty Chong Pang Khatib Marsiling Sembawang and Yishun;httpswww.sgsocialsupport.comresourceXsavS9x892g;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Sunshine Welfare Action Mission SWAMI Home   Leaflet  OneMap  contributors  Singapore Land Authority No.5 Sembawang Walk 
S757717 6257 6117 enquiry@swami.org.sg Website";httpswww.sgsocialsupport.comresourceXsavS9x892g
