Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Medical Escort and Transport  Loving Heart Multi-Service Centre ;Our MET staff and volunteers accompany and transport individuals with mobility difficulties and disabilities to and from their medical appointments.  Depending on the client s assessed financial means  a fee may be payable to LHMSC.;https   www.sgsocialsupport.com resource Z8jMCJgPN6b;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Medical Escort and Transport  Loving Heart Multi-Service Centre      Leaflet   OneMap   contributors   Singapore Land Authority BLK 210 Jurong East Street 21   01-389 
S600210 6897 4766 hello@lovingheart.org.sg Website";https   www.sgsocialsupport.com resource Z8jMCJgPN6b
Mummies For Life  THK FSC ;"Mummies for life hope to support mothers impacted by divorce  emulated by the phrase   Empowering Mothers  Empower Others . This programme empowers new members or the group with the alumni sharing their inspiring stories of how they overcome the adversities on their journey of divorce. 
Objectives
1  To create a safe space for mothers to grieve their losses
2  To increase altruism in mothers as they heal
3  To transform their identity as empowered mothers for others";https   www.sgsocialsupport.com resource PhaUSr4Qf28;No Content Found;Mothers impacted by divorce.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Jonathan  THK Centre for Family Harmony @Commonwealth      Leaflet   OneMap   contributors   Singapore Land Authority 54 Commonwealth Drive  01-566 
S142054 6257 9188 jonathanramchand@thkmc.org.sg Website San San  THK Centre for Family Harmony @Commonwealth      Leaflet   OneMap   contributors   Singapore Land Authority 54 Commonwealth Drive  01-566 
S142054 6357 9188 sansan.ong@thkmc.org.sg Website";https   www.sgsocialsupport.com resource PhaUSr4Qf28
My Legacy @LifeSG;My Legacy helps you to explore  store and share your end-of-life plans. Protect what matters to you.End-of-life planningHow to start planning  write a will  make an advance care plan  get palliative care and caregiver support.Check what you can do to help your loved ones make arrangements according to your wishes when the time comes.When death happensDownload death certificate  arrange a funeral  manage the deceased s assets  get counselling and support.Start Planning With My Legacy VaultPlan  store and share your legal  healthcare and estate matters securely with people you trust.;https   www.sgsocialsupport.com resource uMP8XeunYrB;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;My Legacy @LifeSG Website;https   www.sgsocialsupport.com resource uMP8XeunYrB
North West Home Fix Scheme  North West CDC ;"The North West Home Fix Scheme aims to provide safe and functional homes for low income families by repairing any faulty items in the household that are essential to the basic living and safety environment.
North West CDC identifies the beneficiaries jointly with the Grassroots Organisations in the North West District.";https   www.sgsocialsupport.com resource jM6kqpLMFLF;No Content Found;Community organisations may submit a referral for clients to northwest cdc@pa.gov.sg;Please contact the organisation for more details.;Please contact the organisation for more details.;North West CDC 6248 5566 northwest cdc@pa.gov.sg Website;https   www.sgsocialsupport.com resource jM6kqpLMFLF
OK7  THK FSC ;OK7 renders support to families impacted by incarceration due to drug-related issues by preparing and equipping them with skills to problem-solve and improve family relationships. Past participants  now known as community mentors  will shape their journey to recovery and guide the families to forge a new chapter of their lives.;https   www.sgsocialsupport.com resource cdG7qAnh-aK;No Content Found;Families impacted by the effects of incarceration due to drug issues;Value-added services  Child-minded  meals provided  family outing;Please contact the organisation for more details.;"THK Family Service Centre @ Bedok North     Leaflet   OneMap   contributors   Singapore Land Authority 554 Bedok North Street 3   01-241  
S460554 6449 1440 terenceong@thkmc.org.sg Website";https   www.sgsocialsupport.com resource cdG7qAnh-aK
Prison Support Services  The Salvation Army ;"The Salvation Army always has a heart for the least in society. Since our early days  we have been providing prison support services for inmates and their families. Our work with former inmates helps them to reintegrate into the community  stay crime-free and be contributing members of the society.
PRISON SUPPORT SERVICES
We journey with former inmates to enhance their resilience through the development of prosocial life values and choices to reduce their chance of re-offending. We also empower them to tap on available community resources to support their reintegration journey.
HOW WE HELP
Accommodation
Access to housing in stable and safe shelters or temporary residences.
Practical Needs
Meet essential needs such as clothing  toiletries  a phone and an EZ-Link card.
Employment
Guide and support clients to secure and maintain stability in employment.
Relationship Building
Facilitate opportunities to strengthen familial and significant relationships.";https   www.sgsocialsupport.com resource LwUPrKUQGUT;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"The Salvation Army     Leaflet   OneMap   contributors   Singapore Land Authority C O Changi Corps
7 Upper Changi Road North 
S507705 9248 5336 prisonsupport@SMM.salvationarmy.org Website";https   www.sgsocialsupport.com resource LwUPrKUQGUT
Project HomeWorks  Habitat For Humanity ;"Project HomeWorks  Creating safe  amp  sanitary homes 
To the untrained eye  Singapore might look like a idyllic nation with no housing issues. However  a lot of social problems still exist behind the front doors of the homes with we serve. Many of the vulnerable individuals have little financial means and or social support  as well as mobility issues that make it difficult to care for themselves  let alone their homes. Driven by Habitat s belief that no human being should live in unsafe  unhygienic or undignified environment  Habitat for Humanity Singapore s Project HomeWorks was launched in 2006. We partner social services to identify such vulnerable persons and families who need help to rehabilitate their homes into a safe and sanitary state. 
During a Project HomeWorks session  we work with volunteers to make homes safer by decluttering items are pose a fire risk or could cause accidents like falls. Homes are also made cleaner by discarding expired food items and clearing pest-infested furniture to improve the health and well-being of our vulnerable elderly and families.";https   www.sgsocialsupport.com resource ad2WuJnytLY;No Content Found;We only accept case referrals for Project HomeWorks from official sources  Government agencies - Ministry of Social and Family Development  Agency for Integrated Care etc. Cluster support and Senior Activity Centres Social workers from Family Service Centres  Social Service Offices etc. Medical social workers from public hospitals  community hospitals etc. If you re from any of these agencies and have a client you d like to refer to us  please download and fill up this Referral Form via the button below   email it to info@habitat.org.sg Factsheet for our Community Partners Project HomeWorks Referral Form To prevent delay to the referral process  please ensure your form is fully completed.;"Upon receiving your partnership request or referral form  our team will - Step 1  Reach out to conduct an Initial Assessment 
Step 2  Conduct a joint home visit to make a detailed assessment of the household and their needs
Step 3  Confirm session date time and the list of works required
Step 4  Execute the Project HomeWorks session s  on the actual date s 
Step 5  Conduct a post-session debrief to update on outcome and any necessary follow-up required. This process spans across 4 to 6 weeks depending on our case load. Due to the high volume of case referrals and intense manpower  logistics needed  we seek your understanding that priority is given to the most urgent cases first  usually those with pest infestations as that can quickly worsen over time. For less urgent cases  we may need to keep them on hold until we have more case s  in the area to be combined into a multiple-home Project HomeWorks session.";https   www.habitat.org.sg community;Project HomeWorks  Habitat For Humanity  info@habitat.org.sg Website;https   www.sgsocialsupport.com resource ad2WuJnytLY
Project Refresh  North East CDC ;"A collaboration between Young-NTUC and North East CDC  Project Refresh aims to improve the living environment of seniors low-income families through a series of refurbishment works such as painting  cleaning  decluttering within the North East District through the collaborative efforts of community and corporate partners.
To provide beneficiaries with additional support beyond home refurbishment works  North East CDC also partners with corporate organisations and sponsors to provide essential items such as groceries  household appliances or furniture. Volunteers are also recruited and mobilised to carry out home refurbishment works for beneficiaries  providing them with a platform to help residents in a meaningful way.";https   www.sgsocialsupport.com resource CqEZvmnNws7;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;North East CDC 6424 4000 northeast cdc@pa.gov.sg Website;https   www.sgsocialsupport.com resource CqEZvmnNws7
RAINBOWS  Help Family Service Centre ;RAINBOWS is a peer support programme for children and adults who have experienced death  divorce  separation and abandonment.When a change takes place in the family   whether it is death  divorce  separation  abandonment  or even being born out of wedlock  it has a profound effect on the whole family. Children as well as adults  grieve over the loss of the loved one who was once a part of their everyday lives.RAINBOWS provides the opportunity and a safe environment for grieving children and adults to sort through their pains and confusion  build self-esteem and learn to trust again.Curricula of RAINBOWS Rainbows   peer support group for children aged 7 -12 yearsSpectrum   peer support group for teens aged 13   16 yearsKaleidoscope   peer support group for young adults from single-parent familiesPRISM   for single parents;https   www.sgsocialsupport.com resource G35cruLhVmQ;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"RAINBOWS  Help Family Service Centre      Leaflet   OneMap   contributors   Singapore Land Authority Block 570  Ang Mo Kio Avenue 3
 01-3317 
S560570 Monday   Friday  9am   6pm 6457 5188 Website";https   www.sgsocialsupport.com resource G35cruLhVmQ
Respite Care  Loving Heart Multi Service Centre ;We provide respite care for caregivers to take time-off for self-care. nbsp Our befrienders will engage the care recipient loved ones meaningfully by focusing on stimulating their minds and building cognitive capacity.;https   www.sgsocialsupport.com resource cJtSE2NgXJ4;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Respite Care  Loving Heart Multi Service Centre      Leaflet   OneMap   contributors   Singapore Land Authority BLK 210 Jurong East Street 21   01-389 
S600210 6897 4766 hello@lovingheart.org.sg Website";https   www.sgsocialsupport.com resource cJtSE2NgXJ4
SG Blessing Bakers;"We are a group of volunteer home bakers keen to spread some cheers to Public Assistance Blue Chas Card families.
This Group is set up for 2 purposes 

Recruiting bakers willing to bake to bless
We welcome all bakers to join us for this happiness sharing to bless their bakes to low income families. Please contact Admin Minnie
Public Assistance Blue Chas Card family requesting bakes for their family
If you are having some celebrations that needs a bake  Eg rewarding your kid for good results birthday..  or keen to pick up our bakes when our bakers post their bakes  please read our House Rules and Q for it.";https   www.sgsocialsupport.com resource egEz2jJgsFc;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;SG Blessing Bakers Website;https   www.sgsocialsupport.com resource egEz2jJgsFc
SIMCharge  Single Mothers in-charge ;SIMCharge Groupwork seeks to champion and empower female single parents in their efforts to strengthen their social and emotional well-being. Beyond enhancing the caregiving abilities of participants  the programme will also educate and share community resources and support that participants can tap on in their journey.;https   www.sgsocialsupport.com resource NcVzvKg48S3;No Content Found;Female single parents who are facing difficulties in managing their life stressors and seeking support from ladies who could understand their challenges;Please contact the organisation for more details.;Please contact the organisation for more details.;"Mindy Ding  THK Family Service Centre @ MacPherson      Leaflet   OneMap   contributors   Singapore Land Authority 91 Paya Lebar Way  01-3023 
S370091 6741 4255 mindyding@thkmc.org.sg Website";https   www.sgsocialsupport.com resource NcVzvKg48S3
Strengthening Families Programme @Family Service Centre  Fei Yue   Choa Chu Kang ;"The Ministry of Social and Family Development  MSF  funds Fei Yue to run the Strengthening Families Programme or FAM@FSC for short. We help individuals  couples and families in the areas of marriage preparation  marital support  divorce support and family counselling to address family relationship and marital issues. We help individuals  couples and families  discover and understand the issues and concerns they are experiencing  and explore ways to resolve their practical  social and emotional difficulties. We empower individuals  couples and families to take steps to improve family relationships and transform their lives. We encourage families to come forward early to discuss their challenges so that family relationship issues do not fester and deteriorate.
We serve families and their children who are Singaporeans  Permanent Residents and non-residents with at least one member of the family who is a Singapore Citizen or a Permanent Resident. Our counselling services are provided free. FAM@FSC  Fei Yue   Choa Chu Kang  supports families living in Bukit Batok  Bukit Panjang  Choa Chu Kang.
Counselling could include

Marital issues
Divorce issues
Strained relationship with child ren 
Conflicts with family members";https   www.sgsocialsupport.com resource 2kg6ny6U5aR;No Content Found;Families and their children who are Singaporeans  Permanent Residents and non-residents with at least one member of the family who is a Singapore Citizen or a Permanent Resident.;Please contact the organisation for more details.;Contact Fei Yue  Blk 281 Choa Chu Kang Ave 3  01-348 Singapore 680281 Tel  62355229 Fax  6235 5224 Email Address  fam@fycs.org For inter-agency referrals to Fei Yue FAM@FSC  please send the completed form to FAM@fycs.org.;"FAM@FYCCS     Leaflet   OneMap   contributors   Singapore Land Authority Blk 281 Choa Chu Kang Ave 3
 01-348 
S680281 Monday to Friday  9.30am-6pm  Last call-in and walk-in at 5pm  6235 5229 fam@fycs.org Website";https   www.sgsocialsupport.com resource 2kg6ny6U5aR
SYM Academy - PPIS;"Family Therapy
SYM Academy is a practice academy specialising in family therapy and other therapeutic family-related work for individuals and couples  and training programmes for professionals working with families. As an advocate for the welfare of women and children and a firm believer that family is an integral aspect of human society  we offer trainings  education and family therapy to spread awareness and educate the public. This is such that many can continue to benefit from the work of family therapy  improve relationships among family members and resolve family conflicts amicably.
Family therapy is the centre of our family-related programmes here at PPIS. We believe that through informed and emphatic intervention  domestic issues and conflicts will be resolved and reduced for the sake of the children in the household.";https   www.sgsocialsupport.com resource M-tJpPDnZnE;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Fill up form at https   ppis.sg sym.;"SYM Academy     Leaflet   OneMap   contributors   Singapore Land Authority Blk 322  Ubi Avenue 1   01-591 
S400322 6745 0613 hello@sym.academy Website";https   www.sgsocialsupport.com resource M-tJpPDnZnE
The Men s Helplink  Helplink ;The need for services for men in SingaporeResearch shows that men are most often the perpetrators of domestic violence AND men can be victims of abuse too.The use of violence is often a learned behavior and a learned attitude that views the use of  nbsp violence as an appropriate means to gain controI and security.SAFV recognizes that there are unmet needs and concerns that perpetrators of domestic violence face and societal stigmas that prevent men  whether victims or perpetrators  from seeking help.This is where The Men s Helplink can help.In order to stop the cycle of violence  it is imperative that men who want to change and stop using violence against their partners receive help and support. It is equally important to support men who are experiencing violence in their relationships.SAFV is here for you   nbsp ;https   www.sgsocialsupport.com resource 8ScGfm4EnVF;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;The Men s Helplink  Helplink  admin@safv.org.sg Website;https   www.sgsocialsupport.com resource 8ScGfm4EnVF
Vista Sakinah - PPIS;PPIS Vista Sakinah offers special services for couples and step families who are about to re-enter the realm of remarriage through marriage preparation courses  private consultations  and workshops for step families who want to improve the quality of their family life  as well as children who may need support in adjusting themselves with the life of their step families. Remarriage and caring for step families can be a more complex relationship building as compared to first marriages. Thus  we are offering assistance to help step families adjust well with one another and build a stable and healthy relationship among each of the members. At PPIS Vista Sakinah  training is also provided for social workers and counsellors to hone their communication skills whilst dealing with issues related to step families.;https   www.sgsocialsupport.com resource -SgfEqJveWx;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Fill up form at https   ppis.sg vistasakinah.;"PPIS Vista Sakinah     Leaflet   OneMap   contributors   Singapore Land Authority Blk 549  Woodlands Drive 44   01-86 
S730549 6891 3090 vistasakinah@ppis.sg Website";https   www.sgsocialsupport.com resource -SgfEqJveWx
