Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Partners Engaging and Empowering Rough Sleepers  PEERS  Network;"Volunteers of the Partners Engaging and Empowering Rough Sleepers  PEERS  Network join hands with community groups  social service  and government agencies to engage and support rough sleepers and homeless persons.
PEERS Network Befrienders conduct regular outreach to engage rough sleepers on the streets  spend time listening and understanding their issues to gain trust and render help.
If you re a night owl  aged 21 years old and above  and love to help others  come join us and our community partners on our night walks to engage and support rough sleepers in the community   normally held after 9pm.
Volunteers help to 

Make friends with rough sleepers and the homeless  and listen to their stories
Establish rapport and trust  so that these individuals will be more open to receiving assistance
Ferry willing individuals to interim shelters";https   www.sgsocialsupport.com resource 2Ha7KeePe8J;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Ministry of Social and Family Development  MSF  MSFCareNetwork@msf.gov.sg Website;https   www.sgsocialsupport.com resource 2Ha7KeePe8J
Pertapis Centre for Women and Girls;"Pertapis Centre for women and girls provides residential care for young women who are victims of abuse  come from dysfunctional families or are in conflict with the law.
The centre offers shelter  care and protection to 100 women from 14 to 21 years old.
We run a variety of programs to facilitate self development  confidence building  amp  life skills development.";https   www.sgsocialsupport.com resource 9hf7UEWA5Xd;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Pertapis Centre for Women and Girls 42 Surin Avenue Singapore 535638 6284 4707 enquiry@pertapis.org.sg Website;https   www.sgsocialsupport.com resource 9hf7UEWA5Xd
Psychiatric Sheltered Home  Singapore Anglican Community Services ;In 2017  the work of Singapore Anglican Community Services  SACS  Psychiatric Services received affirmation from the Ministry of Health which appointed SACS to operate the Anglican Care Centre  Farrer Park   a sheltered home for persons with mental health conditions who have undergone psychiatric rehabilitation and are ready to reintegrate into the community.The centre is an integral part of SACS continuum of care for person with mental health conditions who need temporary accommodation and can live independently with some form of gainful employment. It has a capacity to serve 60 adults and 20 youths. Counselling and case management support are offered to strengthen clients  independence so that they can better reintegrate into the community.;https   www.sgsocialsupport.com resource 9ARqfGvCv2C;No Content Found;Admission Criteria Singaporean or Permanent Resident aged 16 years old and above Diagnosed with psychiatric condition s  that has been stabilized  and is on regular medications and psychiatric follow-up Independent in activities of daily living Not suffering from any communicable disease No history of substance abuse  such as drug  inhalant and alcohol  in the last two  2  years No suicide attempt s  and self-harm acts within the last three  3  months Not posing an excessively high risk to themselves  others and or the Centre Working or studying  or actively preparing to do so Admission Process Referrals strictly through the Agency of Integrated Care s Integrated Referral Management System  IRMS   initiated by social workers from Hospitals  Intermediate and Long Term Care Services  or Family Service Centres;Please contact the organisation for more details.;Admission Process Referrals strictly through the Agency of Integrated Care s Integrated Referral Management System  IRMS   initiated by social workers from Hospitals  Intermediate and Long Term Care Services  or Family Service Centres Fees  20 per day Please note that the stated fee is before GST and means-test subsidy  if eligible . For more information or queries  please approach us via the contact details listed below.;"Psychiatric Sheltered Home  Singapore Anglican Community Services      Leaflet   OneMap   contributors   Singapore Land Authority Anglican Care Centre  Farrer Park 
375 Race Course Road
 
S218644 6202 9669 acc farrerpark@sacs.org.sg Website";https   www.sgsocialsupport.com resource 9ARqfGvCv2C
Rise Above Halfway House  PPIS ;Rise Above Halfway House was founded in 2021. It is the first secular halfway house for women offenders undergoing community rehabilitation programmes  and is the second all- women residential halfway house in Singapore. It is structured with a range of programmes and interventions to provide a safe and holistic therapeutic space for women residents to rebuild their lives as well as reconnect with family and community.;https   www.sgsocialsupport.com resource BU6C6qCGD2N;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Rise Above Halfway House 6206 7440 rahwh@ppis.sg Website;https   www.sgsocialsupport.com resource BU6C6qCGD2N
S3P  Bless Community Services ;BCS manages five S3Ps  to provide night shelters for the homeless and rough sleepers. nbsp They areS3P@YCKC  in partnership with Yio Chu Kang Chapel  S3P@Inspire  in partnership with Faith Assembly of God  S3P@GLCC  in partnership with Gospel Light Christian Centre  S3P@Space79  in partnership with Grace Methodist Church  S3P@BPMC  in partnership with Bukit Panjang Methodist Church .In total  BCS manages a max capacity of 39 beds  out of which 12 are for females  for the homeless and rough sleepers. nbsp Our S3Ps provide stayers with bedding  lockers  toiletries  warm showers  washing machine  dryers  pantry and WIFI connection. nbsp As of June 2023  we have provided shelter for 163 individuals. Working closely with social workers  we successfully helped several of them transit to longer-term housing;https   www.sgsocialsupport.com resource Kh3UjH84QT-;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Bless Community Services     Leaflet   OneMap   contributors   Singapore Land Authority 242 Yio Chu Kang Road 
S545671 6288 9377 Website";https   www.sgsocialsupport.com resource Kh3UjH84QT-
S3P@YCKCHAPEL;"Safe Sound Sleeping Place at Yio Chu Kang Chapel  S3P@YCKCHAPEL  was set up in Nov 2019 to give the homeless and rough sleepers a safe place to sleep overnight. Stayers come to the S3P from 7 30pm onwards and leave at 7 30am the next morning. S3P@YCKCHAPEL provides beds  pillows  blankets  refreshments  heated showers  washing machines  dryers and WIFI for the stayers free of charge. Our current capacity is 15 beds.
Bless Community Services  BCS  has been appointed by YCK Chapel to look into the admission of stayers and providing holistic care to them. BCS works with various social service partners to help the stayers find jobs and long-term housing. BCS also gives out meal and transport vouchers to the stayers.";https   www.sgsocialsupport.com resource SZUYNeCDmkz;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Yio Chu Kang Chapel 242 Yio Chu Kang Road  Singapore  545671 6288 1675 admin@yckc.org.sg Website;https   www.sgsocialsupport.com resource SZUYNeCDmkz
Sheltered Home - Adventist Home for the Elders;We operate a 38-beded sheltered home to house seniors who look for accommodation and cares on providing 3 meals and laundry services.;https   www.sgsocialsupport.com resource yMmJKvrJ3b2;No Content Found;Singaporean  Permanent Residence or Public Assistance Age 65 and above Mobile and Independent Free from communicable disease and mental illness No meanst-test required.;Services provided  Lodging  Single Cubicle  900  per month or  Double Cubicle  800 per month Laundry   30 per month Meals  Breakfast  Lunch   Dinner. We provide ordinary homemade dishes with no pork  no lard  healthy and nutritious diets. Other services such as monitoring residents  medication intake as well as take care of residents  daily chores.;Please contact the organisation for more details.;"Maryanne Tan     Leaflet   OneMap   contributors   Singapore Land Authority Blk195 Kim Keat Avenue  01-294   310   314 
S310195 6258 1267 contact@adventisthome.org.sg Website";https   www.sgsocialsupport.com resource yMmJKvrJ3b2
Sheltered Home   Crisis Placement  SASCO Senior Citizens  Home ;Our residential facility  also referred to by its building name  Evergreen Place  is a cosy and peaceful home for people aged 60 years and above. It provides a safe environment for seniors who are either destitute or facing challenging financial and family situations  so that they can maintain their dignity and individual freedom. The four-storey building has a capacity of 102 beds  four of which are reserved for crisis cases.SASCO@HongSan also provides a range of therapies  physio  art  music  dance  counselling and workshops  and activities  festive celebrations onsite  excursions  to promote the health and well-being of its residents  who are usually frail and elderly.Situated in a Dementia Friendly Community in the western part of Singapore  SASCO@HongSan is part of the Friends of Dementia network  and serves as a go-to point for wandering persons with dementia  ensuring their safe return to their loved ones by coordinating with various authorities.;https   www.sgsocialsupport.com resource VxpCAUxU9gX;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"SASCO@HongSan     Leaflet   OneMap   contributors   Singapore Land Authority 30 Hong San Terrace 
S688246 info@sasco.org.sg Website";https   www.sgsocialsupport.com resource VxpCAUxU9gX
Small Group Care  Chen Su Lan Methodist Children s Home ;The nbsp Small Group Care  SGC  is a new  smaller and specialised care home developed and supported by the Ministry of Social and Family Development  MSF  to care for children with moderate to high levels of needs and care.MSF chose two organisations to nbsp Small Group Care  Marymount Centre and Chen Su Lan Methodist Children s Home.The objective of  nbsp PSGC is to heal selected children of their traumatic experiences and improve their emotional  amp  behavioural functioning in their residential  school and family settings before they are reintegrated back into their families and community.The SGC at Chen Su Lan Methodist Children s HomeThe nbsp Small Group Care Home at Chen Su Lan Methodist Children s Home began operations in June 2017.The level of care provided by the SGC Home will be intensive  specialised and time limited. It will have a maximum capacity of 15 children and employ 12 care staff  one social worker and a deputy head of home to provide 24 hour care and supervision to the children.The Home is built and designed to be safe  nurturing and therapeutic for the children and all the staff will be trained in and practice trauma informed care.Children admitted into the SGC Home must be approved by MSF. They can be boys or girls between 7 and 12 years of age. They can come from families  Children s Homes or foster care and they must be assessed by MSF to have moderate to high levels of needs and care based on the Child and Adolescent Needs and Strengths Assessment Scale  CANS .The period of admission will be limited to 12 - 18 months after which the children will be reintegrated back into their families  Children s Homes or foster care.;https   www.sgsocialsupport.com resource cuMZrhzAEvR;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Small Group Care  Chen Su Lan Methodist Children s Home      Leaflet   OneMap   contributors   Singapore Land Authority 202 Serangoon Garden Way 
S556057 6713 9150 info@cslmch.org.sg Website";https   www.sgsocialsupport.com resource cuMZrhzAEvR
St. John s Home for Elderly Persons;Established in December 1958  St. John s Home for Elderly Persons is a Sheltered Home for elderly persons who are ambulant and aged above 60.Our Mission is to provide shelter and care nbsp to meet the physical and spiritual needs of elderly persons nbsp who have no home and no children or close relatives nbsp with adequate resources nbsp to care for them.The Home is open to all regardless of race or creed.;https   www.sgsocialsupport.com resource An5wt3bVr8Y;No Content Found;Our Residents Elderly persons admitted to our Home usually face family or financial situations such as  1. being no longer able to care for themselves due to old age and physical or medical problems  2. having no immediate family  or having family members who have passed away or who are themselves elderly and are thus no longer able to provide care  3. having severe conflicts within the family  4. having financial problems that make commercially operated sheltered homes out of their reach.;Residential Care As a Sheltered Home for needy elderly persons  we provide long-term residential care including accommodation  meals  laundry and basic medical care. Physiotherapy Programme We have physiotherapy exercises six days a week for our Residents with their respective Individual Care Plan  ICP  reviewed every six months. The programme includes individual and group physiotherapy exercises  occupational-recreational therapy and bedside exercises. A professional physiotherapist assesses our Residents  physical conditions  plans suitable programmes  monitors their progress and guides our in-house Physiotherapy Aides to implement the ICP. Counselling Services Professional counsellors conduct Individual and Group Counselling sessions  Life Review Group and Emotional Management Group . Our in-house Assistant Counsellor provides counselling care to our Residents five days a week. Worship and Fellowship Gatherings Sessions are conducted by volunteers.  Prayer and Praise Fellowship sessions are held on weekdays and Church Services are conducted on Sundays. Medical Services For Residents who are on the Public Assistance  PA  Scheme   our staff escorts them for their medical appointments. For non-PA Residents  we track their drug prescriptions and medical appointments and ensure that their family or relatives attend to their medical needs in a timely manner. We also provide Basic First Aid for our Residents whenever necessary.;Admission Form Additional Criteria Financial Aid Application Form;"St. John s Home for Elderly Persons     Leaflet   OneMap   contributors   Singapore Land Authority 1 Willow Avenue 
S347508 Office Hours 
Monday to Friday  9.00am to 6.00pm
Saturday  9.00am to 1.00pm

Visiting Hours 
Monday to Sunday  9.00am to 11.30am   2.00pm to 5.00pm 6285 4446 Website";https   www.sgsocialsupport.com resource An5wt3bVr8Y
Sunbeam Place @ Children s Society;Sunbeam Place @ Children s Society is a residential home and gazetted place of safety for children who have been abused and neglected and in need of protection  or whose parents are unable to provide proper care.The children s welfare  safety and needs are at the centre of its care. The Centre provides a home-like and loving environment for children aged between 2 and 21. It prepares our beneficiaries and their families for reunification through casework and counselling. For those who are unable to reunite with their families  Sunbeam Place @ Children s Society nbsp provides a wide range of programmes to develop their strengths and skills to help facilitate a smoother transition when beneficiaries are discharged from the Centre and on their own as young adults.;https   www.sgsocialsupport.com resource T9RhdRyvL9y;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Sunbeam Place @ Children s Society 6273 2010 info@childrensociety.org.sg Website;https   www.sgsocialsupport.com resource T9RhdRyvL9y
The Haven;We adopt a small group home concept and provide quality care to children and youth who come from challenging or dysfunctional home environments. We help our residents through individualised care plans and equip them with essential life skills. Support is given to both residents and their families for a successful reunification.;https   www.sgsocialsupport.com resource TJXzWjM9zX5;No Content Found;Please contact the organisation for more details.;"Case Management
Casework and counselling are provided to support and nurture residents. Academic Mentoring
Academic volunteers help residents build a good educational foundation. Aftercare Services
Support is provided to discharged residents and their families during the transitional period. Sports and Outdoor Activities
Various recreational activities cultivate residents  leadership and team building skills. Music  Drama and Art Programmes
Residents can pursue their interests and develop new skills. Transitions@Haven
Mentoring and accommodation are provided for older male residents learning to live independently.";Please contact the organisation for more details.;"The Salvation Army The Haven     Leaflet   OneMap   contributors   Singapore Land Authority 350 Pasir Panjang Road 
S118692 6775 0366 haven@smm.salvationarmy.org Website";https   www.sgsocialsupport.com resource TJXzWjM9zX5
The T Project;"The Alicia Project SG Ltd is the first and only trans-focused community service in Singapore. 
Founded in 2014  The Alicia Project SG Ltd now has The T Project  a homeless shelter  which provides a safe haven for the homeless in the community while they seek employment  healthcare  and more permanent accommodations. 
We work with hospitals  social workers  and government organisations  to support better services and care for the community. Our mission is to support Singapore s transgender community through providing a safe space and social service  allowing them to live their fairy tale life. 
The T Project runs the only shelter for homeless transgender women in Singapore. Beginning in 2014 with a small space at the attic of a shop house shared with another NGO  it has now expanded its scope of services  thanks to the kind support of individual donors  to better serve the transgender community.";https   www.sgsocialsupport.com resource PW2FwRAAkLs;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;The T Project 8346 0263 contact@thetprojectsg.org Website;https   www.sgsocialsupport.com resource PW2FwRAAkLs
The Turning Point;The Turning Point is a Christian charity organization that reaches out to women seeking a place of refuge and help to overcome drug addiction since 1990. By loving them  equipping them and inspiring hope  we assist them to live a life of Hope in God.;https   www.sgsocialsupport.com resource f7CjtcyS4bv;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"The Turning Point     Leaflet   OneMap   contributors   Singapore Land Authority 341 Jamaica Road 
S757615 6257 8364 admin@theturningpoint.org.sg Website";https   www.sgsocialsupport.com resource f7CjtcyS4bv
Transit Point @ 1 Spooner  New Hope Community Services ;The issue of homelessness was brought to the forefront with the onslaught of the COVID-19 pandemic in 2020. In response to the increased visibility of the homeless population  The Innkeeper s Project was started to provide a safe space for more than 300 clients. Under this initiative  78 public housing units were leased to MSF for running a new shelter. We took charge of the operations  working together with other social service agencies which handled the shelter s case management. With help from volunteers and community partners who contributed furniture  appliances  and help in setting up the units  the shelter was operational within ten days.Transit Point @ 1 Spooner Road  TP@1SR  was set up in 2021 to facilitate the continued support of The Innkeeper s Project s clients  as many of them faced difficulties in securing long-term housing during the pandemic. TP@1SR operates from housing units in a block of flats at Spooner Road and the shelter has a maximum occupancy of 250.Core ServicesCase ManagementSupport Groups and Life Skills Training WorkshopsEmployment ProgrammeJoint Single Scheme  JSS  Matching ProgrammeApplying to the ProgrammeCase ManagementSupport Groups and Life Skills Training WorkshopsEmployment ProgrammeJoint Single Scheme  JSS  Matching Programme;https   www.sgsocialsupport.com resource LS3Qrsajgvr;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;If you are seeking temporary shelter for yourself  please visit your nearest Family Service Centre or Social Service Office for a referral. Click here to search for the nearest FSC or SSO. For staff of Social Service Agencies seeking temporary shelter for their clients  please complete our online application form by clicking the button below. Make a Referral;Transit Point @ 1 Spooner  New Hope Community Services  6305 9620 Website;https   www.sgsocialsupport.com resource LS3Qrsajgvr
Transit Point @ Jalan Kukoh  New Hope Community Services ;In 2007  MSF appointed New Hope CS to run the Shelter for Displaced Families  providing interim accommodation and case management services for families who were at-risk of or already homeless.Recognising that the homeless population includes more than just families  we expanded our interim shelter services and set up the Shelter for Displaced Individuals in 2010 to serve individuals who were at-risk of or already homeless.In 2021  the shelters were collectively renamed Transit Point @ Jalan Kukoh. This served to identify and distinguish the shelter at Jalan Kukoh from the other shelters that New Hope operates.Through the portfolio of services provided  TP@JK aims to assist families and individuals in obtaining stable housing and employment  building their network of informal social support and ultimately grow confident in becoming self-reliant. TP@JK occupies housing across several flats in Jalan Kukoh. It also has an Activity Centre where residents can gather and connect with one another.Core ServicesCase ManagementSupport Groups and Life Skills Training WorkshopsEmployment Programme;https   www.sgsocialsupport.com resource yaacaH3Y-k4;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;If you are seeking temporary shelter for yourself  please visit your nearest Family Service Centre or Social Service Office for a referral. Click here to search for the nearest FSC or SSO. For staff of Social Service Agencies seeking temporary shelter for their clients  please complete our online application form by clicking the button below. Make a Referral;Transit Point @ Jalan Kukoh  New Hope Community Services  6305 9620 Website;https   www.sgsocialsupport.com resource yaacaH3Y-k4
Transit Point @ Margaret Drive  New Hope Community Services ;Years of engaging with rough sleepers on the ground and our continued partnership with the MSF PEERS Network taught us that there is a need for a low-entry  community-based interim shelter to serve rough sleepers with complex housing needs.With the support of MSF  we secured the site of the former Queenstown Polyclinic at 51 Margaret Drive to provide an interim shelter for rough sleepers named Transit Point @ Margaret Drive. Its first hundreds of residents were male and female rough sleepers  as well as displaced persons affected by the Malaysian Government Movement Control Order.Initially a self-funded shelter which started during the early phase of the Covid-19 pandemic  TP@MD obtained subsequent funding support from the National Council of Social Services and the Singapore Totalisator Board in May 2020. TP@MD was also built on the generosity of various community partners and donors  who contributed all kinds of tangible and intangible support. To us  this further exemplified the importance of community in uplifting the lives of the displaced and disadvantaged.Our team at the shelter actively works with residents to facilitate their interim and long term housing goals  empower them with the requisite skills needed to achieve self-reliance and connect them to relevant social resources to meet their holistic needs. TP@MD has the capacity to house 70 residents at one time.Core ServicesCase ManagementSupport Groups and Life Skills Training WorkshopsWork Therapy ProgrammeApplying for Shelter;https   www.sgsocialsupport.com resource YGcb-cGxcXL;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;If you are seeking temporary shelter for yourself  please visit your nearest Family Service Centre or Social Service Office for a referral. Click here to search for the nearest FSC or SSO. For staff of Social Service Agencies seeking temporary shelter for their clients  please complete our online application form by clicking the button below. Make a Referral;Transit Point @ Margaret Drive  New Hope Community Services  6305 9620 Website;https   www.sgsocialsupport.com resource YGcb-cGxcXL
Transitonal Shelter  AWWA ;AWWA began operating our first Transitional Shelter  TS  for families in January 2018. Its goal is to provide temporary housing to displaced families who have exhausted all other housing option. In 2022 we started operation of our second TS.Key activities include Casework and CounsellingSocial workers work closely with families upon admission  to strengthen family stability. We especially focus on working with our families to secure long-term housing  improve employment and financial stability  and keep children in school.Group work and ProgrammesTS also promotes social capital building for our families by bringing families together on a regular basis to strengthen community support.Post-discharge SupportTS continues to support families for six months post-discharge by creating transition plans and referring families to nearby family service centres for continued support.;https   www.sgsocialsupport.com resource eSxPL7d9Q6K;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;If you are seeking temporary shelter for yourself  please visit your nearest Family Service Centre for a referral. Click Here For Nearest FSC To apply for enrolment in our programme  please submit the referral form  social report and supporting documents to ts@awwa.org.sg Referral Form;"Transitional Shelter  AWWA      Leaflet   OneMap   contributors   Singapore Land Authority 9 Lorong Napiri 
S547531 Monday to Friday  9.00am   6.00pm  closed for lunch 1.00pm -2.00pm  6511 7272 ts@awwa.org.sg Website";https   www.sgsocialsupport.com resource eSxPL7d9Q6K
Welfare Homes  Sathya Sai Social Service ;The Ministry of Social and Family Development  MSF  has appointed Sathya Sai Social Service as the Managing Agent of four Welfare Homes   Acacia Home  Bukit Batok Home for the Aged  Tembusu Home at Pelangi Village and Thuja Home at Pelangi Village.The four Welfare Homes cater for destitute persons who do not have family support  financial means and or place of abode. Some residents have family members or relatives but they may be estranged for many years or who are unable to support and accommodate them owing to various reasons.;https   www.sgsocialsupport.com resource YPG9NEVAJNw;No Content Found;Please contact the organisation for more details.;Residents of the Homes come from different backgrounds with varied life experiences  expectations and needs. An initial assessment is conducted within the resident s first month of admission by a doctor  physiotherapist  occupational therapist and social worker  in consultation with the resident. The assessment focuses on identifying the resident s needs  strengths  limitations and activity interest. Information obtained from the various assessments are used as a baseline to develop an Individualised Care Plan  ICP  outlining the treatment goal s  and intervention strategies  which is mutually agreed between the Home and resident. Upon admission  each resident is assigned  A Social Worker Caseworker as the Case Manager to assist the resident in adjusting to living in the Home environment and working out an individualised care plan to facilitate appropriate care tailored to the resident s needs  abilities and interest A Personal Care Officer as the Personal Care Manager to look into the resident s daily care needs and routine A Staff Nurse as the Care Manager to attend to the health care needs of the resident;Please contact the organisation for more details.;"Acacia Home     Leaflet   OneMap   contributors   Singapore Land Authority 30 Admiralty Street 
S757441 6254 6575 acaciahome@4s.org.sg Website Bukit Batok Home For The Aged     Leaflet   OneMap   contributors   Singapore Land Authority 11 Bukit Batok West Ave 2
 
S659205 6665 2818 bukitbatokhome@4s.org.sg Website Tembusu Home at Pelangi Village     Leaflet   OneMap   contributors   Singapore Land Authority 2 Buangkok Green 
S539749 6489 7639 tembusuhome@4s.org.sg Website Thuja Home at Pelangi Village     Leaflet   OneMap   contributors   Singapore Land Authority 4 Buangkok Green 
S539750 6489 0026 thujahome@4s.org.sg Website";https   www.sgsocialsupport.com resource YPG9NEVAJNw
WINners  Home  GEM ;"At GEM  we believe in community care and rehabilitation. Our main goal is to provide a safe and nurturing environment where our WINners can restore and reintegrate to society empowered and confident 
We understand that not all women have the privilege of returning to a safe and conducive space at home. Hence  WINners  home is designed to give them an opportunity to experience a safe and protective home where they can nurture and grow. We aim to create an environment that emulates the familial love and care that every woman should receive  regardless of the conditions they may face at home. 
At WINners  Home  all our ladies are addressed as WINners because we want to positively affirm that they are meant to be winners in life.  We recognise that every achievement  big or small  should be celebrated and considered a WIN  We strongly believe that every woman who walks through our doors can confidently call themselves a WINner in life.";https   www.sgsocialsupport.com resource FmQemMkPMpZ;No Content Found;"WINners  Home operates 24 hours a day  Monday through Sunday.
Eligibility  Applicant is a female age between 18 -25 years old Is mentally and emotionally healthy for community living Is prepared to live with people of various races and religions Applicant need to submit a medical report to verify that she is not pregnant Applicant is not intoxicated   reliance on any substance";Please contact the organisation for more details.;For residential stay referrals  please download and email the referral form   the offence and health declaration form to the person-in-charge.;"WINners  Home  GEM      Leaflet   OneMap   contributors   Singapore Land Authority No 2 Springleaf View 
S787908 6266 3302 admin@gemnsc.com Website WINners  Home  GEM      Leaflet   OneMap   contributors   Singapore Land Authority No 2 Springleaf View 
S787908 6266 3310 admin@gemnsc.com Website";https   www.sgsocialsupport.com resource FmQemMkPMpZ
Zion Home for the Aged;Zion Home For The Aged is a sheltered home for aged females. It was established in 1979 by Zion Presbyterian Church  in response to a call to charitable organizations to help care for the destitute. Admission criteria used to be very stringent  with cases vetted and approved by the Ministry of Social Welfare. However  the needs are different now. The destitute have decreased but the elderly and frail whose dependents are unable to care for them are on the increase. We shall continue to cater to the needs of both these groups of senior citizens.;https   www.sgsocialsupport.com resource LfL6pvFGp-e;No Content Found;THE APPLICANT SHOULD SATISFY THE FOLLOWING REQUIREMENTS  1 Be a female Singapore Citizen or Permanent Resident. 2 Above 60 years of age. 3 Medically fit and free from infectious diseases  requiring only minimal care  mentally alert and capable of taking care of their activities of daily living. 4 On Public Assistance  or without family and means of financial support  or 5 Has family  but has difficulties living with or obtaining adequate care from the family. 6 If in receipt of Public Assistance or other monetary assistance from other organisations  the applicant should hand over  on admission  all the allowances to the Home for her maintenance  but would retain a sum to be determined by the Management Committee as pocket money per month. 7 Applicants who are not recipients of any monetary assistance would have to pay fees. The management Committee reserves the right to fix the amount according to the financial position of the applicant. 8 To avoid any complications in catering  the applicant should not have any restrictions about food served in the Home  such as objections based on religion or personal habit. 9 Non-Christian applicants should not object to simple religious ceremonies in the Home  such as prayers  singing of hymns etc. 10 The applicant should agree to observe all the Rules and Regulations For Residents of the Home. 11 The following criteria would be adopted in deciding the priority of applicants  a  recipients of Public Assistance b  aged people who are poor and with no one to care for them c  aged people with no one to care for them d  applicants who qualify under the above-mentioned conditions 12 The Management Committee reserves the right to admit or reject any applicant. However  the destitute admitted should comprise at least 30  of the Home muster at any one time. Also the proportion of the fairly frail elderly should not exceed 30   of the muster.;Zion Home is licensed to accommodate a maximum of twelve residents. In addition to the lounge and dining area  there is an air-conditioned hall for recreational and counseling purposes. The services it provides are as follow  Residential Care   For elderly females with without dependents. Full board and lodging is provided. Due to space constraints we are unable to accept male residents. Respite Care   For the elderly and frail females who need temporary respite  e.g. when their children or other dependents are away or are unable to care for them. Full board and lodging is provided. Day Care   For those whose dependents cannot care for them in the day. But the dependents have to arrange their own transport to bring the elderly to the home. Meals are provided and rest area is available. Day Care service is provided Monday to Friday only. Weekend service can be arranged if needed. Fees Charged  Residential Care and Respite Care    750 monthly Day Care    20 per day or  400 monthly   Excluding weekend  No deposits are required on admission  but the monthly fee is payable at the beginning of the month. The chargeable fee is dependent on the affordability of the resident or her family who are also responsible for payments on medical care and ambulance charges. Residents on Public Assistance are required to remit their allowances to the Home.;Please contact the organisation for more details.;Zion Home for the Aged 6443 7986 Website;https   www.sgsocialsupport.com resource LfL6pvFGp-e
