Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Family Support  Sikh Welfare Council Singapore ;The objective of the Financial Assistance  amp  Food on the Table Program is to provide support to Singaporean families in need for financial or other type of assistance.We assess the needs of a family and provide them with the necessary financial  food ration  informational  and socio-emotional support required. This will include Processing and approving all cases of financial assistance to deserving individuals and families.Directing the SIWEC staff to further investigate requests for financial assistance.Study of family needs for follow up action by other committees under the Sikh Welfare Council.Liaising with Family Service Centre   Social Service Office  SSO   Ministry of Community Development  Youth and Sports  MCYS   Ministry of Education  or other Government organizations for client s family needs.Publicising in the community various available government programmes for family support and financial assistance.Publicising in the community various available national programmes pertaining to the development and cohesion of the family as the basic social unit.Promoting good family values to the clients.;https   www.sgsocialsupport.com resource Q99FQPz9qxY;No Content Found;Please contact the organisation for more details.;;We provide assistance based on the specific needs of the family. This may take the form of financial assistance  advise and even food for the poor  in the form of NTUC vouchers . Call our hotline and talk to our welfare officers  6299 9234. Forms   Medical Equipment Request Form Financial Assistance Document Checklist;Sikh Welfare Council Singapore 6299 9234 Website;https   www.sgsocialsupport.com resource Q99FQPz9qxY
Family Support Services  Eurasian Association ;The welfare branch of the EA  Family Support Services  FSS   provides assistance and guidance to Eurasians from underprivileged backgrounds  especially the elderly and nbsp families at risk. Through nbsp its various programmes and funds  FSS helps the Eurasian community to manage the hardships of life s unforeseen circumstances. FSS initiatives aim to help our beneficiaries build self-confidence so that they can overcome obstacles. Friends of the FSS  volunteers  deliver monthly food rations and basic necessities to homes. nbsp ;https   www.sgsocialsupport.com resource kPjD4THxguV;No Content Found;EA FSS may be able to help if you or your family member s are looking for work or are temporarily unable to work due to illness or the need to care for children  elderly or other dependents have a monthly household income of  1 900 and below or a per capita income of  650 have little or no family support  savings or assets to rely on for your daily needs are a Singapore Citizen or Permanent Resident  at least one immediate family member in the same household must be a Singapore citizen ;Referral Centre Provides information and referrals to social welfare agencies  MSF  and schemes available in Singapore and assists with employment  training and re-training  WDA . Financial Assistance Schemes Basic Financial Assistance   Beyond Financial Assistance  to settle one-off payments . Food Vouchers Food Vouchers are delivered to needy households. Visit the EA office to apply.;FSS Financial Assistance Form;"Family Support Services  Eurasian Association      Leaflet   OneMap   contributors   Singapore Land Authority 139 Ceylon Rd 
S429744 6447 1578 fss@eurasians.org Website";https   www.sgsocialsupport.com resource kPjD4THxguV
Financial Aid and Practical Assistance  NCCS ;National Cancer Centre Singapore s page on seeking financial aid and how to approach their medical social workers if you face difficulties paying for the cost of cancer treatment or care at their centre alongside a FAQ section.;https   www.sgsocialsupport.com resource LYwQ4fZPJXR;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Financial Aid and Practical Assistance  NCCS  Website;https   www.sgsocialsupport.com resource LYwQ4fZPJXR
Financial Assistance  BCare ;We offer short-term financial assistance to the residents of Hougang  Sengkang and Punggol who are in need of help.;https   www.sgsocialsupport.com resource PJfUMXkUT7U;No Content Found;Residents of Hougang  Sengkang and Punggol;Please contact the organisation for more details.;Please contact the organisation for more details.;Bethesda CARE Centre 6340 4161 admin@bcare.org.sg Website;https   www.sgsocialsupport.com resource PJfUMXkUT7U
Financial Assistance  Down Syndrome Association Singapore ;At DSA  we believe that cost should not be a barrier between your child and our Programs. DSA Financial Assistance extends financial aid to needy families who would like to enroll their child with special needs into our Programs and services.If you need help or know of families who requires such assistance  please drop us an email.;https   www.sgsocialsupport.com resource fuNeSxH3BPk;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Down Syndrome Association Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 9 Bishan Place   09-01 Junction 8  Office Tower  
S579837 Monday to Saturday  8.30am to 6.00pm. We are closed on Sundays and Public Holidays 6500 9321 admin@downsyndrome-singapore.org Website";https   www.sgsocialsupport.com resource fuNeSxH3BPk
Financial Assistance  Society of Sheng Hong Welfare Services ;Financial AssistanceThere are a variety of schemes and assistance to help low-income families who encounter financial difficulties or sudden life upheavals. Depending on eligibility  we assist those who are in financial needs with the following schemes Children  amp  Youth Assistance Fund  CYAF CYAF is a scheme set up by Society of Sheng Hong Welfare Services.  nbsp It provides short-term assistance to families when they have difficulty to provide adequately to meet the basic needs of their dependent children.School Pocket Money Fund  SPMF SPMF is a scheme that helps to provide school-going children with pocket money to meet their basic needs.  nbsp Primary school children will receive  60 a month whereas secondary school children will receive  95 a month.Comcare Transition  CCT CCT provides short term financial assistance to those who are temporarily out of job.Other Schemes Of AssistanceFood Rations;https   www.sgsocialsupport.com resource rcJ9fxhXtWH;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Society of Sheng Hong Welfare Services 6289 5022 Website;https   www.sgsocialsupport.com resource rcJ9fxhXtWH
Financial Assistance  Yong-en Care Centre ;Financial assistance is provided to those in need of immediate support. Our emergency relief fund was set up to help low-income breadwinners who have lost their jobs  had their income severely disrupted or faced a personal income loss due to COVID-19. We provide financial support of  500 to  1000 per month for a period ranging from 3 to 6 months.We aim to provide our beneficiaries with temporary financial assistance to help them cover daily expenses and give them some peace of mind  so they focus on getting back on their feet.;https   www.sgsocialsupport.com resource xcjwv2GV7qS;No Content Found;Eligibility Criteria Food Ration  Based on referrals by Social Service Office  SSO  or Family Service Centres  FSC  and staying in Chinatown vicinity Bread Distribution  Residents living in rental blocks of either one room   one and a half room flat  and families with financial difficulties Case Management  Based on referrals by SSO or FSC and staying in Chinatown vicinity  or recommended by Yong-en Care Centre  YCC  Case Workers;Please contact the organisation for more details.;How to Apply   For referrals or enquiries  please email mail@yong-en.org.sg;Yong-en Care Centre mail@yong-en.org.sg Website;https   www.sgsocialsupport.com resource xcjwv2GV7qS
Financial Assistance Scheme  Muslim Converts  Association of Singapore ;The Muslim Converts  Association of Singapore is a non-profit organization based in Singapore that was formed with the objective of having a place where the new Muslim converts could get together and develop the fraternal  religious and social relationships among themselves. We provide education  financial and social support to our members as well as the public who are interested in our services.;https   www.sgsocialsupport.com resource DwTuKkGAnYW;No Content Found;Applicants Households who wish to apply for assistance must satisfy the per capita income  PCI  or gross household income  GHI  and fall under other applicable conditions listed below  Singaporean PR or Households containing Singaporean and PR beneficiaries in the family Gross household income of below S 1900 per month or Monthly per capita income  PCI  not exceeding  400 Have limited savings Must satisfy a means test Have inadequate family and or community support Individuals with terminal or chronic medical conditions Individuals who have been retrenched or lost their employment;The types of assistance rendered are as followed  Family Aid  For those with household members who are temporarily unable to work and need assistance for the medium term. Fidyah Aid  For those who seek assistance for food. Chronic Aid  For those who are suffering from acute illnesses and require specialist medical treatment and expensive drugs treatment. Gharimin  For those who seek assistance for payment to public agencies. Lifelong Support Aid  For those who are 65 years old and above  unemployed with no children or do not receive any financial assistance from children. Darul Arqam provides Financial Assistance to families who are in need and fall within the category of Fakir and Miskin of the Zakat beneficiary category. The financial aid is given in the form of monthly disbursements  Fidyah  and Ramadhan Zakat Disbursement. Besides provisional monetary assistance  religious and motivational talks as well as developmental activities are also organised for the recipients of the financial aids. Through these programmes  the recipients are encouraged to appreciate their duties as Muslims  develop themselves as responsible Muslims and learn to manage their finances wisely.;Contact MCAS at 6348 8344 or email them at welfare@mcas.sg;"Muslim Converts  Association of Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 32 Onan Road  The Galaxy  
S424484 6348 8344 welfare@mcas.sg Website";https   www.sgsocialsupport.com resource DwTuKkGAnYW
Financial Support Programmes for PLHIVs  Action for Aids Singapore ;Linkage to Care Fund  For newly diagnosed PLHIVsWe would like to make it easier for you to start your journey to better health and management of HIV infection. We will subsidise your first visit to various healthcare institutions such as Tan Tock Seng Hospital s National Centre for Infectious Diseases  TTSH NCID   National University Hospital  NUH MIDC   and Changi General Hospital  CGH   up to a maximum of  200. This will help to cover a major portion of the costs for laboratory tests and consultation charges on your first visit. This subsidy scheme started in 2009 is only applicable to Singaporeans Permanent Residents who have tested HIV-positive at AFA s Anonymous Testing Services  both the ATS  amp  MTS .A referral letter will be issued by our Clinic Manager Case Manager based on your preferred choice of healthcare institution. The counter staff there will make the necessary arrangement for the subsidy if you present the referral letter from us. Your bill will have up to  200 deducted from it.Paddy Chew Empowerment FundStarted in 1998  our longest-running empowerment subsidy to provide critical and timely financial support to lower the cost of living. Some of Anti-retroviral medications are classified as standard drugs in Singapore and the financial burden can deter adherence to treatment. To ensure that we incorporate GIPA principles  Greater Involvement of People Living with HIV AIDS   AFA supports PLHIV who give back to the community by participating in educational activities and AIDS awareness talks. In doing so  they help us reach and influence more people  and at the same time are voices for other PLHIVsHIV  Pregnant Mother s FundThe HIV  Pregnant Mothers Fund was established in 2007 to help eliminate vertical transmission of HIV. To achieve this  we provide assistance for HIV-positive pregnant mothers who cannot afford anti-retroviral treatment. All applications for the financial subsidy are submitted to AfA through a certified medical social worker from healthcare institutions.Care for Family FundCaring for a PLHIV and meeting the associated medical costs  in many cases  puts a significant strain on a family s resources. In our encounters with affected families  the financial burden of treatment is cited as a key reason for patients failing to adhere to treatment. To offset some of the costs associated with living with HIV  AfA offers the Care for Family Fund subsidy to affected PLHIVs and their families.Applications for financial subsidy are submitted to AfA via medical social workers on behalf of their clients. This ensures that the appropriate needs assessment is done by social work professionals  and that all other avenues of government funding have already been exhausted prior to their application. With these measures in place  the financial assistance will reach individuals and families who are most in need.Emergency FundHigh levels of stigma  discrimination and ignorance mean that many people who are diagnosed with HIV could lose their jobs due to discrimination. The Emergency Fund aims to provide support to young PLHIV   lt 30 years  who have been terminated from their employment due to their HIV status for an interim period. This helps them cope with some of their daily expenses and their medication costs while they seek new employment and help.;https   www.sgsocialsupport.com resource h3NzS4aUtFS;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Action for Aids Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 9 Kelantan Lane  03-01 
S208628 6254 0212 support@afa.org.sg Website";https   www.sgsocialsupport.com resource h3NzS4aUtFS
Fresh Start Scheme  City Harvest Community Services Association ;To empower families to break out of chronic poverty. This is done through the disbursement of a capital fund to bring about possible structural changes to the family s social and economic circumstances. This capital fund is capped at  2 000 per household and will only be granted once.Examples   Homeless person who requires help with paying for rental deposit  Breadwinner requiring skills upgrading to increase income  Parents requiring childcare deposit for childcare placement in order to work  Family requiring subsidy for home nursing expenses  Student requiring assistance for education funding because of ineligibility for mainstream fundingApproachApplicant will work together with a caseworker over 3 months to formulate and execute an action plan related to one of the following areas   Skills-based  Pursuit of education   Skills upgrading   Vocational Licensing  Caregiving  Child care   Elder care   Nursing care arrangements  Housing  Rental of accommodation  Career  Deposit or start up fund for work-related necessities;https   www.sgsocialsupport.com resource B4mNZLk8N3U;No Content Found;Eligibility   Applicant and any immediate family member have not been granted this scheme before   Referral report from applicant s caseworker about applicant s motivation and accountability to work toward contracted goals   Household income of less than  1 900 OR Per Capita Income  Total household income divided by number of family members in household  of less than  650   Applicant or immediate family members are Singapore Citizens or Permanent Residents;;Please contact the organisation for more details.;"Ms. Jeannette Soh  City Harvest Community Services Association      Leaflet   OneMap   contributors   Singapore Land Authority 12 Pine Close   01-85 
S391012 9850 9030 jeannettesoh@chcsa.org.sg Website";https   www.sgsocialsupport.com resource B4mNZLk8N3U
Goh Chok Tong Enable Fund;"The Goh Chok Tong Enable Fund  GCTEF  aims to provide persons with disabilities the opportunities to actively contribute to society and lead socially integrated lives. The Fund supports persons with disabilities through 3As  providing financial Aid  supporting Aspirations and giving Awards to recognise the achievements and potential of persons with disabilities.
Emeritus Senior Minister Goh Chok Tong is the Patron of the fund. The fund is administered by SG Enable  and supported by Mediacorp.";https   www.sgsocialsupport.com resource JeuEyDRrBnP;No Content Found;GCTEF serves persons with disabilities who are Singaporeans or Permanent Residents of Singapore. This includes persons with physical disabilities  sensory disabilities  e.g. visual impairment and deafness  hearing loss   intellectual disabilities and autism. Only persons with disabilities who are Singaporeans or Permanent Residents of Singapore are eligible to receive funding from GCTEF. We work closely with organisations such as schools  social service agencies and hospitals to assess and assist potential beneficiaries.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Goh Chok Tong Enable Fund     Leaflet   OneMap   contributors   Singapore Land Authority 20 Lengkok Bahru   02-06 
S159053 1800 8585 885 enquiries@gctenablefund.sg Website";https   www.sgsocialsupport.com resource JeuEyDRrBnP
Happy Stork  Babes ;One of the biggest challenges for new teen mums is their inability to go to school or work regularly as they need to personally care for their newborn babies. This makes it hard for them to afford basic necessities like formula milk and diapers. Happy Stork is a program to aid needy teen mums with baby necessities. Each month  milk and diapers would be delivered to their home to help alleviate some of the financial burden in raising a baby.;https   www.sgsocialsupport.com resource UsCTFYV3AGa;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Babes     Leaflet   OneMap   contributors   Singapore Land Authority 328 Sembawang Crescent  01-02 
S750328 6206 6641 hello@babes.org.sg Website";https   www.sgsocialsupport.com resource UsCTFYV3AGa
Heart Support Fund  Singapore Heart Foundation ;Singapore Heart Foundation provides financial assistance to needy heart patients through the Heart Support Fund.Areas of SupportMechanical Heart DevicePatients receive a 65-80  subsidy for the implantation of mechanical heart devices using the Health Science Development Fund from the Ministry of Health. However  the balance cannot be paid using the patient s existing MediFund.Patients with financial constraints can apply to SHF for help in paying for their mechanical heart devices.Examples of implantable devices that qualify for financial assistance are ECMOABIOMEDTHORATECHEARTMATESHF provides a subsidy of up to  20 000 to defray the cost of each patient s mechanical heart deviceHeart TransplantPatients undergoing a heart transplant are eligible for the Heart Transplant Subsidy from the Ministry of Health. As there is a maximum cap on this subsidy  patients who are unable to settle the outstanding balance of their heart transplant expenses and subsequent follow-up treatment fees can request additional financial support from SHF.SHF will assist each heart transplant patient with up to a maximum of  20 000.Emergency Relief AssistanceSome patients suffer income loss after a cardiac treatment when they are unable to resume their former jobs and face difficulty in re-employment or when they have to take time off from work to attend cardiac rehabilitation programmes or routine medical appointments.To help these patients adjust to periods of income loss  SHF offers emergency relief assistance of up to  800 per month for a maximum period of six months  and on a case-to-case basis  up to another three months for each patient  according to the treatment of their heart condition.Transportation subsidy for hospital follow-up visitsFor heart patients who require frequent follow-up visits to the hospital  SHF issues the CabCharge card to provide transport subsidy  such that patients can travel to and fro the hospital safely.Sponsorship of medical and mobility devicesHeart patients who require close monitoring of their conditions but are unable to afford the medical devices can apply to SHF for assistance. By equipping them with medical devices like BP monitors and heart rate monitors  and mobility devices like wheelchairs  patients are empowered to cope and even thrive with their ongoing health issues.;https   www.sgsocialsupport.com resource gkZcRq68pN6;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Heart patients may approach their hospital medical social workers for help to facilitate the application. For enquiries on the Heart Support Fund  please call 6354 9348 70 or email rehab@heart.org.sg .;Singapore Heart Foundation 6354 9348 6354 9370 rehab@heart.org.sg Website;https   www.sgsocialsupport.com resource gkZcRq68pN6
Howe Yoon Chong-PSA Endowment Fund;The Howe Yoon Chong PSA Scholarships aim to provide financial assistance for upgrading and training to Singaporean students from lower income families  especially for those who have shown a commitment to their community or their families  or who can make a difference to others.;https   www.sgsocialsupport.com resource eB6rG3R33Bj;No Content Found;Financial background   Applicant s household per capita income must not exceed S 1000 per month Academic results   At least B average Good track record in Co-curricular Activities  CCA  Contributions in Community Work and Leadership abilities;Bond Free No restriction on course of full-time study   Receive annual tuition fee  monthly living   S 350 per month for ITE and  500 for Polytechnic   Universities  Yearly book allowance  S 200 for ITE   Polytechnics and S 500 for Universities  Support throughout course of study Mid-Term scholarship applications are allowed   There will be no restriction on the course of study. However  all courses applied for must be supported by the Ministry of Education  MOE  tuition grant subsidy  per the schools above.  With Effect from 1 April 2020;Apply online with supporting documents. Click here to apply  Only shortlisted applicants will be selected for an interview. Application will be open during the following period  1. ITE   20 Nov 2023 to 31 Jan 2024. 2. Polytechnic and University   01 Dec 2023 to 15 Mar 2024.;PSA Website;https   www.sgsocialsupport.com resource eB6rG3R33Bj
IMDA DigitalAccess@Home;DigitalAccess@Home provides subsidised broadband and laptops tablets to lower-income households to support their lifestyle needs  including work and social activities.Additional support for beneficiaries by Digital for Life  DfL  partnersHouseholds with 3 or more primary school children may submit a request for a refurbished laptop after DigitalAccess@Home approval. Refurbished laptops will be provided by DfL partners  Engineering Good and SGBono.DigitalAccess@Home beneficiaries will also gain access to free digital skills programmes run by DfL Partners such as Byte.sg  HP Inc  IBM  Microsoft  and Oracle.;https   www.sgsocialsupport.com resource bSxdNvf49wQ;No Content Found;Low-income households living in HDB flats with at least one Singapore Citizen are eligible to apply for DigitalAccess@Home. You can check your eligibility at this website www.go.gov.sg digitalaccesschecker . Click on Scheme Details for more information Applicants are applicable if they have the following  At least 1 household member who is a Singapore Citizen Stay in a HDB flat Gross Household Income not more than  1900 Not an existing beneficiary of current IMDA scheme To check your eligibility  please use the eligibility checker here https   www.checkfirst.gov.sg c 878a2114-fc8a-496b-aa27-0dc3274da796;Please contact the organisation for more details.;How can I apply  You can apply in two ways  Log in to digitalaccess.gov.sg via Singpass . Hard copy submission  by mail   Download and print the DigitalAccess@Home form here   complete it and mail it to IMDA. Click on Scheme Details for more information. How much do I need to pay   Co-payment  Through DigitalAccess@Home  you may receive the following  Subsidised Broadband Subsidised Device Package  Laptop  Includes Microsoft Office  3-year subscription of anti-virus software  and 3-year warranty OR Tablet  Includes 3-year subscription of anti-virus software  and 3-year warranty How can I find out more  Find out more by  Calling the IMDA hotline at 6377 3800 Emailing digitalaccess@imda.gov.sg Visiting our SG Digital community hubs at selected Community Clubs  CC  and public libraries listed on https   go.gov.sg sgdcommhub;"IMDA  Digital Access Scheme      Leaflet   OneMap   contributors   Singapore Land Authority 10 Pasir Panjang Road  03-01
Mapletree Business City 
S117438 Monday to Thursday  8.30am to 6pm
Friday  8.30am to 5.30pm
 except public holidays  6377 3800 digitalaccess@imda.gov.sg Website";https   www.sgsocialsupport.com resource bSxdNvf49wQ
Interim Support Scheme  City Harvest Community Services Association ;To support families and individuals who are in need via interim financial assistance and referral support while they seek assistance from public assistance schemes. Assistance is capped at  200 per beneficiary per disbursement  capped to  600 per family  up to a period of 3 months.Examples   Individuals who are experiencing crises  needing urgent help but are not yet linked to any social services.  Families awaiting outcome of financial assistance application by Social Service Office.;https   www.sgsocialsupport.com resource 7F3u4mkucw-;No Content Found;Who can apply  Social workers on behalf of their clients Eligibility   Applicant s consent and accountability to get required help   Applicant has not been granted this scheme before   Referral report from applicant s caseworker about applicant s motivation and accountability to work toward contracted goals   Applicant has not been linked up or is in process of seeking help from public assistance schemes   Household income of less than  1 900 OR Per Capita Income  Total household income divided by number of family members in household  of less than  650   Applicant or immediate family members are Singapore Citizens or Permanent Residents;Amount  Up to  200 per disbursement Period of support  Up to 3 Months;Please contact the organisation for more details.;"Ms. Jeannette Soh  City Harvest Community Services Association      Leaflet   OneMap   contributors   Singapore Land Authority 12 Pine Close   01-85 
S391012 9850 9030 jeannettesoh@chcsa.org.sg Website";https   www.sgsocialsupport.com resource 7F3u4mkucw-
Kidney Live Donor Support Fund  National Kidney Foundation ;The Kidney Live Donor Support Fund provides financial assistance to needy live kidney donors. Only Singaporean Citizens and Permanent Residents referred by public health institutions will be eligible to apply for this fund and must meet the NKF means test criteria. Only the recipient is required to pass the NKF means test criteria.What does the fund cover The funding covers the following Pre-transplant screening and evaluation costs for up to two potential donors per kidney recipientCost of annual health screening and medical follow-ups as directed by Restructured Hospital PhysiciansOne-time reimbursement for loss of two months actual income or  8 500 whichever is lower.Reimbursement of Hospitalisation  amp  Surgical insurance premiums  Capped at MediShield Life Reimbursement Insurance coverage for Group Living Policy based on sum insured of  200 000;https   www.sgsocialsupport.com resource zatbyGPzun-;No Content Found;Only Singaporean Citizens and Permanent Residents referred by public health institutions will be eligible to apply for this fund and must meet the NKF means test criteria. Only the recipient is required to pass the NKF means test criteria.;Please contact the organisation for more details.;Click here to download the application form For further enquiries  please call the admission hotline at 6506 2187 or email us at nkfapplication@nkfs.org;"Kidney Live Donor Support Fund  National Kidney Foundation      Leaflet   OneMap   contributors   Singapore Land Authority 81 Kim Keat Road  
S328836 6506 2187 nkfapplication@nkfs.org Website";https   www.sgsocialsupport.com resource zatbyGPzun-
Learning Access Foundation Hardship   Perseverance Award  AMP Singapore ;In collaboration with Community Foundation of Singapore  AMP introduced the Learning Access Foundation Hardship  amp  Perseverance Award for tertiary students from less privileged families who require financial assistance.;https   www.sgsocialsupport.com resource zkda-w67QmM;No Content Found;This award supports full-time tertiary students who face sudden family crisis situations which may potentially derail their education pursuit  with interim financial assistance. Singapore Citizen   Permanent Resident Gross monthly household income    4 000 or monthly per capita income    1 000 Full-time students studying at any of these educational institutes  ITE College Central College East College West DIPLOMA Local Polytechnics Lasalle College of the Arts Nanyang Academy of Fine Arts DEGREE Public Universities Private Institutions  listed in CPE website ;Each successful applicant will be awarded  500 each.;Application is open throughout the year. Click here to download the application form.;"AMP Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 1 Pasir Ris Drive 4  05-11 
S519457 Mon to Fri   9.00 am to 6.00 pm
Closed on Saturdays  Sundays and Public Holidays 6416 3966 corporate@amp.org.sg Website";https   www.sgsocialsupport.com resource zkda-w67QmM
Learning Access Foundation ITE Award  AMP Singapore ;In collaboration with Community Foundation of Singapore  AMP introduced the Learning Access Foundation ITE Award for full-time ITE from less privileged families who require financial assistance.;https   www.sgsocialsupport.com resource ZAK-xLNYvs2;No Content Found;The award assists tertiary students who meet the following eligibility criteria  Singapore Citizen   Permanent Resident Full-time second or final year students studying at a local Institute of Technical Education College  ITE College Central  East or West  Gross monthly household income    4 000 or monthly per capita income    1 000;Each successful applicant will be awarded  500 each.;;"AMP Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 1 Pasir Ris Drive 4  05-11 
S519457 Mon to Fri   9.00 am to 6.00 pm
Closed on Saturdays  Sundays and Public Holidays 6416 3966 corporate@amp.org.sg Website";https   www.sgsocialsupport.com resource ZAK-xLNYvs2
Lifeblood Financial Aid  Lifeblood Centre ;Transport CoverageFull and partial subsidies for transportation to and from the place of treatment and their place of residence where the average frequency could be 4 times a week. nbsp  We partner with transport service providers such as Comfort Delgro  GRAB and ambulance companies to provide them with cashless and effective assistance. This greatly benefits beneficiaries who experiences limited mobility  debilitating complications or side effects of treatment or the illness itself  or who are advised by their doctor to avoid public transport.Monthly average cost per beneficiary   500Medical Consumables subsidiesSubsidy for medical consumables required for the treatment or maintenance of illness is available. We subsidies consumables such as needles and syringes for chelation  port expenses  diapers  milk feeds  wound care consumables  and stoma consumables among others. We also subsidies equipment or the rental of equipment.Monthly average cost per beneficiary   400;https   www.sgsocialsupport.com resource sFNNsUVRV2M;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Lifeblood Financial Aid  Lifeblood Centre      Leaflet   OneMap   contributors   Singapore Land Authority Blk 151 Bukit Batok Street 11  
 03-248  
S650151 info@promisedland.org.sg Website";https   www.sgsocialsupport.com resource sFNNsUVRV2M
Little Steps @ North West  North West CDC ;"Little Steps @ North West provides cash assistance to children aged up to six years old in the North West district  who are supported by KidSTART Singapore  SG   to help relieve their families  financial stress from upkeeping daily expenses. Each eligible child will receive  500 per financial year disbursed to the parents  or caregivers  bank accounts.
Important to note 
Each eligible child will receive a letter from the North West CDC to register for Little Steps @ North West. Upon successful verification of all supporting documents  the child will be enrolled into the programme  and a confirmation letter will be mailed to the registered address.
As the applications are processed in batches  any incomplete submission of documents will result in a delay in the crediting of the cash assistance.";https   www.sgsocialsupport.com resource uTM5vLHR9rz;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;North West CDC 6248 5566 northwest cdc@pa.gov.sg Website;https   www.sgsocialsupport.com resource uTM5vLHR9rz
MCAS Bursary  Muslim Converts  Association of Singapore ;The Muslim Converts  Association of Singapore is a non-profit organization based in Singapore that was formed with the objective of having a place where the new Muslim converts could get together and develop the fraternal  religious and social relationships among themselves. We provide education  financial and social support to our members as well as the public who are interested in our services.;https   www.sgsocialsupport.com resource yjYxgUAX9Ag;No Content Found;MCAS invites candidates  who have been accepted into tertiary institutions and have financial difficulties  to apply for the MCAS Bursary 2023. Eligibility Criteria  Muslim In financial difficulty Singaporean PR Minimum GCE O A  Level education or its equivalent Applicants must NOT be in receipt of any other bursaries scholarships in the same academic year. Submission of all necessary   requested information  Priority will be given to Muslim converts and their children who are in financial difficulty  Field of Study  Any diploma or degree course  which in the discretion of the committee  will be beneficial to MCAS and the Muslim community.;For more information regarding the bursary  please contact MCAS directly.;Please apply at https   www.darul-arqam.org.sg bursary ;"Muslim Converts  Association of Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 32 Onan Road  The Galaxy  
S424484 6348 8344 Website";https   www.sgsocialsupport.com resource yjYxgUAX9Ag
Meals With Love  Singapore Red Cross ;"Identified families receive grocery vouchers for six months. They can use the grocery vouchers on nutritious food and groceries  as well as essential items such as diapers and milk formula powder. We strongly believe that no family should have to face adversity alone  which is why we maintain constant communication with social workers to ensure they receive the appropriate support. Meals With Love serves as the means to an end  providing nourishment and care for families in their time of need. In particular  the programme prioritises 

Families that have recently fallen into crisis
Skipped-generation families  Grandparent-headed households 
Single-parent families
Lower-income households";https   www.sgsocialsupport.com resource BFqHZJGbL3D;No Content Found;Please contact the organisation for more details.;Grocery vouchers for six months;Applications for Meals with Love are open in April and October annually. Social workers and families requiring assistance or further information can send their applications and queries to casework@redcross.sg.;Singapore Red Cross casework@redcross.sg Website;https   www.sgsocialsupport.com resource BFqHZJGbL3D
Mediacorp Enable Fund;The Mediacorp Enable Fund  MEF  benefits persons with disabilities. MEF provides financial support for person with disabilities pursuing aspirations such as education  work  or in achieving meaningful objectives.Vision and MissionTo help build a society where every citizen of all abilities has a place and role to play. The Fund will focus on efforts to enhance the education  skills and employment prospects of persons with disabilities  as well as foster greater empathy and inclusion for persons with disabilities in the wider community.;https   www.sgsocialsupport.com resource UvePmXMKhrp;No Content Found;Beneficiaries The fund benefits persons with disabilities. MEF provides financial support for persons with disabilities pursuing aspirations such as education  work  or in achieving meaningful objectives.;Please contact the organisation for more details.;Process Interested applicants can fill up the application form and submit it to their respective Sports Officers from SDSC. For More Information Visit https   www.mediacorp.sg en about mediacorp-cares csrtab-0;"Singapore Disability Sports Council     Leaflet   OneMap   contributors   Singapore Land Authority 3 Stadium Drive   01-34 
S397630 9 00 AM   6 00 PM
 Monday-Thursday 
9 00 AM   5 30 PM  Friday  6342 3501 Website";https   www.sgsocialsupport.com resource UvePmXMKhrp
