Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Digital for Life Fund IMDA;Are you looking to drive community initiatives to address the digital needs of Singaporeans The Digital for Life Fund provides funding for digital inclusion projects and activities that help all Singaporeans embrace digital and enrich lives. Projects should focus on the following pillars of the Digital for Life movementDigital Technology and Inclusion  Helping various societal groups appreciate how digital technologies enrich daily living. For exampleProjects that support selfdriven learning of digital abilities such as communicating making transactions and searching for information online and that are designed for specifically for lowincome families or groups who may only understand vernacular languages.Projects that empower those who may have been too busy with caregiving or other familial obligations to keep up with technological advancements.Digital Literacy and Wellness  Improving digital literacy amongst disadvantaged groups and promote good digital habits for online safety. For examplenbspProjects that help parents understand the digital landscape online trends and threats and useful practices including those that help keep children safe online.Projects that educate youths on the dangers of engaging perpetrators of online sexual grooming cyberbullying online harassment and false information dissemination and the appropriate responses for such situations.;httpswww.sgsocialsupport.comresourceQT2jzf9AacP;No Content Found;Eligibility Individual who is a Singapore Citizen or Permanent Resident aged 18 years and above and residing in Singapore. Organisation registered in Singapore with Accounting and Corporate Regulatory Authority ACRA or Registry of Societies ROS or the Commissioner of Charities COC or Registry of Cooperative Societies or Registry of Trade Unions NonProfit Organisation registered in Singapore with Accounting and Corporate Regulatory Authority ACRA or Registry of Societies ROS or the Commissioner of Charities COC or Registry of Cooperative Societies or Registry of Trade Unions;Fund support amount Up to 50 or 80 of qualified costs and capped at 20000 for individuals and organisations Up to 95 of qualified costs and capped at 500000 per year for nonprofits Project duration Up to 1 year for individuals and organisations Up to 2 years for nonprofits;Application Form Download application form 569.46KB for individuals and organisations Download application form 1.15MB for nonprofits Submit application Submit Online for individuals and organisations Submit Online for nonprofits;"Digital for Life Fund Individuals and Organisations   Leaflet  OneMap  contributors  Singapore Land Authority 10 Pasir Panjang Road 0301
Mapletree Business City 
S117438 Monday to Thursday 8.30am to 6pm
Friday 8.30am to 5.30pm 6377 3800 OSFDR@imda.gov.sg Website Digital for Life Fund Nonprofits   Leaflet  OneMap  contributors  Singapore Land Authority 10 Pasir Panjang Road 0301
Mapletree Business City 
S117438 Monday to Thursday 8.30am to 6pm
Friday 8.30am to 5.30pm 6377 3800 DfLFund@imda.gov.sg Website";httpswww.sgsocialsupport.comresourceQT2jzf9AacP
Direct Funding Tote Board;Direct grant application to Tote Board if you are unable to find a suitable partner fund to support your project.;httpswww.sgsocialsupport.comresourcem94pAkRqAhF;No Content Found;"Applicable to 
Nonprofit organisation Nonprofit Leader Social enterprise Corporate organisation Project must not fall under the Do Not Support category and must fulfil one or more of Tote Boards Strategic Outcomes  Equitable Opportunities for Vulnerable Groups
 Cohesive and Caring Community
 Vibrant and Liveable Home
The following will not be eligible  Projects that benefit only an individual
 Religious activities for the promotion of religion
 Political activities for the promotion of political ideology or party
 Commercial projects for the sole purpose of profitmaking and
 Debt  loan repayments Projects expenditure as listed in the budget must be above 50000";Please contact the organisation for more details.;Applications must be received by Tote Board within 36 months before the commencement of the project . Applicants are encouraged to submit their applications as early as possible. NEW As an ongoing effort to improve our applicants experience when applying for grants with effect from 31 August 2021 Tote Board will only accept new Direct Funding applications under General Project Grants on the OurSG Grants OSG Portal . CorpPass login will be required for all grant applications. Please read our Terms and Conditions before applying. What to expect at the General Projects grant application process on the OSG Portal 1. Application Process There are two parts to the General Projects grant application process on the OSG Portal Part 1  PreApplication  Applicants are required to provide basic details of the project e.g. Project Summary Project Rationale and Projected Budget. Part 2  Application  Applicants are required to provide more details of the project e.g. Project Budget Breakdown  Key Performance Indicators. Applicants will be invited to Part 2 of the application process only if Part 1 is successful. 2. Application Acknowledgement Applicants will receive an acknowledgement of the application from OSG. 3. Application Assessment A Tote Board staff will be in touch if clarifications of the project details are required. 4. Application Outcome An email notification will be sent to inform the applicant of the outcome of the application. Submit Your Application NEW As an ongoing effort to improve our applicants experience when applying for grants with effect from 31 August 2021 Tote Board will only accept new Direct Funding Applications under General Projects Grants on the OurSG Grants Portal . CorpPass login will be required for all grant applications. While we acknowledge that all projects have merit we seek your understanding that we may not be able to support all projects.;Tote Board grants@toteboard.gov.sg Website;httpswww.sgsocialsupport.comresourcem94pAkRqAhF
DrugFreeSG Fund DFSG;"The DrugFreeSG Fund DFSG gives grants to support groundup initiatives that contribute to the vision of a drugfree Singapore such as by

Raising awareness of preventive drug education
Building resilience in individuals and communities to be drug free
Developing capabilities in individuals and communities or
Igniting conversations on the harms of drugs

Note Nonexhaustive list.";httpswww.sgsocialsupport.comresourceqwPLNwQWmvy;No Content Found;Beneficiaries of the grant projects should be Singaporeans Permanent Residents or communities or groups based in Singapore. Administered by NCADA on behalf of the Ministry of Home Affairs grant application is open throughout the year and grant reimbursement will be based on the applicants satisfactory performance in mutually agreed Performance Targets and Indicators KPIs. Please allow for appropriate leadtime for discussion and processing of application. Ongoing projects will not be considered.;Up to 100 reimbursement with full attainment of mutuallyagreed upon Key Performance Indicators KPIs;Please contact the organisation for more details.;DrugFreeSG Fund DFSG secretariat@ncada.org.sg Website;httpswww.sgsocialsupport.comresourceqwPLNwQWmvy
Enabling Lives Initiative Grant SG Enable and Tote Board;Disability is a complex social issue. Currently solutions generally fall into two categories smallscale projectsprogrammes by individual nonprofit organisations aimed at localized outcomes and those centrally driven by the government aimed at aligning the social sectors resources with social policy.To address current and complex challenges faced by persons with disabilities over the course of their lives the ELI Grant was conceived to support projectsprogrammes that have the potential to make meaningful social impact by improving the wellbeing of persons with disabilities.ELI Grant seeks toSupport evidencebased projectsprogrammes seed innovative ideas new models pilots as well as scaleupreplicate projectsprogrammes that have been successfully implemented or piloted in Singapore or globallyProactively build collaborations between sector and nonsector playersShare good practices and learning across the disability and wider social sectorEmbed an outcomesbased approach to help shape desired outcomes within the disability sectorFacilitate deeper engagement with partners and between partners;httpswww.sgsocialsupport.comresourcec88WBkpZcVB;No Content Found;Nonprofit organisations social enterprises and innovators;Application Assistance ELI supports you by walking you through the Grant application process and providing relevant resources and learning opportunies. Humancentric Design Grant Designed using humancentric design principles and backed by indepth research with other grant makers grant applicants and other stakeholders we aim to support your initiatives that directly impacts and meets the needs of persons with disabilities. Access to Various Opportunities ELI provides platforms for you to meet network and exchange ideas with other sector and nonsector players and access to other disabilityrelated projectsprogrammes so that your idea can create greater reach and impact. Simplifying the Process ELI makes the process as easy and straightforward as they can without compromising standards.;Visit httpswww.eligrant.sgapplyforgrant for more information about the grant available and for the application form.;"SG Enable   Leaflet  OneMap  contributors  Singapore Land Authority 20 Lengkok Bahru Enabling Village
0101 
S159053 Weekdays 9am to 5.30pm
Closed on weekends and public holidays 1800 8585 885 contactus@sgenable.sg Website";httpswww.sgsocialsupport.comresourcec88WBkpZcVB
Enhanced Fundraising Programme Tote Board;This grant is open to charities whose fundraising projects have welldefined outcomes and support any of the following of Tote Boards strategic objectivesEquitable Opportunities for Vulnerable GroupsCohesive and Caring CommunityVibrant and Liveable Home;httpswww.sgsocialsupport.comresourceaA2pY2jQVsy;No Content Found;Singaporeregistered charity;Support of dollarfordollar matching up to 250000 per charity for fundraising projects to help the underserved in our community. Charities that have fully utilised their 250000 dollarfordollar matching cap may continue to apply for Tote Boards 40 matching capped at 100000 per application for eligible fundraising projects during the qualifying period. Each charity applicant is eligible for a maximum of five applications per Financial Year FY.;All applications are to be submitted via the OurSG Grants OSG portal . CorpPass login will be required. Applications must be made by the charity not the thirdparty fundraiser. Funds collected via nonapproved crowdfunding platforms will not be eligible for EFR matching. Applications must be received by Tote Board at least 30 calendar days before the actual event date of your fundraising project to provide sufficient lead time for reviewing the application.;Tote Board Website;httpswww.sgsocialsupport.comresourceaA2pY2jQVsy
FMAS Trampoline Fund The Majurity Trust;The FMAS Trampoline Fund supports nonprofit programmes and initiatives that address the longerterm needs of vulnerable groups in Singapore to provide a trampoline for them in the domains of education employment and community.;httpswww.sgsocialsupport.comresourcej98UKfqLmgx;No Content Found;Please contact the organisation for more details.;"Successful applicants can receive a grant to fund up to 80 of project costs capped at 50000.
The grant can be used for programme related costs such as internal manpower related to initiative venue transport material and logistics costs.";Please contact the organisation for more details.;FMAS Trampoline Fund Website;httpswww.sgsocialsupport.comresourcej98UKfqLmgx
FUN Fund Agency for Integrated Care;FUN Fund aims to support initiatives that inject fun for seniors receiving Community Care services and build the capability of Community Care Organisations to design fun and impactful programmes for seniors.AIC has partnered The Community Foundation of Singapore to develop FUN Fund a Community Impact Fund to care for our seniors and pioneer innovative ways to engage them.;httpswww.sgsocialsupport.comresourceunqvzbZ7SB;No Content Found;Community Care Partners of AIC including seniors from residential care centrebased and home care services. Private sector organisations and social enterprises may collaborate with social organisations for a joint grant application.;FUN Fund aims to build the capacity of social organisations and their staff to create stimulating and engaging activities that appeal to seniors. FUN Fund will develop a playbook and host postlearning workshops to educate social organisations in Singapore about the significance and effectiveness of infusing fun into their programmes.;1. Read through the Fact Sheet and FAQs as well as the Terms and Conditions . 2. Download and complete the following documents Part 1  Programme Proposal Part 2  Programme Budget Outputs and Outcomes 3. Email both Part 1 and Part 2 along with any supporting documents to ncp@aic.sg and ContactCAP@cf.org.sg .;"FUN Fund Secretariat   Leaflet  OneMap  contributors  Singapore Land Authority No.5 Maxwell Road
1000 Tower Block
MND Complex 
S069110 Mon  Fri 830am to 530pm 1800 650 6060 ncp@aic.sg Website";httpswww.sgsocialsupport.comresourceunqvzbZ7SB
FutureReady Society Impact Fund;Seed funding for innovative social solutions that are actionoriented and evidencebased. The Fund currently focuses on two themes the Future of Resilient Families and Empowered Communities and the Future of Civic Engagement.;httpswww.sgsocialsupport.comresource4LeMVNMTtyM;No Content Found;We encourage social service agencies community groups social enterprises or cooperatives to propose ideas they would like to develop and implement. A 12 page concept paper will suffice. For concept paper that has potential we will be in touch with the idea of further developing the concept either into a fullfledged policy experiment or pilot programme proposal.;Please contact the organisation for more details.;Send in the concept paper and organisations contact details with subject title as Incubator Application to email futureready@sutd.edu.sg . Concept paper information should include the following WHAT IS THE SOLUTION Give some references so that we can read more about the concept. WHY DO IT What problem is it supposed to address What are desired outcomes and the broader impact if it works HOW TO DO IT Propose a possible approach Give illustrative examples if possible WHO TO INVOLVE What expertise would be required to make the solution work What organisations would be useful partners;Lee Kuan Yew Centre for Innovative Cities Lew Kuan Yew School of Public Policy Institute of Policy Website;httpswww.sgsocialsupport.comresource4LeMVNMTtyM
General Project Grant;This grant is open to nonprofit organisations corporate organisations or social enterprises who are unable to find a suitable partner fund to support the project. The project must fulfil one or more of Tote Boards Strategic Outcomes 1 Equitable Opportunities for Vulnerable Groups 2 Cohesive and Caring Community and 3 Vibrant and Liveable Home.;httpswww.sgsocialsupport.comresourcesz4NbM995pU;No Content Found;Nonprofit organisation Nonprofit Leader Social enterprise Corporate organisation;Please contact the organisation for more details.;Applications must be received by Tote Board within 36 months before the commencement of the project . Applicants are encouraged to submit their applications as early as possible. NEW As an ongoing effort to improve our applicants experience when applying for grants with effect from 31 August 2021 Tote Board will only accept new Direct Funding applications under General Project Grants on the OurSG Grants OSG Portal . CorpPass login will be required for all grant applications. Please read our Terms and Conditions before applying. What to expect at the General Projects grant application process on the OSG Portal 1. Application Process There are two parts to the General Projects grant application process on the OSG Portal Part 1  PreApplication  Applicants are required to provide basic details of the project e.g. Project Summary Project Rationale and Projected Budget. Part 2  Application  Applicants are required to provide more details of the project e.g. Project Budget Breakdown  Key Performance Indicators. Applicants will be invited to Part 2 of the application process only if Part 1 is successful. 2. Application Acknowledgement Applicants will receive an acknowledgement of the application from OSG. 3. Application Assessment A Tote Board staff will be in touch if clarifications of the project details are required. 4. Application Outcome An email notification will be sent to inform the applicant of the outcome of the application.;Tote Board Website;httpswww.sgsocialsupport.comresourcesz4NbM995pU
Harmony Fund MCCY;Projects that promote racial and religious harmony;httpswww.sgsocialsupport.comresourcenXmtGF8evYv;No Content Found;Individuals forprofit and nonprofit organisations registered in Singapore;Up to 80 of qualifying costs up to a limit of 100000 on a reimbursement basis;Please contact the organisation for more details.;Harmony Fund MCCY harmonyfund@mccy.gov.sg Website;httpswww.sgsocialsupport.comresourcenXmtGF8evYv
Heritage Research Grant National Heritage Board;"The Heritage Research Grant HRG aims to encourage institutes of higher learning IHLs think tanks heritage NGOs academics and researchers to embark on heritagerelated research for the documentation and preservation of Singapores heritage and its connectivity to the region.
The 01FY2024 HRG Grant Call is open for application between 22 January to 25 March 2024. There are two grants call a year for the HRG.";httpswww.sgsocialsupport.comresourceVvTjfqRL3w;No Content Found;The Heritage Research Grant HRG aims to encourage institutes of higher learning IHLs think tanks heritage NGOs academics and researchers to embark on heritagerelated research for the documentation and preservation of Singapores heritage and its connectivity to the region. The 01FY2024 HRG Grant Call is open for application between 22 January to 25 March 2024 . There are two grants call a year for the HRG. Who is the grant for HRG is open to academics and researchers from or endorsed by the Singaporebased supporting organisations below Institutes of higher learning IHLs think tanks  research institutions Nongovernment organisations NGOs Public company limited by guarantee Nonprofit organisations NPOs Applicants with the support of professional bodies e.g. Singapore Institute of Architects Law Society of Singapore registered under the Registry of Societies. Applicants should have a strong track record in academic research and demonstrate a keen interest in Singapores heritage. For more information please refer to Heritage Research Grant Application Guidelines . You may also wish to consult the list of successful Heritage Research Grant Projects in FY1523.;The HRG funding quantum is capped at S150000 per research project maximum 2year project period and the grant supports research costs including manpower costs costs associated with conducting research works and fieldwork as well as any indirectancillary research costs charged by the applicants institution. For 1year projects the maximum quantum is S75000. For proposals whose research topic andor methodology are more novel or experimental in nature and for researchers who are new to the field of heritage research applicants are encouraged to consider the 1year project grant of up to S75000. The output of such proposals could be a proof of concept. These proposals should address at least 1 Priority Research theme and have at least 1 heritage expert on the research team.;Please contact the organisation for more details.;Heritage Research Grant National Heritage Board 6015 8993 heritageresearch@nhb.gov.sg Website;httpswww.sgsocialsupport.comresourceVvTjfqRL3w
Kidney We Care Movement NKF;Be Part of The Kidney We Care MovementWant to do something fulfilling by helping raise awareness about kidney failure or make life more manageable and hopeful for those who live with the condition We have a seed funding programme that seeks to support meaningful ground up initiatives and raise awareness about kidney failure.Together we can catalyse positive change and meet the gaps in our community.You can consider any of these three initiativesProject 5.5When Kidney We Care movement was launched there were 5.5 new kidney failure cases every day. Currently about 6 people are diagnosed with kidney failure in Singapore every day. More than 300000 people in Singapore suffer from chronic kidney disease while many remain undiagnosed. This number continues to rise with no signs of slowing given our ageing population and rising prevalence of chronic diseases like diabetes and hypertension the two leading causes of kidney failure. How can you play your part to curtail this troubling trendProject HopeUpon diagnosis kidney failure patients and caregivers tend to feel a sense of hopelessness as it marks the beginning of a long journey of battling with a chronic illness. Due to the stress of dealing with the illness and the need to undergo dialysis thrice weekly many patients face emotional economic and psychosocial challenges. Do you have an idea to help them improve their quality of life and integrate them back into societyProject ImpactThere are many in society who are underresourced or often neglected how can you fill that need We encourage you to seek ways to do good for the community by bringing people together and addressing a social need. Also weave in kidney health awareness into your project to encourage the community to care for their health. We cannot change it all but we can change some things.;httpswww.sgsocialsupport.comresourceG8kQ9SryJqD;No Content Found;This funding is open to Singaporeans and Singapore Permanent Residents PR of all ages.;If an application is approved successful applicants will receive an inprinciple amount of up to 5500 or up to 80 of the total allowable project cost. Projects that demonstrate exceeding merits in terms of project scale and impact may be awarded more.;Please contact the organisation for more details.;Kidney We Care Movement NKF kidneywecare@nkfs.org Website;httpswww.sgsocialsupport.comresourceG8kQ9SryJqD
Lam Soon New Horizon Fund Majurity Trust;What is the Lam Soon New Horizon Fund 3 YEAR SEED FUNDINGThe unrestricted funding will enable you to focus on organisational development and also to create space for innovation amp creativity CAPACITY BUILDINGTo ensure that you have the best tools to succeed TMT will engage you in 3 ways to build capacityDiagnosis amp Scoping identifying key problem statements and facilitating needsbased assessmentsStrategic Assistance providing masterclasses and resource persons with expertise in organisational growthImpact Evaluation helping you achieve evidencebased and datadriven programmingCOMMUNITY BUILDINGTo provide you with guidance solidarity and camaraderie TMT will offerNetworking opportunities with other teams funders potential partners beneficiariesMentorship opportunities with established teams and sector expertsCoworking space desks and meeting rooms for grantee partners at TMTs office at Gateway EastThe goal is to build a community of likeminded stakeholders that you can leverage on for resources expertise and collaboration;httpswww.sgsocialsupport.comresourceTSDVtN2aXSk;No Content Found;GROUNDUP ACTIVATORS Volunteerrun groups actively considering to register as a nonprofit organisation NEW NPOS 03 YEARS Young nonprofit organisations actively working towards charity and IPC status;Please contact the organisation for more details.;Please contact the organisation for more details.;Lam Soon New Horizon Fund Majurity Trust Website;httpswww.sgsocialsupport.comresourceTSDVtN2aXSk
Lee Kuan Yew Fund for Bilingualism;"Overview
The establishment of the Lee Kuan Yew Fund for Bilingualism the Fund was announced by Mr Lee Kuan Yew on 28 November 2011 at the launch of his new book My Lifelong Challenge Singapores Bilingual Journey. The Fund is set up as a company limited by guarantee with Charity and Institution of a Public Character status.
Bilingual education is a cornerstone of our education system. Learning English and the Mother Tongue Languages helps prepare our children to plug into a globalised world and strengthen links to our Asian heritage.
The Fund has been set up to supplement efforts by the Ministry of Education MOE in the teaching and learning of English and the Mother Tongue Languages.
What the Fund Does
Our MTL heritage and culture forms an integral part of Singapores identity and asset. The Fund supports proposals that encourage bilingualism and the learning of our MTLs as living languages and a lifelong endeavour.";httpswww.sgsocialsupport.comresourcegCT5EkEzAC;No Content Found;"The Lee Kuan Yew Fund for Bilingualism invites you to submit proposals to promote bilingualism. Bilingual education is a cornerstone of our education system. Learning two languages helps Singaporeans plug into a globalised world and strengthen links to our Asian heritage. Research has shown that exposure in early years is effective for nurturing bilingualism and the learning of multiple languages. Strengthening our efforts to encourage bilingualism in the early years especially in listening and speaking capabilities would provide our children with a headstart in language acquisition and lay a stronger foundation for bilingual learning in their later years. The Fund has set specific periods for Call for Proposals CFP in January and July each year. Proposals that are received outside of the CFP period will only be evaluated during the next CFP. Note to applicants
The January 2024 Call for Proposals CFP is designated as a Special Call with a core focus on funding applications for bilingual events and programmes for example playsdramas boothsexhibitions competitions social media campaigns etc.";Please contact the organisation for more details.;Please contact the organisation for more details.;Lee Kuan Yew Fund for Bilingualism moelkyfb@moe.gov.sg Website;httpswww.sgsocialsupport.comresourcegCT5EkEzAC
Lendlease Foundation Community Grant Asia;Supports organizations to scale their impact in one or more of the following areas of inclusive employment skilling and training community mental health and wellbeing addressing housing and homelessness and accelerating climate change action.;httpswww.sgsocialsupport.comresourcekEpagVnwhAe;No Content Found;The Lendlease Foundation Community Grant Program is open for application from registered local charities social enterprises and communitynongovernmental organisations operating in Malaysia andor Singapore. Applicants must meet the following conditions at the time of the application and throughout the grant period. Only eligible applications will be considered for further evaluation. Organisations that are legally registered with relevant authorities in either Malaysia or Singapore as a social enterprise notforprofit organisations charity organisations and communitybased groups that work directly with the stakeholders. In selected cases the grant may be channelled to organisations registered in a foreign jurisdiction but that carry out programs in Malaysia or Singapore impacting the local community. Has a clear social mission to create positive social impact towards their beneficiaries and communities at large. Be mission aligned with one or more of Lendlease Foundations environment or social value impact areas. Please refer to pages 34. Be directly responsible for management and implementation of the grant activities and not be acting as an intermediary or proxy. Applicants must be transparent in their organisations financial management and internal processes latest signed Audited Financial Statements where applicable. The grant does not support organisations with the following proposed activities. Engaged or be part of illegal activities as prescribed by local law Have private benefits for members Apply to fund ongoing operating costs ongoing wages fundraising activities or other operational expenses Directly promote a particular religious or spiritual philosophy. Support to faithbased groups must be focused on welfare and community service activities that are not religious in nature. Undertake projects or initiatives that compromise public safety andor are discriminatory in any way Are government projects or entities Are for political purposes Apply to fund a retrospective request  to repay costs already incurred;Please contact the organisation for more details.;Apply online via the Application Form;Lendlease Website;httpswww.sgsocialsupport.comresourcekEpagVnwhAe
Lew Foundation Seed Grant Programme;The annual Lew Foundation seed grant programme supports Institutions of Public Character IPCs in their efforts and initiatives to drive positive social impact and support our community;httpswww.sgsocialsupport.comresource4NEEPEJBdKs;No Content Found;Grant applications are open to social service agencies or voluntary welfare organisations registered as IPCs in Singapore. Provide a point of contact for any followup questions or clarification. Each entity may submit one proposal per application period. Proposals must be in English. Please note that the Foundation reserves the right to disqualify multiple applications submitted within a single evaluation period. Proposals must be for new programmes projects or initiatives. Existing or ongoing programmes projects or initiatives will not qualify for seed grant funding. The proposal should state a clearly defined purpose requested areas of support and the social impact of the projectinitiative. For any accompanying supplementary information or appendices you may submit a PowerPoint presentation along with the main proposal. Proposals that support elderly or youths in need will be given greater priority.;Please contact the organisation for more details.;The application period is 1 May to 1 June every year. Before you begin please read the requirements terms and conditions of the Lew Foundation seed grant programme here . In addition please ensure that all information submitted about any individuals and organisations in your proposal is true and accurate.;Lew Foundation Website;httpswww.sgsocialsupport.comresource4NEEPEJBdKs
LHL Fund Trailblazer Foundation;The LHL Fund has the following objectivesSponsoring education for youthSupporting and caring for the needy the very young and the elderlyImproving the lives and living for Singaporeans through community and development projects which include but are not limited to developing Singapore as a garden city promoting multiracial harmony promoting tripartite cooperation and securing clean water and air.;httpswww.sgsocialsupport.comresourceTQ9r453GqmN;No Content Found;Individuals and Organisations Social workers;Please contact the organisation for more details.;Individuals and Organisations Individuals and organisations who are seeking funds can submit a brief proposal of no more than two pages covering a brief description of the following yourself or your organisation the proposed course of study full name school name location commencement date duration or project objectives reason for choosing the proposed course of study project objectives target beneficiaries and target outcome  for organisation only  breakdown of total cost in SGD or budget amount requested in SGD and intended use of the fund other funding applied or received in SGD for the proposed course of study or project if any family financial situation  for individual only  aspirations or future plans  for individual only  other supporting information if any. Additional documents required for individual applicants Curriculum Vitae CV. Acceptance Letter from school. Duly completed application form. Please click here for the form. Hardship Cases Social Workers may apply for your client who needs financial assistance. Please click here for the application form. You are required to provide a report of your client including an assessment of financial needs and your recommendation. You may email your application or enquiries to us at trailblazer@trustedservices.com.sg By emailing us your proposal you consent to Trailblazer Foundation Ltd collecting using disclosing and processing your personal data and the personal data of your family members or other individuals as set out in your proposal for the purposes of evaluating your application corresponding with you concerning your application providing you with assistance should your application be successful and for the purposes of administrative and operational matters associated with the foregoing. This applies to personal data that is collected through this application submission and personal data that may be collected on separate occasions through various means for the abovementioned purposes. Your personal data will be used and retained in accordance with the Trailblazer Foundation Ltds Personal Data Protection Policy .;Trailblazer Foundation Website;httpswww.sgsocialsupport.comresourceTQ9r453GqmN
Lien Foundation;Supports solutions that attempt to tackle the root of problems in eldercare palliative care and early childhood development in Singapore.;httpswww.sgsocialsupport.comresourcevF5NBtayExy;No Content Found;Organizations with work in eldercare palliative care and early childhood development.;Please contact the organisation for more details.;We encourage those who are keen to work with us to study the projects section of this website and learn more about our areas of interest. Unsolicited proposals are seldom funded as we prefer to design and develop high impact projects ourselves bringing together the most appropriate individuals or organisations to drive these initiatives. However if you have a burning desire to share an idea with us we are ready to listen with an open mind. As there is significant competition for our philanthropic resources we regret that many worthy causes cannot be funded. We will not consider requests for Projects not aligned with the Foundations specified focus areas. Direct grants loans or scholarships for the benefit of specific individuals. Support for scholarships is generally provided through grants to universities and other organisations which are responsible for the selection of recipients. General fundraising appeals gala dinners charity golf events or corporate sponsorships. Construction or maintenance of buildings. Contributions that serve religious or political purposes.;Lien Foundation george@lienfoundation.org Website;httpswww.sgsocialsupport.comresourcevF5NBtayExy
Lively Places Fund HDB;The Lively Places Fund encourages residents to initiate communitydriven placemaking projects that will help develop more vibrant and bonded communities.Get inspired by completed projectsnbspPDF7.46 MB or find out more about the fund via Lively Places Fund GuidebooknbspPDF21.2 MB and in the segments below.Interested to start a project Fill in this application form to submit your interest.For further enquiries please email Mr Ian Pay at ianchpay@hdb.gov.sg;httpswww.sgsocialsupport.comresourceeN9UrPtUFK9;No Content Found;The Fund is open to all Singapore Citizens and permanent residents Interested persons can sign up either as an individual or a team with at least one applicant above 17 years old Existing projects which are receiving other forms of funding from other agencies are not eligible for the Fund. For new projects cofunding can be considered if the project meets the objectives of all agencies Applicants whom have been awarded the fund previously would have to complete the project before they can apply for the Fund again The Fund does not support projects that duplicate any existing programmes The Fund does not support projects or studies undertaken prior to the funding approval;"Projects that activate public spaces and streets to bring residents and stakeholders together foster stronger bonds and promote a stronger sense of community. Category Project Fund
Award Sum Up to 5000
Description This is for smaller shortterm action plans or activities to bond neighbours in HDB neighbourhoods. Some examples include block parties anti littering campaign and community recycling day. Category Building Fund
Award Sum Up to 5000
Description This is for projects that will involve a physical transformation of existing public spaces with an implementation period of 6 months or less.
Some examples include community arts projects and short term popup installations to activate spaces. Category Building Fund
Award Sum Up to 20000
Description This is for projects that will involve a physical transformation of existing public spaces with an implementation period of more than 6 months.
Some examples include the conversion of void decks into community living room and community cafes as well as longer term popup installations to activate spaces. Category Street Closure
Award Sum  
Description This is for short term projects that transform streets into active public spaces for the community.
The support provided will only be for road closure essentials consisting of safety barriers signage and security personnel.";Please contact the organisation for more details.;Mr Ian Pay ianchpay@hdb.gov.sg Website;httpswww.sgsocialsupport.comresourceeN9UrPtUFK9
Love Our Hood Fund MND;"The Love Our Hood Fund supports groundup initiatives or projects that address municipal issues andor foster a sense of community within the neighbourhood to manage neighbourly issues amicably. It is a collaboration between the Municipal Services Office MSO and the Our Singapore Fund to fund groundup projects that addresses municipal issues. Apply via the OurSG Grants Portal here
Types of Projects
Projects must address municipal issues. Municipal issues include issues pertaining to the upkeep and improvement of common areas in our living spaces such as public cleanliness littering animals pigeon feeding stray cat feeding pet dog ownership neighbourliness noise smoking in homes dripping laundry use of common areas cluttered corridors congregation noise and illegal parking.";httpswww.sgsocialsupport.comresourceRKeqm2zhQPA;No Content Found;For Individuals You must be a Singapore CitizenPermanent Resident who is 18 years old and above. You must be residing in Singapore. For Organisations A company that is registered with the Accounting and Corporate Regulatory Authority ACRA or A notforprofit organisation that is a Public Company Limited by guarantee registered with a Accounting and Corporate Regulatory Authority ACRA;You may receive up to 80 of supported project expenditure on a reimbursement basis capped at 20000 per project. Specific funding levels would vary based on the merits of each project.;Please refer to the website.;Love Our Hood Fund MND OneServiceCommunity@mnd.gov.sg Website;httpswww.sgsocialsupport.comresourceRKeqm2zhQPA
Maybank Momentum Grant The Majurity Trust;"The Maybank Momentum Grant seeks to propel promising charities forward by investing in the transformation of their operations so that they can run sustainably and to build the right momentum to thrive.
Postpandemic recovery has been challenging for all businesses and charities are struck especially hard. 
Charities like businesses require capital to invest in organisational growth. However funding in the sector is primarily restricted towards programmes rather than manpower.
In such environments smaller charities struggle the most as they typically operate with lean inhouse capabilities and small reserves. Their leaders face an uphill battle in the postpandemic business environment of employee burnout and donor and volunteer fatigue.
The Maybank Momentum Grant is designed to provide flexible funding so that smaller charities can invest in their teams thereby extending their bandwidth to focus on longterm strategic plans.";httpswww.sgsocialsupport.comresourcegmZK3BqmFWD;No Content Found;Please contact the organisation for more details.;"RECYCLABLE GRANT Maybank Momentum Grant will help small charities including nonIPC charities tide through the mediumterm by providing a interestfree recyclable grant equivalent to 4 months of operating expenditure capped at 150000. By recycling the grant it enables TMT to channel support to more charities in need multiplying the impact of the fund.
CAPACITY BUILDING Besides capital support it will also provide initial capability building for charities to kickstart their transformation efforts. We will do this through strategy masterclasses and 11 consultation sessions to help charities serve better and build stronger sustainability.
MAYBANK COMMUNITY PACKAGE Grantees will be offered a set of comprehensive SME banking solutions that consist of a current account with preferential timedeposit interest rate and a suite of digital solutions from the SME Start Digital programme that Maybank will subsidise.";Please contact the organisation for more details.;Maybank Momentum Grant The Majurity Trust Website;httpswww.sgsocialsupport.comresourcegmZK3BqmFWD
