Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Geylang East Active Ageing Centre Geylang East Home for the Aged;Formerly known as The Senior Citizens Recreation Centre from 1986 to 1995 to Neighbourhood Centre from 1995 to 2005 to Geylang East Neighbourhood Link from 2005 to 2011 to Harmony Activity Centre from 2011 to 2022 and Geylang East Active Ageing Centre from 1st April 2022 onwards the Centre has evolved with the changing needs of our society and our local community.;httpswww.sgsocialsupport.comresourceXwAcpURNyks;No Content Found;Membership is free for Seniors aged 60 years old and above Staying within Aljunied Crescent Boundary For seniors living outside service boundary caregivers and helpers annual membership fee is SGD 20.00.;Services Geylang East Active Ageing Centre Formerly known as The Senior Citizens Recreation Centre from 1986 to 1995 to Neighbourhood Centre from 1995 to 2005 to Geylang East Neighbourhood Link from 2005 to 2011 to Harmony Activity Centre from 2011 to 2022 and Geylang East Active Ageing Centre from 1st April 2022 onwards the Centre has evolved with the changing needs of our society and our local community. Facilities HUR health and fitness exercise equipment Foot reflexologist Services Food ration distribution Adhoc housekeeping  maintenance Adhoc medical escort ActivitiesProgrammes Morning exercises  Chair yoga Bingo RummyO Art  Craft OneDayTour  outings Block party Festive celebrations;Please contact the organisation for more details.;"Geylang East Active Ageing Centre Geylang East Home for the Aged   Leaflet  OneMap  contributors  Singapore Land Authority 98 Aljunied Crescent 01411 
S380098 Monday  Friday 830am  530pm
Closed on Weekends and Public Holidays 6842 6643 ge.aac@geha.org.sg Website";httpswww.sgsocialsupport.comresourceXwAcpURNyks
HealthOriented Ageing OJoy;Launched in 2013 our HealthOriented Ageing HOA program caters to individuals aged 50 and above delivering activities five days a week from Monday to Friday mornings. Due to the increasing number of participants weve relocated the program to the multipurpose hall of Geylang West Community Club accommodating 80100 seniors simultaneously.The program comprises three componentsExercises to maintain physical activity and delay mobility lossArt activities led by Professional Instructors Movement amp Dance Taichi Singing Angklung Arts amp Crafts scheduled throughout the week to stimulate cognitive functions and deter dementia progression andLunchtime sharing sessions optional dependent on lunch sponsors availability and not daily.nbspBeyond enhancing physical wellbeing HOA fosters a sense of community among seniors providing a supportive social environment. Our vigilant team of professionals closely monitors participants for any signs of emotional or psychological concerns ensuring timely intervention.Enrolment is open to any senior interested in becoming a participant of the HOA program.;httpswww.sgsocialsupport.comresourceWUAZfwFmSPS;No Content Found;Please contact the organisation for more details.;Mon to Fri Lala Exercise  Lala exercise offers elderly individuals gentle stretching and weight exercises to stay active and prevent mobility deterioration.  Monday Movement  Dance  Movement and dance provide the elderly with a joyful experience dancing to familiar rhythms and oldies they love. Its a delightful way to have fun while staying active and engaged. Tuesday Taichi  Taichi improves strength and balance for the elderly fostering a serene inner being that enhances their mental wellbeing. Wednesday Singing  Acapella Singing for the elderly is not just about enjoying your favorite oldies. Its a therapeutic exercise that exercises your lung throat and vocal muscles preventing deterioration in old age for a happier and healthier lifestyle. Thursday Angklung  Angklung playing for the elderly enhances handeye coordination and concentration. This engaging activity not only fosters mental acuity but also provides a joyful platform for social interaction promoting a sense of wellbeing among participants.  Friday Arts  Crafts  Therapeutic arts  crafts foster creativity and cognitive stimulation providing a joyful platform for selfexpression and enhances overall wellbeing and a sense of accomplishment in a supportive environment.;Please contact the organisation for more details.;"HealthOriented Ageing OJoy   Leaflet  OneMap  contributors  Singapore Land Authority MultiPurpose Hall
Geylang West Community Club
1205 Upper Boon Keng Rd 
S387311 Monday to Friday

10.15 am to 12 pm 6749 0190 hello@ojoy.org Website";httpswww.sgsocialsupport.comresourceWUAZfwFmSPS
Hey You Got Mail;"Hey You Got Mail is a studentled initiative dedicated to spreading joy and countering the effects of social isolation especially among the elderly through the creation and distribution of highquality handmade cards. This thoughtful endeavor invites individuals to send personalized cards to loved ones or communities they wish to support fostering a sense of connection and warmth. The initiative goes beyond just cardmaking it actively promotes volunteerism encouraging participants to engage in a variety of creative activities such as designing drawing and even dancing to contribute to their noble cause.
In collaboration with schools corporations and other organizations Hey You Got Mail orchestrates meaningful projects aimed at tackling the often overlooked issue of social isolation an issue that has been intensified by the COVID19 pandemic. Their efforts in reaching out to seniors are not limited to the joy brought by receiving a card but also serve as an engaging invitation for the elderly to partake in a range of activities alongside the younger generation. This integration of generations is realized through organized outings to scenic locations like the Botanic Gardens and participation in unique cultural experiences such as kuehmaking workshops.
By using cardmaking and distribution as a gateway Hey You Got Mail not only delivers messages of love and support but also bridges the gap between the young and the old. This innovative approach fosters intergenerational relationships encourages cultural exchange and provides the elderly with opportunities to break out of isolation and engage in enriching experiences. Through these shared activities the initiative cultivates a community spirit encouraging inclusivity and understanding across different age groups thereby making a significant impact on combating loneliness and social isolation.";httpswww.sgsocialsupport.comresourcexCtyddQ3buB;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Hey You Got Mail admin@heyyougotmail.com Website;httpswww.sgsocialsupport.comresourcexCtyddQ3buB
Home Care Yongen Care Centre;Attentive Health MonitoringMedication noncompliance if left unchecked can result in medical complications fall risk and hospital readmission. Our attentive and vigilant healthcare professionals carefully pack daily medication and closely monitor our seniors to prevent any of this from happening.Quality Care in The Comfort and Stability of HomeOur trusted Home Care Services include dressing of wounds change of and proper care for the feeding tube urinary catheter and other nursing and rehabilitative procedures our seniors may require. We also monitor their blood pressure and blood glucose levels closely and will alert the doctor should the need arise.Personal Healthcare AdvocateWe stay on top of all our seniors medical and health needs. As an informed advocate we update doctors on their progress and also discuss their evolving health needs and concerns for a more holistic approach to providing better care.Health Education for Seniors amp CaregiversAs veterans in the provision of home care services our healthcare professionals are equipped and trained to provide basic health education for our seniors and their caregivers. By establishing an open channel of communication with caregivers and caregiver training our seniors will get the care and comfort they need to age in place.;httpswww.sgsocialsupport.comresourcegWpTdjtGmDZ;No Content Found;Eligibility Criteria Everyone who applies to Yongen Home Care is subject to an assessment of eligibility and suitability for the services we offer. This is based on the admission criteria below FrailHomebound seniors with chronic conditions or disabilities who require continuing or long term medical care. FrailHomebound seniors with chronic conditions or disabilities who require specific nursing careprocedures that can only be provided for by a trained nurse.;Home Care Fees Singaporean Citizens Government Subsidies are subjected to eligibility for Household Means Testing and ranges 080 Home Nursing From 12.40  62.00 per home visit after government subsidy Home Medical From 21.60  250.00 per home visit after government subsidy Permanent Residents Government Subsidies are subjected to eligibility for Household Means Testing and ranges 055 Home Nursing From 27.90  62.00 per home visit after government subsidy Home Medical From 60.30  250.00 per home visit after government subsidy;Referrals can be raised via Agency for Integrated Care AIC the central coordinating body for the placement of clients to IntermediateLong Term Care ILTC services including home care. Agency of Integrated Care AIC Yongen Care Centre;Home Care Yongen Care Centre mail@yongen.org.sg Website;httpswww.sgsocialsupport.comresourcegWpTdjtGmDZ
Home Hospice HCA Hospice Care;We are Singapores largest home hospice care provider and we support patients with lifelimiting illnesses and their families in the comfort of their homes. Our dedicated multidisciplinary healthcare teams are on call roundtheclock seven days a week making more than 38000 home visits islandwide every year. This service is provided at no charge.Our multidisciplinary team comprises doctors nurses medical social workers patient care administrators as well as trained volunteers who offer support and care based on their areas of expertise and the particular needs of patients and their families. Also available are the services of a spiritual care counsellor art therapists and inhouse pharmacists. In addition we offer a 24hour patient care helpline that is available to patients and caregivers for roundtheclock assistance.;httpswww.sgsocialsupport.comresourceArdrT7jntGW;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Patient Admission To come under our care patients need to be referred by their primary physicians to our home hospice or day hospice services. Submit the patient referral form below. Submit Form;"HCA  Central   Leaflet  OneMap  contributors  Singapore Land Authority 705 Serangoon Road Block A 0301 @Kwong Wai Shiu Hospital  
S328127 HCA  Ci Yuan Hougang Centre   Leaflet  OneMap  contributors  Singapore Land Authority Blk 662 Hougang Ave 4 01411 
S530662 HCA Bedok Centre   Leaflet  OneMap  contributors  Singapore Land Authority Blk 23 Bedok South Avenue 1 01759 
S460023 HCA Hospice Care   Leaflet  OneMap  contributors  Singapore Land Authority 705 Serangoon Road Block A 0301
@Kwong Wai Shiu Hospital 
S328127 MondayFriday from 830am to 530pm.
Closed on Saturdays Sundays and public holidays. 6251 2561 Website HCA Loving Heart Jurong Centre   Leaflet  OneMap  contributors  Singapore Land Authority Blk 316 Jurong East St 32 01279 
S600316 HCA Woodlands Centre   Leaflet  OneMap  contributors  Singapore Land Authority Blk 672 Woodlands Drive 71 0177 
S730672";httpswww.sgsocialsupport.comresourceArdrT7jntGW
Home Maintenance Services Sage Counselling Centre;Home Maintenance ServicesHMS provides free basic home maintenance services to anyone who is50 years old and aboveholding a blue CHAS card or on ComCare Assistance Scheme. The eligibility document must be valid at time of application.RemarksWe do not accept urgent request.The eligibility document must be valid at time of application.We replace faulty item NOT install new item and only provides basic materials.Maximum 3 issues per request.E.g. 1 faulty light in living room 1 faulty cistern flushing system 1 leaking kitchen sink.We Offer Basic ServicesElectricalHandymanPlumbingThese services are provided by a group of skilled committed handymen electricians and plumbers who are mostly seniors themselves.;httpswww.sgsocialsupport.comresourcem9ZpaxHuxeK;No Content Found;HMS provides free basic home maintenance services to anyone who is 50 years old and above holding a blue CHAS card or on ComCare Assistance Scheme. The eligibility document must be valid at time of application.;Please contact the organisation for more details.;For organizations who wish to make a referral please fill up the HMS Request Form and email it back to us at hms@sagecc.org.sg together with a copy of the seniors NRIC Front and Back. Can be omitted if Request Form is duly filled by Referral agency. Proof of subsidy Areas to be repaired You may block out the first 4 digits of the NRIC number. Our Staff will contact you within 5 working days. For individuals who seek to engage our services please approach your nearest Cluster Support Family Service Centre Seniors Activities Centre or any equivalent Social Service Agencies to ask for a referral to us. For enquiry kindly contact SAGECC at 6354 1191 or click here Download HMS referral form;SAGECC 6354 1191 reception@sagecc.org.sg Website;httpswww.sgsocialsupport.comresourcem9ZpaxHuxeK
Home Personal Care Caregiving Welfare Association;"Home Personal Care HPC
Companionship services eg. befriending grocery shopping medication reminders errand services etc.
Personal Care services eg. personal hygiene  bathingbed bath grooming change of diapers and toileting lifting and transferring assisting with eating amp drinking etc.  
Exercise and Recreation eg. assist in simple exercises and mindstimulating activities
Medical escort service

For more info and brochures please refer to the website.";httpswww.sgsocialsupport.comresourcec5xRGRWy9VB;No Content Found;Who should apply Aged 55 years or older Frail andor homebound seniors We accept referral from Hospitals Polyclinics VWOsNGOs Clinics General Practitioners Selfreferral Consented referral by a representative or service provider on your behalf;Please contact the organisation for more details.;Please contact the organisation for more details.;Caregiving Welfare Association 6466 7996 contact@cwa.org.sg Website;httpswww.sgsocialsupport.comresourcec5xRGRWy9VB
Home Wellness FaithActs;As Singapore faces the problem of an ageing population more seniors especially those living alone will need help maintaining their homes.  Home wellness is one of our key services provided to ensure that our seniors are safe at home. This involves decluttering cleaning and repairs. In some cases it may include fumigation painting and refurbishing with basic furniture and equipment.;httpswww.sgsocialsupport.comresourcekXLhMZT9cqV;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Home Wellness FaithActs Website;httpswww.sgsocialsupport.comresourcekXLhMZT9cqV
HoME Singapore Red Cross;Home Monitoring and Eldercare HoME is a monitoring system using sensors placed around the home. When unusual patterns are detected or when the user activates the panic button the Red Cross call centre is notified immediately. Depending on the situation community responders or the SCDF for emergencies will be dispatched to provide assistance. HoME is a great help and safety net for seniors living alone postsurgery patients wheelchair users and more;httpswww.sgsocialsupport.comresourceuafQxCHzmPx;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Call 6664 0699 or email us at home.plus@redcross.sg;"Singapore Red Cross Society   Leaflet  OneMap  contributors  Singapore Land Authority 6 Fort Canning Rd
0208 YWCA 
S179494 Mon  Fri 10am  5pm 6664 0699 home.plus@redcross.sg Website";httpswww.sgsocialsupport.comresourceuafQxCHzmPx
Inpatient Services Kwong Wai Shiu Hospital;Our nursing homes focus on providing longterm medical and nursing care for the elderly who do not have caregivers to look after them in their homes. Since 2013 we have been providing respite care to patients who need shortterm nursing care.;httpswww.sgsocialsupport.comresourceYgRGDrrAZse;No Content Found;Any elderly who is unable to support himselfherself either physically or mentally due to medical conditions andor injury. Any persons with medical conditions that require special nursing care such as tube feeding pain relief and wound dressing. Any persons without caregivers or have no one capable of providing the nursing care required. Any persons whom together with his her family have undergone means test and are entitled to subsidy.;Please contact the organisation for more details.;Admission is by referral from Medical Social Workers of acute hospitals or polyclinics through the Agency for Integrated Care AIC  which is a centralised government agency that manages the availability of Voluntary Welfare Organisations VWO nursing homes in Singapore. If you or your loved ones are already hospitalized please speak to the Social Worker at the respective Hospital. Alternatively you may speak to the Social Worker at your nearest Polyclinic for assistance. The Social Worker at these places will assist you in submitting an application to AIC which will then assess what is bestsuited for you or your loved ones and thereafter locate a service provider near you. For more information on care planning you may visit the AIC website. For more information about our Hospital please contact our Admission Office at 6422 1238 or email us at admission@kwsh.org.sg Charges To view the full list of inpatient charges click here .;"Kwong Wai Shiu Hospital   Leaflet  OneMap  contributors  Singapore Land Authority 705 Serangoon Road 
S328127 6422 1238 admission@kwsh.org.sg Website";httpswww.sgsocialsupport.comresourceYgRGDrrAZse
Jia Ying Active Ageing Centre;We operate two centres. a. JY AAC @ 19 located at Blk 19 Hougang Ave 3 since 2004b. JY AAC @ 25 Branch located at Blk.25 Hougang Avenue 3 since 2014Our Centre provide activities that promote Active Ageing Befriending Services and Care amp Support.Centre Based Activities includes the following Skills development e.g. I.T. class Smart Phone savvy Conversational English class  Handicraft sessions e.g Decoupage Social interaction e.g. karaoke games time Lai Lim Kopi sessions Eat healthy cooking demonstration Keep fit activities e.g. Morning dance Fun Fitt line dancing Health monitoring e.g. blood pressure reading  Outings and festive celebrations Visitation programme to the atrisk elderly;httpswww.sgsocialsupport.comresourceBfvyU6cqte;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Jia  Ying Active Ageing Centre @ 25 Branch   Leaflet  OneMap  contributors  Singapore Land Authority Blk.25 Hougang Avenue 3 01442 
S530025 6343 0530 Website Jia Ying Active Ageing Centre @ 19   Leaflet  OneMap  contributors  Singapore Land Authority Blk.19 Hougang Avenue 3 01187 
S530019 6281 5025 Website";httpswww.sgsocialsupport.comresourceBfvyU6cqte
Ju Eng Home for Senior Citizens;The Home provides up to 522 beds for full residential care and is equipped with modern facilities for the physical emotional and spiritual wellbeing of the elderly. It houses a large reception hall recreational amp dining rooms with facilities for dormitorystyle living occupational therapy physiotherapy medical consultation and a dispensary. The Home also conducts regular Sunday chapel services for residents and staff.Rehabilitative services are carried out for our residents reinforced by maintenance therapy to prevent deterioration. Qualified medical and nursing staff including the services of a psychogeriatrician are on hand to manage residents with chronic medical conditions.Recreational and social activities are planned by dedicated staff and volunteers to enable the residents to keep in touch with their social and physical environment.Ju Eng Home provides valueadded residential services amp care for the elderly.;httpswww.sgsocialsupport.comresourcergWU8cv9TVb;No Content Found;Admission to the Home is mainly by referral from Agency for Integrated Care AIC. Any client who is not referred by AIC would be assessed based on eligibility such as Qualification for Household Means Test Requirement for skilled nursing care needs Availability of other care options For clarification or enquiry please email to juenghome@jeh.org.sg;Please contact the organisation for more details.;Please contact the organisation for more details.;"Ju Eng Home for Senior Citizens   Leaflet  OneMap  contributors  Singapore Land Authority 205 Jalan Kayu 
S799436 6484 6890 juenghome@jeh.org.sg Website";httpswww.sgsocialsupport.comresourcergWU8cv9TVb
Lakeside Senior Services;"Kaki Kampong Seniors Wellness KKSW promotes holistic wellness in seniors aged 50 and above empowering them to take charge of their lives and wellbeing. KKSW keeps the kampong spirit alive by encouraging seniors to do good in the community. Active seniors reach out to isolated and vulnerable seniors strengthening community bonds through peertopeer volunteering. Volunteering also helps seniors maintain an active lifestyle and a positive mindset.
KKSW runs interest groups and organises outings events and celebrations for seniors.";httpswww.sgsocialsupport.comresource2pJrtTfaUra;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Contact lakeside family services at httpslakeside.org.sgcontactusjurongwest;"Kaki Kampong Seniors Wellness Jurong East   Leaflet  OneMap  contributors  Singapore Land Authority Blk 302 Jurong East St 32 0122 
S600302 Kaki Kampong Seniors Wellness Centre   Leaflet  OneMap  contributors  Singapore Land Authority 500 Corporation Road 0301 
S649808";httpswww.sgsocialsupport.comresource2pJrtTfaUra
Ling Kwang Home for Senior Citizens;;httpswww.sgsocialsupport.comresourcegmmwKcqBhF;No Content Found;Please contact the organisation for more details.;Services Residential Care It is our commitment as a nursing home to serve the community by taking care of the elderly who are not being able to be cared for by their loved ones at home for various reasons. Our multidisciplinary team includes nurses medical doctors allied healthcare professionals and ancillary staff. Integrated Home and Day Care The Integrated Home and Day Care IHDC centre at our Home provides support services to Seniors who wish to remain living in the community in the comforts of their homes with their loved ones. Generally IHDC clients attend the centre on weekdays where they receive personal care medical nursing and rehabilitation support by our multidisciplinary team and are also able to partake in outings and gatherings. Day Care Our Day Care programme serves elderly living in the vicinity during weekdays. Clients either come individually or are accompanied by a caregiver. Trainings are given to teach Seniors on simple rehabilitative exercises for them to carry out when they are at home.;Frequently Asked Questions Q1. What is the process for admission to a nursing home Ans We serve clientsresidents who are mostly referred by the Agency for Integrated Care AIC. AIC and the Medical Social Worker MSW of the restructured hospitalpolyclinic where the elderly is receiving treatment will jointly assess the elderly for admission to a nursing home. The referral process is completed only when the elderly is accepted for admission to a nursing home. Q2. Where can I find out more information about admission to a nursing home Ans For more information on the AIC referral process or the status of your referral application kindly refer to the MSW at the hospitalpolyclinic where your elderly is receiving treatment for better assistance. Please click on the links below for general info on the following topics Placement at a nursing home with government subsidy httpswww.aic.sgcareservicesnursinghome Care options in the community httpswww.aic.sgcareservices Q3. Does LKH admit any residents who are not referred by AIC Ans LKH has a limited number of nonsubsidised beds for those who are not referred by AIC. Private residents are accepted strictly on a casebycase basis. We encourage family members to engage with us and welcome feedback for continuous improvement.;"Ling Kwang Home for Senior Citizens   Leaflet  OneMap  contributors  Singapore Land Authority Ling Kwang Home for Senior Citizens
156 Serangoon Garden Way 
S556055 Mon to Fri
900am to 530pm
Sat

For counter payment and general enquiries only
900am to 100pm 6287 5466 contactlkhsc@lkhsc.org.sg Website";httpswww.sgsocialsupport.comresourcegmmwKcqBhF
Maintenance Day Care Presbyterian Community Services;PCS Maintenance Day Care MDC provides Singaporeans and Permanent Residents aged 60 years and above with a fullday care programme which aims to promote ageing in place for service users in our community.We provide our service users a secure environment in which to spend the day or part of the day. Our activities are designed to promote memory social interactions music and maintenance of activities of daily living aligned with our service objectives routinebased regimes created for our service users as enablers to ageing in a dignified and graceful experience.Through the guiding principles of PCS MDC Individualised Care Plan ICP suitable maintenance exercises maintenance regimental activities that stimulates both mental and physical health are helpful to prevent or delay cognitive decline.;httpswww.sgsocialsupport.comresourceL2Gcpn4EAvb;No Content Found;Please contact the organisation for more details.;PCS Hannah Maintenance Day Care Meals Provides breakfast lunch and 2 tea breaks. Transport If required can be arranged. Please note additional charges will apply. Presbyterian Eldercare @ Potong Pasir Meals Provides breakfast lunch and 2 tea breaks. Transport If required can be arranged. Please note additional charges will apply.;Please contact the organisation for more details.;"Mr Yang Lee Fook PCS Hannah Maintenance Day Care   Leaflet  OneMap  contributors  Singapore Land Authority Blk 21 Toh Yi Drive 02601 
S590021 Monday  Friday 7am  7pm
closed on Sundays and Public Holidays 8053 6775 hannahmdcenquiry@pcs.org.sg Website Mr Yang Yam Seong Presbyterian Eldercare @ Potong Pasir   Leaflet  OneMap  contributors  Singapore Land Authority 108 Potong Pasir Avenue 1 01488 
S350108 Monday  Friday 7am  7pm
closed on Sundays and Public Holidays 8033 4700 peppmdcenquiry@pcs.org.sg Website";httpswww.sgsocialsupport.comresourceL2Gcpn4EAvb
Man Fut Tong Nursing Home;;httpswww.sgsocialsupport.comresourceE8PeDKyrYWt;No Content Found;For subsidised admission applicants must meet the following admission criteria Require medical and nursing care. Have tried all other care options such as hiring a domestic worker or using day care home care and other services. No available family memberscaregivers to provide the level of care required at home. Referred by Agency for Integrated Care AIC . Meet Means Test Criteria. Nonalcoholic or drug addict and dialysis cases. Nonsubsidised admission For nonsubsidised admission for patient needing nursing care kindly contact us for more information.;24hr Nursing  Clinical Care The Home has a dedicated trained and experienced team of more than 80 Care Staff comprising Nurse Manager Staff Nurses Enrolled Nurses Nursing Aides and Health Care Assistants to provide quality nursing care. They are responsible for identifying planning developing implementing and evaluating professional standards of holistic nursing care practice in the Home. Infection Control is a key factor to reduce morbidity and mortality among the residents and staff. Education and strict compliance to infection control guidelines and practices through inhouse regular audits are a regular feature under the direct supervision of the Director of Nursing. Residental Care Rehabilitation At Man Fut Tong Nursing Home our commitment lies in improving the quality of life for our residents. Our Occupational and Physiotherapy team offers personalized therapeutic preventive and rehabilitative treatments for individuals as well as group therapy sessions. Medical Social Service Medical Social Services MSS Department in Man Fut Tong Nursing Home plays an integral part in the Homes effort in providing holistic care to our residents for quality of life. As part of the Multidisciplinary Team doctors nurses and rehabilitation team we attend to the psychological emotional physical and financial needs of the residents and their families. We work with the Agency for Integrated Care AIC hospitals voluntary welfare organisations VWO and community organisations They attend to the social environmental financial and emotional needs of patients and families across the continuum of care offered by the various programmes and services Professional Medical Services The Medical team comprises our Visiting Medical Officer Visiting Consultant Geriatrician and PsychoGeriatrician.;Application Process Before making an application for subsidised admission to a nursing home speak to a Medical Social Worker at any of the Public Healthcare Institutions to explore the various care options available. If the applicant is eligible for subsidies at a nursing home the Medical Social Worker will assist to submit an admission application to Agency for Integrated Care AIC  which is the central agency that processes all subsidised admission applications. Once the application is processed by AIC it will be routed to nursing homes for consideration. You can also visit the Singapore Silver Pages to find out more about the various types of eldercare services available.;"Man Fut Tong Nursing Home   Leaflet  OneMap  contributors  Singapore Land Authority 20 Woodlands Street 82 
S738507 3157 1151 mft@mft.org.sg Website";httpswww.sgsocialsupport.comresourceE8PeDKyrYWt
Medical Escort Transport Sunlove Abode For IntellectuallyInfirmed;The programme started in 1997 for the purpose of providing accessible and affordable services to assist the frail and homebound elderly.;httpswww.sgsocialsupport.comresourcew2quWdrCpD6;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Sunlove Abode for IntellectuallyInfirmed   Leaflet  OneMap  contributors  Singapore Land Authority 70 Buangkok View 
S534190 6386 9312 6387 3593 sunlovehq@sunlove.org.sg Website";httpswww.sgsocialsupport.comresourcew2quWdrCpD6
Moral Home for the Aged Sick;Moral Home is a nursing home with 235 beds capacity out of which 35 are dedicated to residents with dementia.nbsp We strive to facilitate ageing gracefully in the community. To achieve this the Nursing Home focus on personcentered care approach that supports and caters to the medical physical psychosocial and emotional aspects of our residents in a safe and tranquil environment.Aside from quality long term care the team has introduced cognitively engaging and therapeutic activities which are popular with our residents.nbsp These include individualgroup based sensory stimulation activities like drumming music food and art craft. Since early 2023 with Safe Management Measures SMM in place the care team has gradually reintroduced alltime favorite activities like themebased outings and weekend social interaction with YOLDEN and resident volunteer group  Moral Angels. All care staff in MH are required to be CPR  AED  BCLS trained and certified. nbspAll staff participates in pandemic and fire preparedness drills at least twice yearly.nbsp The Home ensures its staff receives continual professional upgrading throughout their employ with the Home.;httpswww.sgsocialsupport.comresourceKnHDedKRScN;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Download Admission Policy;"Moral Home for the Aged Sick   Leaflet  OneMap  contributors  Singapore Land Authority No. 1 Jalan Bilal Off Bedok Road 
S468854 6442 2268 info@moral.com.sg Website";httpswww.sgsocialsupport.comresourceKnHDedKRScN
MWS Bethany Nursing Home  Choa Chu Kang;Seniors who need help with daily living activities receive 247 residential care and customised rehabilitation at MWS Bethany Nursing Home  Choa Chu Kang.nbspOur Nursing Home also offers shortterm respite care for caregivers who require a break.Our AimsProvide a homely dementiafriendly environment and familylike community for the chronically ill and frail who need longterm nursing and daily care in a residential settingImprove residents mobility through guided physiotherapy;httpswww.sgsocialsupport.comresourcekyKvWhgGgA;No Content Found;Please contact the organisation for more details.;How we serve Provide medical care by doctors experienced in geriatric and palliative care and endoflife issues Deliver nursing care such as managing nasogastric tubes and wound dressing as well as palliative and dementia care Assist with activities of daily living such as using the toilet showering and eating Conduct therapeutic exercises and activities to help residents preserve physical function and mobility Organise social and recreational activities including befriending and outings to enhance residents quality of life and wellbeing and slow the cognitive decline of residents with dementia Offer pastoral care and counselling and conduct family conferences Support caregivers psychosocial needs and empower them to better care for their loved ones through Caregivers Club and respite care Provide funding support for residents who require financial assistance Our care approach Home Away from Home Residents enjoy communal belonging and are encouraged to live as a family by forging caring relationships with one another The sense of family and home is also fostered through dedicated care staff homelike wards known as residences and communal spaces Residents are proactively engaged through curated programmes and activities that encourage purposeful living PersonCentred Care Each resident is cared for by a multidisciplinary team that ensures the residents basic physical psychosocial and spiritual needs are holistically met Our residents and their nextofkin are at the centre of decisionmaking regarding their care and we work alongside them to meet their needs;Please contact the organisation for more details.;"MWS Bethany Nursing Home  Choa Chu Kang   Leaflet  OneMap  contributors  Singapore Land Authority 9 Choa Chu Kang Ave 4 
S689815 Visiting Hours
9am  8pm Daily
Including public holidays 6314 1580 MWSbnh@mws.sg Website";httpswww.sgsocialsupport.comresourcekyKvWhgGgA
MWS Nursing Home  Yew Tee;Seniors who need help with daily living activities receive 247 residential care and customised rehabilitation atnbspMWS Nursing Home  Yew Tee.nbspOur Nursing Home also offers shortterm respite care for caregivers who require a break.Our AimsProvide a homely dementiafriendly environment and familylike community for the chronically ill and frail who need long term nursing and daily care in a residential settingImprove residents mobility through guided physiotherapy;httpswww.sgsocialsupport.comresourceeHReVaHre7Z;No Content Found;Please contact the organisation for more details.;How We Serve Provide medical care by doctors experienced in geriatric and palliative care and endoflife issues Deliver nursing care such as managing nasogastric tubes and wound dressing as well as palliative and dementia care Assist with activities of daily living such as using the toilet showering and eating Conduct therapeutic exercises and activities to help residents preserve physical function and mobility Organise social and recreational activities including befriending and outings to enhance residents quality of life and wellbeing and slow the cognitive decline of residents with dementia Offer pastoral care and counselling and conduct family conferences Support caregivers psychosocial needs and empower them to better care for their loved ones through Caregivers Club and respite care Provide funding support for residents who require financial assistance Our Care Approach Residents enjoy communal belonging and are encouraged to live as a family by forging caring relationships with one another The sense of family and home is also fostered through dedicated care staff homelike wards known as residences and communal spaces Residents are proactively engaged through curated programmes and activities that encourage purposeful living PersonCentred Care Each resident is cared for by a multidisciplinary team that ensures the residents basic physical psychosocial and spiritual needs are holistically met Our residents and their nextofkin are at the centre of decisionmaking regarding their care and we work alongside them to meet their needs;Please contact the organisation for more details.;"MWS Nursing Home  Yew Tee   Leaflet  OneMap  contributors  Singapore Land Authority 51 Choa Chu Kang North 6 
S689581 9am  8pm Daily
Including public holidays 6568 9200 MWSnhyt@mws.sg Website";httpswww.sgsocialsupport.comresourceeHReVaHre7Z
