Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
Children's Kidney Patient Support Group (NUH),"The emotional well-being of our patients with long-term kidney disease is important to us. Hence, we have set up a support group for these patients and their families, with the aims of enhancing their psychosocial adjustment and helping them to lead fulfilling lives despite their physical challenges.
Together with child life therapists, art therapists and psychologists, we help our young patients and their families understand and cope with their emotions and anxiety. The Annual Children's Kidney Camp, started in 2000, is always a highlight among our patients, who include dialysis and transplant patients. Throughout the years, our patients have camped at various locations including Outward Bound School at Pulau Ubin, Sarimbun Scouts' camp and Sentosa and have even gone on a cruise. These camps fostered strong friendship among our patients, created lifetime experiences for them and taught them resilience in a fun way.
This support group also organises regular workshops for patients and their families.",https://www.sgsocialsupport.com/resource/pumSTBeLwcj,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Cheng Peizhi 6772 2447 Peizhi_CHENG@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/pumSTBeLwcj
Cleft Lip and Palate Association of Singapore (SGH),"The Cleft Lip and Palate Association of Singapore (CLAPAS) was formed with the assistance of cleft palate organisations in the United Kingdom and Australia and registered with the Registrar of Societies in Singapore in 1987.  A detailed schedule of events is available from Ward 63 (Plastic Surgery). The volunteer nurses are also involved with the FSG social activities, and provide secretarial support.",https://www.sgsocialsupport.com/resource/XRWqV7nS4ty,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Cleft Lip and Palate Association of Singapore (SGH) 6321 4631 Website,https://www.sgsocialsupport.com/resource/XRWqV7nS4ty
Colon Cancer Support Group (TTSH),"The Colon Cancer Support Group (CCSG) at Tan Tock Seng Hospital was founded in 2004 with the support of TTSH Department of General Surgery, Colorectal sub-specialty.
All colon cancer patients and their caregivers are strongly encouraged to join the support group!",https://www.sgsocialsupport.com/resource/MMXpaDtWebn,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Colon Cancer Support Group (TTSH) Website,https://www.sgsocialsupport.com/resource/MMXpaDtWebn
Combined Genetic Support Group (NCCS),"Support group for Support group for patients with genetic syndromes such as Li-Fraumeni Syndrome (LFS), Neurofibromatosis (NF), Lynch Syndrome, Familial Adenomatous Polyposis (FAP), and Hereditary Breast and Ovarian Cancer associated gene (BRCA), etc.",https://www.sgsocialsupport.com/resource/62BScnhFCR3,No Content Found,"Patients with genetic syndromes such as Li-Fraumeni Syndrome (LFS), Neurofibromatosis (NF), Lynch Syndrome, Familial Adenomatous Polyposis (FAP), and Hereditary Breast and Ovarian Cancer associated gene (BRCA), etc.",Please contact the organisation for more details.,Form,Combined Genetic Support Group (NCCS) Website,https://www.sgsocialsupport.com/resource/62BScnhFCR3
Craniofacial Support Group (KKH - for children),"Managed by craniofacial affected families, volunteers and coordinators, the support group provides mutual support, interaction and friendship building. It aims to share experiences so that craniofacial affected children can grow up happy and confident.
The support group is made up of smaller groups, including:
Cleft Lip and Palate Group
Craniosynostosis Group
Aperts Group
Hemifacial Microsomia (HFM) Group
Haemangioma Group
The cleft and craniofacial team also conducts continuing education to enforce awareness and knowledge of the condition.",https://www.sgsocialsupport.com/resource/q-FWjpsp6Eb,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Craniofacial Support Group (KKH - for children) josephine.tan.ch@kkh.com.sg Website,https://www.sgsocialsupport.com/resource/q-FWjpsp6Eb
Crohn's & Colitis Society of Singapore,"We are a group of dedicated volunteers who have come together to create a support system for patients diagnosed with Crohn’s Disease or Ulcerative Colitis. Our Organization is a registered charity under the Ministry of Health.
We have been working in close collaboration with Gastroenterologists, Nurses, Dieticians, Pharmacists, Medical Social Workers and other stakeholders to support an IBD patient’s needs. While physical health gets a lot of attention, we need to carefully look into the emotional impact of such chronic illnesses.
Our members thoroughly enjoy our regular Support Group Meetings where not only IBD patients but their family members are also welcome. Living with an illness like IBD impacts not only the patient but also affects other family members physically, financially and emotionally. By providing a platform for patients to share, our charity brings members closer to each other.",https://www.sgsocialsupport.com/resource/fauq6uNGwxP,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Crohn's & Colitis Society of Singapore + − Leaflet | OneMap © contributors | Singapore Land Authority Level 42, Suntec Tower 3, 8 Temasek Boulevard 
S038988 6829 2255 info@ibd.org.sg Website",https://www.sgsocialsupport.com/resource/fauq6uNGwxP
DAS Parent Support Group (Dyslexia),"The DAS Parent Support Group (PSG) was formed to provide support for parents of the students at DAS. It aims to organise inspirational sharing sessions with successful dyslexics, fun-filled activities just for DAS Students, their parents and even for the whole family. Be part of the PSG.
PSG organised meetings/events are made known through our PSG Facebook and emails to parents.
The PSG Facebook group is a private group for DAS Parents and access is by invitation only.
If you would like to join the DAS PSG, please email to psg@das.org.sg",https://www.sgsocialsupport.com/resource/w8xmz6eptA7,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Dyslexia Association of Singapore Limited + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Jurong West Central 2
#05-01, Jurong Point 
S648886 6444 5700 psg@das.org.sg Website",https://www.sgsocialsupport.com/resource/w8xmz6eptA7
DEBRA Singapore,"Dystrophic Epidermolysis Bullosa Research Association, Singapore (DEBRA Singapore), is a support group for patients living with congenital epidermolysis bullosa, a rare skin condition that in its most severe forms affects all of the body's linings, the skin, the linings of the mouth and oesophagus, and even the eyes.
​
Our goals are to : 

Increase awareness of Epidermolysis Bullosa (EB)
Provide resources, support and funding for EB patients and their families
Create and strengthen networks for professionals involved with EB care or research, in Singapore and around the world
Be a regional centre of research excellence, and medical and diagnostic support
Foster the development of new Debra groups and mentor newly established ones.",https://www.sgsocialsupport.com/resource/w6cgcRQcyGu,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"DEBRA Singapore + − Leaflet | OneMap © contributors | Singapore Land Authority 100 Bukit Timah Road
KK Women's and Children's Hospital
 
S229899 debrasingapore@gmail.com Website",https://www.sgsocialsupport.com/resource/w6cgcRQcyGu
Dementia Support Group (SGH),Dementia support group provides a platform for sharing of personal experiences and social meetings for you and your caregivers for the journey of living with dementia.,https://www.sgsocialsupport.com/resource/KUDA85ykUeB,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Dementia Support Group (SGH) SINGAPORE GENERAL HOSPITAL
Outram Road
Singapore 169608 6222 3322 Website",https://www.sgsocialsupport.com/resource/KUDA85ykUeB
Diabetes Singapore Support Group,"Our Diabetes Singapore Support Group serves as a platform for people with diabetes and their family members to:

Share their experiences in dealing with diabetes
Learn about the latest updates in diabetes management
Interact and learn from one another
Enjoy activities together such as cycling and painting on a regular basis
Meet like-minded people and more…",https://www.sgsocialsupport.com/resource/PQ933pr8FcM,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Diabetes Singapore enquiry@diabetes.org.sg Website,https://www.sgsocialsupport.com/resource/PQ933pr8FcM
Empowering grief support group (Viriya Community Services),Are you looking for a group to share your grieving journey or to seek social support with others who are grieving too? &nbsp;Join us at our monthly support group led by our grief counsellor.,https://www.sgsocialsupport.com/resource/SNJ-4fAUW4Z,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Register with us https://tinyurl.com/EG2024 .,"Empowering grief support group (Viriya Community Services) + − Leaflet | OneMap © contributors | Singapore Land Authority 142 Potong Pasir Avenue 3
#01-224 
S350142 6285 8033 contact@viriya.org.sg Website",https://www.sgsocialsupport.com/resource/SNJ-4fAUW4Z
Epilepsy Support Group (SGH),The support group collaborates and works closely the Singapore Epilepsy Foundation. For more information on various support group activities: please log onto: http://www.epilepsy.com.sg,https://www.sgsocialsupport.com/resource/Ltqgw7REzEq,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Epilepsy Support Group Website,https://www.sgsocialsupport.com/resource/Ltqgw7REzEq
Families in Recovery through Education and Empowerment on Problem Gambling FREE-PG (NAMS Clinic),"​Game Family is an eight-session psycho-educational and support group for family members of gamblers struggling with gambling addiction. The group is open to both the clients of NAMS as well as the general public. GAME Family teaches families how to better support the gambler in recovery, and how to take better care of themselves. The topics covered in the sessions include:

Impact of problem gambling on family
Managing money
Managing distress
Understanding problem gambling
Helping the gambler
Rebuilding relationships
Caring for yourself
Understanding and preventing relapses.

Family members learn effective ways of coping with caregiver stress and to connect with others who are struggling with similar challenges. By sharing their personal struggles, family members can bond and learn from each other. Participants who have attended GAME Family say that the group has helped them to feel more knowledgeable and confident about managing the gambler in their family, rediscover hope, and empower their own lives.​",https://www.sgsocialsupport.com/resource/6GnCeHq6DPG,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"NAMS Clinic Block 9 (Basement)
Buangkok Green Medical Park
10 Buangkok View
Singapore 539747 Every Thursday*

*Except eve of public holidays and public holidays 1800 666 8668 Website",https://www.sgsocialsupport.com/resource/6GnCeHq6DPG
Family and Friends Support Group (We Care Community Services),"This support group is meant for family members, significant others and close friends of those affected by addiction.The group is facilitated by a WE CARE counsellor and participants will:Understand the nature of addictionRecognise the importance of self-care&nbsp;Learn how to better support your loved oneAppreciate the value of setting boundariesLearn to stop enabling the addiction",https://www.sgsocialsupport.com/resource/srdt5tKCDBJ,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Jalan Ubi, Block 5, #01-41 
S409074 3165 8017 help@wecare.org.sg Website",https://www.sgsocialsupport.com/resource/srdt5tKCDBJ
Family Support Group (Yong-en Care Centre),It takes a village to raise a child. Our family support group builds a supportive and inclusive community of families to support character and value development in their children and youth regardless of family circumstances. The group also supports skills development in areas such as parenting and career advancement.,https://www.sgsocialsupport.com/resource/AvVrFRWdPeK,No Content Found,"Existing Yong-en Care Centre (YCC) Food Ration client, or recommended by YCC Case Workers Elderly and disadvantage families staying in rental flats in Chinatown, Jalan Kukoh or York Hill Based on referrals by SSO or FSC and staying in Chinatown vicinity",Please contact the organisation for more details.,Please contact the organisation for more details.,Family Support Group (Yong-en Care Centre) mail@yong-en.org.sg Website,https://www.sgsocialsupport.com/resource/AvVrFRWdPeK
Gamblers Recovery Support Group (Ascending Hope Community Services),"Time: Every Tuesday 7.30pm-9.30pm
At Ascending Hope, we have a physical peer support group which gather people with similar problems. The goal is for them to motivate each other to resolve their compulsive gambling addiction through promoting change in lifestyle and outlook.
We also have our own steps-based programme which helps in healing gambling addiction, creating financial health, and improving mental wellness.
We also help recovering addicts with:
DEBT RESTRUCTURING
GAMBLING ADDICTION RECOVERY
LOAN-SHARK HARASSMENT
MONEYLENDER DEBT",https://www.sgsocialsupport.com/resource/BTu6QWFmNTb,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Gamblers Recovery Support Group (Ascending Hope Community Services) + − Leaflet | OneMap © contributors | Singapore Land Authority 37 Jalan Pemimpin, #07-03 Mapex Building

 
S577177 8876 2225 admin@ascendinghope.org Website",https://www.sgsocialsupport.com/resource/BTu6QWFmNTb
Gambling Addiction Support Group (Blessed Grace Social Services),"Finding themselves in serious trouble is often what leads gambling addicts to seek recovery. Recovery is a slow process not only for the addicts but their family members as well. Coping with the addiction of their loved ones can put family members under trememdous stress.
At Gambling Addiction Recovery Centre (""GARC""), we help gambling addicts recover from their addiction and regain their self-worth and dignity by rebuilding their lives. We help to restore broken relationships and help them find significance and purpose in their lives.",https://www.sgsocialsupport.com/resource/Eckw8FCBKsk,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Blessed Grace Social Services + − Leaflet | OneMap © contributors | Singapore Land Authority 16 Arumugam Road

#04-02B, LTC Building D (Macpherson MRT Exit B) 
S409961 8428 6377 info@blessedgrace.org Website",https://www.sgsocialsupport.com/resource/Eckw8FCBKsk
Grief in Recovery (GIR) Support Group for Bereaved Spouses (NCCS),"Often, a part of our identity dies along with the departure of our spouses. Recovering &amp; rediscovering a new self-identity can feel scary &amp; challenging for some of us.
Come &amp; meet others who are in similar situation &amp; see how their experiences can be a support to you.",https://www.sgsocialsupport.com/resource/9aDkUVvvFMS,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Form,Grief in Recovery (GIR) Support Group for Bereaved Spouses (NCCS) Website,https://www.sgsocialsupport.com/resource/9aDkUVvvFMS
Gynaecologic Oncology Patients TEAL Support Group (NCIS),"TEAL is the colour of gynaecological cancer awareness; for us, it also stands for Totally Empowered, Actively Living.  This describes the women of the TEAL Support Group who are empowered by the support of fellow members, caregivers and their doctors to actively live lives that are cancer-free.  TEAL was launched 11 October 2008 at NUH.",https://www.sgsocialsupport.com/resource/3cnantfgeuE,No Content Found,Please contact the organisation for more details.,"What We Have To Offer A platform to communicate with professional oncology healthcare as well as other women whose lives have been touched by cancer A conducive environment to share and express your feelings without fear Emotional support system by professionals from the Women's Emotional Health Service and existing members/survivors of the group Finding inspiration and hope through regularly organized activities and sharing sessions, allowing you to stay active and healthy in a life beyond cancer Newly diagnosed patients are supported by members of the group, creating an ever-expanding network of women who support each other in actively living life beyond cancer Empowerment of knowledge from support group programs that emphasize self-help, self-care and how to live well beyond cancer Activities & Programmes Regular meetings where patients, caregivers, family and doctors empower each other with what they know Quarterly activities, educational talks, workshops and excursions ""NCIS Celebrates Life!"" party to celebrate the end of year festivities and to look forward to a new year ahead",Please contact the organisation for more details.,Gynaecologic Oncology Patients TEAL Support Group (NCIS) ncis_survivorship@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/3cnantfgeuE
Haematopoietic Progenitor Cell Transplant (HPCT) Support Group (NCIS),"Established since 2009, the Haematopoietic Progenitor Cell Transplant (HPCT) Support Group is organised by the multidisciplinary HPCT team at NCIS. It comprises of survivors, patients, primary caregivers and healthcare professionals. It is open to anyone affected by malignant haematological conditions (blood cancer).",https://www.sgsocialsupport.com/resource/QVhrvhqajN5,No Content Found,Please contact the organisation for more details.,"Activities & Programmes The Befriender Programme introduces newly diagnosed malignant haematological patients to cancer survivors, enabling real personal approach on coping strategies besides providing support and care. Caregiver support sessions led by medical social workers to help caregivers cope with the challenges of caring for their loved ones “NCIS Celebrates Life!” party to celebrate the end of year festivities and to look forward to a new year ahead",Please contact the organisation for more details.,Haematopoietic Progenitor Cell Transplant (HPCT) Support Group (NCIS) ncis_survivorship@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/QVhrvhqajN5
Head Injury Support Group (NNI),,https://www.sgsocialsupport.com/resource/Ep5up4eqyDt,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Head Injury Support Group (NNI) 6357 7623 TBI_enquiries@nni.com.sg Website,https://www.sgsocialsupport.com/resource/Ep5up4eqyDt
Healing Bridge (SOS),A suicide bereavement support group for those who have lost a loved one or someone they knew to suicide.,https://www.sgsocialsupport.com/resource/u6UcasXQfpe,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Healing Bridge (SOS) 6221 2122 Website,https://www.sgsocialsupport.com/resource/u6UcasXQfpe
Healthy Heart Support Group (Singapore Heart Foundation),"Social support from family and friends is critical for patients to sustain lifestyle changes after a heart attack. The Healthy Heart Support Group provides invaluable peer support to heart patients and their families adjusting to life after a heart attack and motivation to maintain healthier lifestyles.It is an educational and informational support network that helps to reinforce members’ knowledge of heart health and cardiac rehabilitation, and at the same time, offer emotional support through shared experiences at regular meetings or group activities.",https://www.sgsocialsupport.com/resource/varDvrWdyqD,No Content Found,Please contact the organisation for more details.,"Regular health talks by healthcare professionals Healthy cooking demonstrations by celebrity chefs or nutritionists Workshops (e.g. lantern making, handicraft, terrarium) Outings for members and your families (e.g. local farm trips, nature walks, overseas tours)",Please contact the organisation for more details.,HWC@Bishan 6354 9348 6354 9370 rehab@heart.org.sg Website,https://www.sgsocialsupport.com/resource/varDvrWdyqD
Hereditory Breast & Ovarian Cancer Syndrome (HBOC) Support Group (NCCS),"Who is this for
Patients who can share experiences with others living with HBOC and get information about risk reducing strategies from medical experts.",https://www.sgsocialsupport.com/resource/FRDqLkNjHSW,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Hereditory Breast & Ovarian Cancer Syndrome (HBOC) Support Group (NCCS) Website,https://www.sgsocialsupport.com/resource/FRDqLkNjHSW
HIV/AIDS (PLHIV) Peer Support Groups (AFA),"Reaching out and providing services to people living with HIV/AIDS (PLHIV) is and still remains one of AfA’s main goals.
The organisation, support groups and subsidies are all aimed towards addressing the enormous gaps in the services that are being rendered for PLHIVs and their caregivers. We hope to provide a safe space for PLHIV through engagement, involvement, training and counselling, with the aim of enhancing the health and well-being of HIV positive persons.
The AfA Support Group – Revive, provides support (Emotionally and Financial) for newly diagnosed or PLHIV who need to go for a journey as a community. The Workshop five stages of grief model postulate that those experiencing grief go through a series of five emotions: denial, anger, bargaining, Improvement, and acceptance.",https://www.sgsocialsupport.com/resource/nPSk7q3CFtg,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Form,"HIV/AIDS (PLHIV) Peer Support Groups (Action For Aids Singapore) + − Leaflet | OneMap © contributors | Singapore Land Authority 9 Kelantan Lane #03-01 
S208628 6254 0212 info@afa.org.sg Website",https://www.sgsocialsupport.com/resource/nPSk7q3CFtg
Hope for the Journey,"Welcome to Hope for the Journey (HOJ). HOJ started at June 2013, it is a parents ground up support group for parents and caregivers with child/ren with special needs (SNs) HOJ is a physical support group for parents and caregivers with children with SNs. We organises talks by various speakers to educate parents and caregivers on how to help the children improve, and provides emotional support to parents. HOJ hopes to share useful information and ideas that could help parents and caregivers in their journey of raising their children. ❤️HOJ is only for parents and caregivers. To join the group, the Admin may ask for some information about your child/Ren with SNs so as to better understand you and your needs as a parents and caregivers. If we do not receive a response, we will deem that the request as illegitimate. HOJ welcome constructive feedback and sharing of information from reliable sources. We dissuade posting of any nasty or derogatory comments as well as unsubstantiated findings and anecdotal accounts as we do not want to mislead any parents or caregivers. The Admin reserve the rights to remove any posting or members if the grounds rules have been breached. Postings shared in HOJ are purely for the purpose of information sharing. The views taken in varies articles by the parties contributing them does not necessarily represent the view of HOJ or endorsement of any service providers or products. While HOJ puts our utmost effort into ensuring the information shared is accurate, we recommend that you consult relevant professionals/parties/ personnel to ensure that the information shared and its relationship to your unique situation is sound. Photographs uploaded in the HOJ Facebook page is strictly for the sharing within the HOJ Facebook page. HOJ reserves the rights to take action against any illegal download of photographs for cooperate usage. As the saying goes “It takes a village to raise a child.” You are not alone and HOJ is here to walk the journey with you. See less",https://www.sgsocialsupport.com/resource/Kr488WVKYHW,No Content Found,"HOJ is only for parents and caregivers. To join the group, the Admin may ask for some information about your child/Ren with SNs so as to better understand you and your needs as a parents and caregivers. If we do not receive a response, we will deem that the request as illegitimate.",Please contact the organisation for more details.,Please contact the organisation for more details.,Hope for the Journey Website,https://www.sgsocialsupport.com/resource/Kr488WVKYHW
IBS Support Group,"The Irritable Bowel Syndrome (IBS) Support Group holds regular Public Forums and Workshops, which provide members with the opportunity to meet other patients, gain knowledge, speak openly about their experiences and learn to cope better with IBS. There are also activities which you can benefit from.
Our objectives are:

To educate patients, family members and doctors about IBS
To serve as a voice for IBS patients
To provide a forum for exchanging information and sharing experiences",https://www.sgsocialsupport.com/resource/hx8rwQtvBTA,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,IBS Support Group Website,https://www.sgsocialsupport.com/resource/hx8rwQtvBTA
Juvenile Arthritis Club,The Juvenile Arthritis Club (JAC) is a non-profit voluntary organisation under the umbrella of the National Arthritis Foundation. It is a support group for children with chronic arthritis.,https://www.sgsocialsupport.com/resource/F-Q9m4yr59E,No Content Found,"If you have been told that your child has been diagnosed with Juvenile Rheumatoid Arthritis (JRA), Juvenile Idiopathic Arthritis (JIA), Juvenile Chronic Arthritis (JCA), Still’s Disease, or any form of Arthritis that affects those under the age of 16 years, this club is for you! If you are an adult who has lived with Arthritis from a young age, and want to share your experiences and expertise, this club is also for you! If you are feeling at a loss as to which type of Arthritis your child has, but know that they are suffering from joint pain, or something more than growing pains, this club is for you too!","Activities of the Juvenile Arthritis Club include educational talks, seminars and family outings which are organised by the parent volunteers who work together with the medical specialists in the management of Arthritis. The JAC also hopes to be able to help needy families obtain the necessary financial aid. Please discuss the medical management of you or your child’s arthritis with his/her Rheumatologist.","If you are interested to be part of the Juvenile Arthritis Club, please fill in the registration form and we will keep you informed of upcoming activities.",Audrey 6227 9726 audrey@naf.org.sg Website,https://www.sgsocialsupport.com/resource/F-Q9m4yr59E
Light Weight Club Support Group (SGH),Parents expecting a normal infant are often in shock when their infant is admitted to the Neonatal Intensive Care Unit (NICU). It is the unit's taks to help the parents cope with the situation and assist in infant-mother bonding.,https://www.sgsocialsupport.com/resource/r2wN7LFxwqJ,No Content Found,Membership is open to parents of pre-term infants.,Please contact the organisation for more details.,Please contact the organisation for more details.,Light Weight Club Support Group (SGH) 6321 4540 Website,https://www.sgsocialsupport.com/resource/r2wN7LFxwqJ
Living Well With Diabetes (CGH),"This free program was initiated in May 2016 for patients with Type 2 Diabetes. This was started as a nurse led educational session with the allied health professionals' collaboration. We have scheduled five sessions per year for about 2.5 hours on a Saturday morning.
Topics Covered

Blood glucose management during festive seasons
Diabetes and travel
Blood glucose management during the fasting month of Ramadan
Managing blood glucose levels during the Haj pilgrimage

Activities
Case studies and scenarios will be given to enable patients to recognise different diabetes conditions. Patients will be empowered to manage their sugar levels in their daily life and during special events/celebrations.",https://www.sgsocialsupport.com/resource/9aPjGNn4W6M,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Lakshmy 8121 1346 Website Living Well With Diabetes (CGH) 8869 7216 Website,https://www.sgsocialsupport.com/resource/9aPjGNn4W6M
Love Continues (CCF),"Held monthly, Love Continues is an open support group that aims to promote acceptance and learning together in living with loss and grief. Creative arts and activities are used as therapeutic tools to help bereaved caregivers integrate the reality of the loss into the ongoing story of their lives, while also reconstructing their continuing bond with their loved ones.",https://www.sgsocialsupport.com/resource/3KD3LJ3DAH4,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Love Continues (CCF) ccfadmin@ccf.org.sg Website,https://www.sgsocialsupport.com/resource/3KD3LJ3DAH4
Lung Cancer Support Group (NCCS),"Who is this for
Lung cancer patients and their families. This support group aims to help them share their experiences and encourage one another in their cancer journey.",https://www.sgsocialsupport.com/resource/CM-KbJhp3vt,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Lung Cancer Support Group (NCCS) Website,https://www.sgsocialsupport.com/resource/CM-KbJhp3vt
Lymphoma Support Group (NCIS),"The Lymphoma Support Group was set up in September 2014 by the multi-disciplinary lymphoma team at the NCIS as a support group for patients with lymphoma and their caregivers. Comprising of patients, survivors, family members and caregivers, this group is open to all patients with lymphoma, regardless of the hospital they are treated at.",https://www.sgsocialsupport.com/resource/eYQazEVLvtU,No Content Found,Please contact the organisation for more details.,"A platform for emotional comfort and support amongst fellow lymphoma patients through support group meetings
A platform to communicate and interact with healthcare professionals
A place to share practical advice and tips",Please contact the organisation for more details.,Lymphoma Support Group (NCIS) ncis_survivorship@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/eYQazEVLvtU
Menopause Interest Group “Dynamite Daisies” (KKH),"This interest group aims to promote awareness of general women’s health and support for women undergoing menopause transitions. Together with its panel of medical specialists, the group provides a series of educational talks, events and activities related to women’s health.
It is a platform for women to share their menopausal transition experiences and tips to overcome the symptoms. Members of the interest group meet every three to four months.
This interest group is led by Family Medicine Advanced Practice Nurse Chua Mei Tuan and strongly supported by the Family Medicine Service team.",https://www.sgsocialsupport.com/resource/TTjM9bMxJQn,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Ms Louie May (Menopause Interest Group “Dynamite Daisies”) Monday and Wednesday, 3.00pm to 5.00pm 6394 8783 familymedicineservice@kkh.com.sg Website",https://www.sgsocialsupport.com/resource/TTjM9bMxJQn
Motor Neuron Disease / Amyotrophic Lateral Sclerosis (ALS) Support Group (NNI),"The MND/ALS Support Group meets quarterly, and aims to provide a platform for peer-to-peer and inter-professional learning. This is run by healthcare professionals and volunteers to provide education, care and support for carers and people living with motor neuron disease, and provide a network for service provision. Each meeting includes an introductory talk, mass exercise and discussion around a pre-identified topic of interest.",https://www.sgsocialsupport.com/resource/JfKrtVjmRde,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Motor Neuron Disease / Amyotrophic Lateral Sclerosis (ALS) Support Group (NNI) enquiry@nni.com.sg Website,https://www.sgsocialsupport.com/resource/JfKrtVjmRde
Motor Neurone Disease Association Singapore,"We are a group of patients with Motor Neurone Disease (MND) and caregivers, together with volunteers who are interested in helping us and supporting our cause.",https://www.sgsocialsupport.com/resource/YR7QnZw7ZBm,No Content Found,Please contact the organisation for more details.,"Programs & Activities #1: Outreach & Befriending Outreach to members who are newly diagnosed with MND, by providing relevant information and sharing of resources. Befrienders for members, to provide a listening ear or a helping hand, in the MND journey. #2: Social Support Program A platform to promote and strengthen bonds amongst members, for mutual support and to share learning experiences. Guest speakers will be invited to speak on topics of interests based on members’ needs and feedback. #3: Members Outings Monthly outings to East Coast Park Where members get to interact and enjoy one another's company in the outdoors",Please contact the organisation for more details.,Motor Neurone Disease Association Singapore enquiry@mnda.org.sg Website,https://www.sgsocialsupport.com/resource/YR7QnZw7ZBm
Multiple Myeloma Support Group - Blood Cancer (NCIS),"The Multiple Myeloma Support Group was established to reach out to Multiple Myeloma (MM) patients as well as their caregivers. This group is open to all MM patients, regardless of which hospital they are from.",https://www.sgsocialsupport.com/resource/4kqvQvc6qJT,No Content Found,Please contact the organisation for more details.,"A platform for emotional comfort and support amongst fellow MM patients through our support group meetings A place to share practical advice and tips A platform to communicate and interact with healthcare professionals A Multiple Myeloma Patient's Booklet which provides patients and caregivers with more information and a better understanding of the disease. Yearly National Myeloma Forum, where various doctors and other healthcare professionals conduct informative talks about medical treatments, reseach and strategies Quarterly support group meetings and educational talks Regular sharing sessions and activities where patients and their caregivers can openly share their feelings and allow for cross-sharing of information",Please contact the organisation for more details.,Multiple Myeloma Support Group - Blood Cancer (NCIS) ncis_survivorship@nuhs.edu.sg Website,https://www.sgsocialsupport.com/resource/4kqvQvc6qJT
Multiple Myeloma Support Group (LLF),"Leukemia &amp; Lymphoma Foundation (LLF) was registered in September 2002 as a charitable organization in Singapore. Its mission is to assist needy patients with necessary treatment costs, as well as improve patients’ and their caregivers’ quality of life through counselling support and social activities. To date, the Foundation has provided financial assistance to more than 500 blood cancer patients in Singapore, owing to generous donations from the public.
Services provided:
Counselling Support
Financial Assistance
Social Activities",https://www.sgsocialsupport.com/resource/HxQZhK77d2m,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Leukemia & Lymphoma Foundation + − Leaflet | OneMap © contributors | Singapore Land Authority 10 Sinaran Drive, #10-20, Novena Medical Center 
S307506 6397 2394 service@llf.org.sg Website",https://www.sgsocialsupport.com/resource/HxQZhK77d2m
Myasthenia Gravis Support Group (NNI),,https://www.sgsocialsupport.com/resource/kuZAt-rJv8S,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Myasthenia Gravis Support Group (NNI) MGsupportgroup@nni.com.sg Website,https://www.sgsocialsupport.com/resource/kuZAt-rJv8S
