Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Lakeside Family Services The GRIT Project;"The GRIT Project TGP is a Children and Youth Centre at Jurong West Nanyang. It nurtures a caring generation to serve the community and addresses the needs of disadvantaged children and youths aged 5 to 18. Our staff and volunteers instil GRIT values in young people  Grace Respect Integrity and Tenacity  all of which lead to grit TGP provides a safe space for selfdiscovery and empowerment for young people so they can grow to be confident competent connected caring and of good character. 
The programmes include

Structured Mentoring
The GRIT Academy TGA is a 6 to 9 month mentoring programme where youths from 13 to 17years old undergo a journey of selfdiscovery through experiential activities supported by mentors and friends.
Mentoring via Skills Transfer
Interestbased Programmes Cheerleading Dance amp Sports@TGP Badminton Futsal engage children and youths from 11 to 14years old. Amidst the vibes and exertion of these programmes we weave in conversations about life and inculcate values.
Weekly Dropins
The GRIT Hub is a weekly dropin programme for children 7 to 12years old that grows academic interest encourages discipline in study and play. We provide coaching and supervised playtime. The GRIT Hub is a weekly dropin for youths 13 to 17years old to have fun make friends and be meaningfully engaged. We journey with youths who are facing difficulties.
SPARKS
A school holiday programme for children aged 7 to 12 promoting socioemotional and cognitive development positive selfidentity and good values. We engage children with experiential learning activities.
School Social Work
School Social Work sessions help youths improve interpersonal skills. We engage them with experiential learning activities.";httpswww.sgsocialsupport.comresourceSfVEK7WsdTb;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;If you or your childward are 18 years old and under and would like to sign up for our programmes send a completed registration form to thegritproject@lakeside.org.sg. Schools may refer students who would benefit from our programmes or services. Send a completed school referral form to thegritproject@lakeside.org.sg .;"Lakeside Family Centre Jurong East   Leaflet  OneMap  contributors  Singapore Land Authority Blk 302 Jurong East St 32 0122 
S600302 9.00am to 5.30pm Monday to Friday 6564 9722 lfsje@lakeside.org.sg Website Lakeside Family Centre Jurong West   Leaflet  OneMap  contributors  Singapore Land Authority Blk 516 Jurong West St 52 0173 
S640516 9.00am to 5.30pm Monday to Friday 6567 1908 lfsjw@lakeside.org.sg Website";httpswww.sgsocialsupport.comresourceSfVEK7WsdTb
Little Libraries Singapore;Little Libraries Singapore is a directory and updates of little libraries in Singapore. If you have started your own little free library feel free to create an album to share with us your little library here we would love to see follow and hear of your journey If you started or know of any little libraries around the island please add in the address and details on the list of directory copy and paste the latest post of the running list of directory add in yours and post it . If you love books and the community of books sharing lets share the joy of reading and books here;httpswww.sgsocialsupport.comresourceQYfLcwmChWE;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Little Libraries Singapore Level 39 27 Ghim Moh Link Website;httpswww.sgsocialsupport.comresourceQYfLcwmChWE
Make a Wish Singapore;"MakeAWish Singapore is part of the worlds largest wish granting organisation and the only wish granting organisation of its kind in Singapore. It was born from the transformational effects of a wish on the wider community where our founders pledged to share the power of a wish. The Singapore affiliate started our amazing journey in March 2002.
We believe wishes provide children the strength to look past their situations and limitations assist families in overcoming their anxieties and have the potential to galvanise entire communities in creating hope strength and joy for the children as well as their loved ones. Most importantly we believe that wishes can improve a childs quality of life giving them a better chance of recovery.";httpswww.sgsocialsupport.comresourcexBYrUvWCDfc;No Content Found;"Who is eligible for a wish Singaporeans Permanent Residents Dependent Pass Holders
Aged 3  18 years old
Diagnosed with a critical illness Critical illness include but are not restricted to childhood cancers certain types of muscular dystrophy certain neurological or genetic diseases cardia disorder renal failure and traumatic injuries. Click here to view the list of medical conditions that are within our Eligibility Criteria for a wish. If a child has been diagnosed with multiple conditions or has a condition that is not listed the may still be eligible for a wish. If youre supporting a child who is in need of a wish as soon as possible or you have any questions in regard to whether a condition qualifies for a wish please contact our Wish team at 65 6334 9474 or by email to wish@makeawish.org.sg httpsmakeawish.org.sgwishesrefer";Please contact the organisation for more details.;Please contact the organisation for more details.;"Make a Wish Singapore   Leaflet  OneMap  contributors  Singapore Land Authority 1 Coleman Street 0418 The Adelphi 
S179803 6334 9474 info@makeawish.org.sg Website";httpswww.sgsocialsupport.comresourcexBYrUvWCDfc
Membina THK FSC;THK FSC@TP will be conducting group work to support children who have witnessed violence at home with play as its main form of engagement. We hope to build up the childs internal resources i.e. selfawareness selfidentity and willpower to overcome current and future challenges.;httpswww.sgsocialsupport.comresourcegTYevSh857L;No Content Found;Children 7 to 12 years old who have witnessed family violence.;Valueadded services Meals provided family outing;Please contact the organisation for more details.;"THK Family Service Centre   Leaflet  OneMap  contributors  Singapore Land Authority 18 Jalan Membina 0401 
S164018 6270 6711 mazlina@thkmc.org.sg Website";httpswww.sgsocialsupport.comresourcegTYevSh857L
New Life Youth Hub @ Fajar New Life Community Services;Set in the heart of Bukit Panjang New Life Youth Hub @ Fajar is located within the community and for the community. Our heartbeat is to reach youths within and around Bukit Panjang. This centre features a fully equipped kitchen where we can impart culinary and baking skills while inculcating positive values in the youths.Our mentors also strive to grow this community through our outreach platforms such as conducting sports programmes at the nearby Fajar hardcourt.;httpswww.sgsocialsupport.comresourceBz5vhm3uR7v;No Content Found;Please contact the organisation for more details.;Facilities Fully equipped kitchen Playstation 4 consoles Assorted board games Chillhangout spots Catchup space;Membership Fee 10 full year 5 half year Waived for students under FAS;"New Life Youth Hub @ Fajar New Life Community Services   Leaflet  OneMap  contributors  Singapore Land Authority Blk 419 Fajar Road
01449 
S670419 6892 4419 fyh@newlife.org.sg Website";httpswww.sgsocialsupport.comresourceBz5vhm3uR7v
New Life Youth Hub @ Woodlands New Life Community Services;Up north New Life Youth Hub @ Woodlands has a spacious open concept for youths to feel comfortable whilst being engaged and mentored. With a kitchen to teach culinary amp baking skills and guitars to impart music skills to youths in the community we hope these avenues of interest serve as a therapy or for leisure.We have dedicated a space for studying so that youths who are looking for a suitable study space can focus on making academic progress.;httpswww.sgsocialsupport.comresourceXFyYXBPTwd6;No Content Found;;Facilities Fully Equipped Kitchen Playstation 4 Console Nintendo Switch Console Board Games Chilling  Hangout Spots Study  Counselling Rooms Foosball Table Pool Table;Membership Fee 10 full year 5 half year Waived for students under FAS;"New Life Youth Hub @ Woodlands New Life Community Services   Leaflet  OneMap  contributors  Singapore Land Authority Blk 540 Woodlands Drive 16
0179  
S730540 6892 7119 wyh@newlife.org.sg Website";httpswww.sgsocialsupport.comresourceXFyYXBPTwd6
North East Growth Fund North East CDC;"Every child deserves a healthy start in life. But for lowincome families meeting the nutritional needs and wellness of their little ones is a daily challenge. 
The North East Growth Fund was set up to provide formula milk and diapers to young children up to 6 years old. By defraying the costs of these essentials the wellbeing and good health of our little ones are not compromised.";httpswww.sgsocialsupport.comresourceZtz2ZDfsEpK;No Content Found;"North East District Resident
Singaporean  Singaporean PR with at least 1 Singaporean family member in the household
Per Capita Income PCI 1000  below";Growth Fund Milk  Diapers Age 05 months up to 600 assistance in form of vouchers Age 6 months  1 year up to 500 assistance in form of vouchers Age 23 years up to 400 assistance in form of vouchers Age 46 years up to 300 assistance in form of vouchers;Email the completed Application Form and supporting documents to NortheastCDC@pa.gov.sg  OR Complete the Online Form and upload relevant supporting documents. You may submit additional documents to NortheastCDC@pa.gov.sg .;North East CDC 6424 4000 NortheastCDC@pa.gov.sg Website;httpswww.sgsocialsupport.comresourceZtz2ZDfsEpK
NOVA Learning Intervention Programme  Morning Star;"The NOVA Learning Intervention Programme is a schoolbased programme that provides support to mainstream Primary 1 and 2 children with SocialEmotional Learning SEL difficulties a service gap which was lacking in the community.
NOVA Learning Intervention Programme is an early intervention programme which adopts a preventive rather than a remedial approach.";httpswww.sgsocialsupport.comresourceNFgkVk3RxZZ;No Content Found;Children are referred to NOVA by their schools Form Teachers after they have been observed struggling with socialemotional issues due to stressful personal or family situations which they find hard to cope with or do not comprehend. As a result these children are unable to adequately follow classroom teachings in school and exhibit weak social interaction skills such as Low selfesteem and low selfconfidence Difficulty managing anger Risk of adopting antisocial behaviours and becoming vulnerable to negative peer influence Risk of being the negative influencer not just the victim;Please contact the organisation for more details.;Please contact the organisation for more details.;"Montfort Junior School   Leaflet  OneMap  contributors  Singapore Land Authority 52 Hougang Ave 8 
S538786 Morning Star Community Services nova@morningstar.org.sg Website St. Josephs Institution Junior   Leaflet  OneMap  contributors  Singapore Land Authority 3 Essex Road 
S309331 St. Stephens School   Leaflet  OneMap  contributors  Singapore Land Authority 20 Siglap View 
S455789 Valour Primary School   Leaflet  OneMap  contributors  Singapore Land Authority 49 Punggol Central 
S828728";httpswww.sgsocialsupport.comresourceNFgkVk3RxZZ
Oasis PPIS;PPIS Oasis was established in 2017 and is the third Fostering Agency appointed by the Ministry of Social and Family Development MSF.Fostering in Singapore can open the doors of equal opportunity for foster children. With the guidance and compassion given by their foster parents these children will be able to grow in a safe and healthy environment. Fostering a child will also provide the support for the children to focus on achieving their dreams.PPIS offers fostering programmes in our child care centres islandwide. Through casework management therapeutic and support services the centre hopes to facilitate the fostering journey of both foster child and parents and to reach out to more aspiring foster parents through recruitment efforts.PPIS Oasis is a fostering initiative that supports foster parents in their efforts to provide a safe and stable home environment for foster children through our therapeutic and support services. The centre facilitates the fostering journey by helping foster families develop a healing and healthy relationship with foster children  all while allowing these children to realise their potential and aspirations.;httpswww.sgsocialsupport.comresource3V7e6LrFvps;No Content Found;The fostering process in Singapore starts with the foster parents application through any of the accredited fostering agencies. Applicants need to be at least 25 years old Singapore citizens or permanent residents have attained at least Secondary School Education and have a minimum household income of 2000 and per capita income of 700. Applicants will go through a series of interviews and the process will take up to 3 months.;Please contact the organisation for more details.;Fill up form at httpsppis.sgoasis.;"Oasis PPIS Monday  Friday 9am  5pm
Closed on Weekends 6022 5700 oasis@ppis.sg Website";httpswww.sgsocialsupport.comresource3V7e6LrFvps
Play.Able  Be Kind SG;Play.Able aims to make play accessible to children of all abilities.Our successful pilot project at Rainbow Centre Margaret Drive provided over 300 toys resources and interactive books for loan fostering joyful and inclusive play experiences for over 60 families with children with special needs. While the pilot concluded in December 2023 we are actively seeking new opportunities to launch Play.Able in neighbourhoods with families with young children.Since March 2024 we piloted Play.Able at Queenstown Public Library to make play more accessible for all children especially those with special needs. Ultimately we hope to foster a more inclusive society both in terms of accessibility and societal attitudes towards children with special needs.;httpswww.sgsocialsupport.comresource4nD66rzXMaR;No Content Found;Please contact the organisation for more details.;Play.Able aims to Support special needs families especially those new on the caregiving journey with curated educational materials and resources that align with their childs developmental milestones Foster a safe judgmentfree space where children can connect and develop their social skills through engaging play opportunities with their peers Support parents with community bonding events and informative workshops for those on our membership Provide employment opportunities within Play.Able for our parent community.;We offer additional support to families with children on the waiting listenrolled in EIPIC programs or MOE special education schools over 2 years old. Through our Play.Able membership we connect families with fun events outings and workshops that foster community and learning. Sign up for membership;Be Kind SG Website;httpswww.sgsocialsupport.comresource4nD66rzXMaR
Pregnancy Crisis  Support Catholic Family Life;Pregnancy Crisis amp Support journeys with women who face an unplanned pregnancy offers hope through the options and support available and lovingly accompanies them to walk out of this difficult period making the best decision for all the lives involved.;httpswww.sgsocialsupport.comresource8hEuzKLRKU;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Pregnancy Crisis  Support   Leaflet  OneMap  contributors  Singapore Land Authority 2 Highland Road 0103
 
S549102 6339 9770 help@pregnancycrisis.sg Website";httpswww.sgsocialsupport.comresource8hEuzKLRKU
Project Get Flamed;"While gaming is an avenue for many youths to relax and have fun its difficult to deny the normalisation of deeprooted toxicity within the gaming community. The lack of moderation combined with the anonymity feature has brought about a rise in toxic behaviour such as poor conflict management insensitive language towards others and blatant cyberbullying amongst youths. 
Our project seeks to underline the chain of reactions it has amongst gamers and their circle of relationships and empower youths to take the first step to build a more inclusive positive gaming community.";httpswww.sgsocialsupport.comresourceZjCqnHcfS7T;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;They can be contacted through form;Project Get Flamed hello@projgetflamed.com Website;httpswww.sgsocialsupport.comresourceZjCqnHcfS7T
Ramakrishna Mission Boys Home;The Ramakrishna Mission Boys Home came about as a result of the Second World War 1942. The war claimed hundreds of lives leaving children orphaned and homeless. It was at this juncture that the Swamis of the Ramakrishna Order gave refuge to these helpless children. This was the beginning of our Home to render assistance and guidance to children who had no one to turn to. The present building of Ramakrishna Mission Boys Home as we know it today was opened in 1950 with space and facilities to accommodate children who need love guidance and care.;httpswww.sgsocialsupport.comresourcetV4hJuCzSF3;No Content Found;Boys in the age group of 6 to 16 belonging to the following categories could be considered for admission to Ramakrishna Mission Boys Home Boys without parents. Boys with single parent. Boys from dysfunctional families Boys whose parents  guardians are unable to provide basic care adequate supervision and conducive living and study environment.;Please contact the organisation for more details.;Children who are assessed by The Ministry of Social and Family Development MSF to require residential care will be referred to our Home for admission. Community cases that are referred by parents  guardians relatives schools and other VWOs e.g. SINDA FSCs etc. will be interviewed to assess their suitability for admission by our social worker.;"Ramakrishna Mission Boys Home   Leaflet  OneMap  contributors  Singapore Land Authority Ramakrishna Mission Boys Home
179 Bartley Road 
S539784 6288 7324 6383 5761 superintendent@ramakrishna.org.sg Website";httpswww.sgsocialsupport.comresourcetV4hJuCzSF3
Reach for the Stars Childrens Wishing Well;"The social service sector has traditionally adopted a helping narrative providing assistance to people who are deemed needy. As a natural consequence people try to prove themselves as helpless as possible so as to qualify for assistance. Childrens Wishing Well is trying to turn this entrenched mindset around with a new programme along an empowering narrative for we see people not as whats wrong but whats strong.
One of our latest empowering programmes is Reach for the Stars where students from disadvantaged backgrounds who are keen and talented in areas such as music arts and crafts and sports can be sponsored to pursue personalized training or qualifications to help them achieve their potential.
This programme serves as an incredible initiative for talent spotting and supporting our kids talents so that they can develop a skill set to break out of their poverty cycle and scale greater heights. So far we have sponsored children for art hip hop dance womens rugby and football under this programme.
Some students request for additional support through tuition or therapy and they are assisted through this programme as well to support their advancement.";httpswww.sgsocialsupport.comresourcebhEK3EezcrG;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Download the registration form below complete it and email to us at info@wishingwell.org.sg together with the supporting documents. Registration Form;Childrens Wishing Well info@wishingwell.org.sg Website;httpswww.sgsocialsupport.comresourcebhEK3EezcrG
Safe  Strong Families  Reunification Chen Su Lan Methodist Childrens Home;Safe and Strong Families SSF is a new pilot programme developed amp sponsored by the Ministry of Social amp Family Development MSF that seeks to strengthen familybased care and community support to ensure that more needy amp vulnerable children in Singapore can stay with or go back to their families instead of going into foster care or a Childrens HomeThe SSF programme has two services Safe amp Strong Families Preservation SSFP and Safe and Strong Families Reunification SSFR and it aims to help over 400 families and children between 2017 and 2019.Chen Su Lan Methodist Childrens Home CSLMCH was appointed by MSF to run the pilot SSFR service together with teams from Singapore Childrens Society Muhammadiyah Welfare Home The Salvation Army and Boys Town.The 5 man SSFR team at CSLMCH started operations in February 2017. Their mission is to reunify children who are currently living in Childrens Homes or foster care back into their families in a safe quick and sustainable way.The selected children 0  21 years old come from all over Singapore and are referred to us by MSF. The team then has 12 months to reunify these children back into their families. The team members visit the selected families in their homes at least twice a week depending on their needs and the reunification work is divided into 2 phasesnbspPreparation Phasenbspnbsp During the first 4  6 months when the child is still in a Childrens Home or foster care the SSFR team works to build a safety network to ensure the child will be safe and activate community agencies and resources to help the childs family solve the issues which are preventing the child from going back home e.g. housing unemployment immigration issues health problems etc.nbspStabilisation Phase nbsp After the child has been discharged from the Childrens Home or foster care and reunified with their family the SSFR team will then work for the remaining time period to monitor the well being of the child improve the family functioning by providing training in parenting skills amp communication and ensure continued support from community agencies and resources so that the reunification is safe successful amp permanent.;httpswww.sgsocialsupport.comresource7BDUu6uSW3Q;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Chen Su Lan Methodist Childrens Home   Leaflet  OneMap  contributors  Singapore Land Authority 202 Serangoon Garden Way 
S556057 6713 9150 info@cslmch.org.sg Website";httpswww.sgsocialsupport.comresource7BDUu6uSW3Q
Safe Place Lakeside Family Services;"Safe Place empowers women and families with unsupported pregnancies to make lifegiving choices. We serve all mothers regardless of marital status age income level race and religion.
We help women accomplish the following

Take personal responsibility amp ownership of their lives and situations
Get relevant information amp resources needed to make the best choices for themselves and their child
View parenthood amp their future through the eyes of hope

Safe Place provides case management counselling pre and postnatal equipping referrals community networks and help with temporary accommodation.
We also run the Baby Safe scheme which provides eligible mothers with these baby essentials for a minimum of 1 year Diapers feeding necessities clothes breast bumps baby carriers strollers.";httpswww.sgsocialsupport.comresourceBybFhB6AfvJ;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Safeplace   Leaflet  OneMap  contributors  Singapore Land Authority 21 Yung Ho Road 0301 The Agape 
S618593 6817 4202 safeplace@lakeside.org.sg Website";httpswww.sgsocialsupport.comresourceBybFhB6AfvJ
School Support iC2 Prephouse;"Where possible we try to work for the inclusion of children with visual impairments in mainstream schools. Being a low incidence disability your child or student may be the only person with a visual impairment in the school and resources and knowledgeable personnel may not be available. In addition each visual condition has its own unique manifestation and implication such that even if two children have been diagnosed with a similar condition their experiences and level of needs may differ greatly.
To ensure that the child reaps maximum benefits from the inclusion process it is crucial that the right level of support is provided for the child meeting the individual and unique needs of the child concerned.
iC2 PrepHouse is able to work with schools and other service providers by making available the resources and expertise in promoting inclusion through

Providing specialist assessment Functional Learning Media and Orientation and Mobility Assessments to determine the needs of each child.
Advise teachers and staff of the needs of the child and the provisions required to ensure inclusion.
Awareness talks to school staff andor students about visual impairments.
Working with the schools and examination board to ensure equitable and appropriate accommodations and provisions are given during school and national exams.";httpswww.sgsocialsupport.comresourcepdLtVXJURm;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"iC2 Prephouse   Leaflet  OneMap  contributors  Singapore Land Authority iC2 PrepHouse Limited
1 Jurong West Central 2 0402
Jurong Point Shopping Centre 
S648886 Monday to Friday  10am  6pm
Saturday  10am  2pm
Closed on Sunday  Public Holiday 6790 1802 info@ic2.com.sg Website";httpswww.sgsocialsupport.comresourcepdLtVXJURm
SG Tech Tertiary;SG Tech Tertiary is about to let youth 1635 who are highly passionate about the technology industry to learn and network with professionals through events such as free workshops talks and seminars.;httpswww.sgsocialsupport.comresourcegnQ34yRfAfC;No Content Found;Anyone who are interested in Technology 16  35 years old;A lot of events such as fintech programming workshops talks research AI and many others;Click on the link to join the telegram group httpst.mesgtechtertiaryspace;Josef Tan 8845 4281 8821 0096 sgtertiarytechspace@gmail.com;httpswww.sgsocialsupport.comresourcegnQ34yRfAfC
Smart Guppy;"Smart Guppy offers free quality notes worksheets and exam papers from passionate sharers.
OUR VISION
A world where education is a human right.
Where every student can have access to any and every resource anytime anywhere.
A platform where a genuine connection is forged between individuals for the common good of our society.
We strongly believe in the ability of people to rise above their selfinterests to help build a community of kindhearted sharers in times of need.
OUR MISSION 
In the ultracompetitive education landscape of Singapore where education costs are always increasing and the tuition industry is worth more than a billion dollars SmartGuppy seeks to end educational inequality which is especially exacerbated in this time of COVID19.";httpswww.sgsocialsupport.comresourceX9G57C4XjEu;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;They can be contacted through form at httpswww.smartguppy.comcontact;"Smart Guppy   Leaflet  OneMap  contributors  Singapore Land Authority Golden Mile Complex 5001 Beach Road 0412 
S199588 Website";httpswww.sgsocialsupport.comresourceX9G57C4XjEu
Special Needs Student Care Centre Presbyterian Community Services;Student Care Centre @ GOS is a before and after school schoolbased student care centre catering to schoolgoing children with special needs aged 7 to 18 years old.Our student care programme has a strong commitment to the whole child and seeks to foster each childs intellectual physical emotional and social wellbeing within a stimulating and safe environment.Download Brochure;httpswww.sgsocialsupport.comresourceJ4KsBvKbHyp;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Kelly Pai   Leaflet  OneMap  contributors  Singapore Land Authority 170 West Coast Road 
S127433 8458 6979 pcssscc@pcs.org.sg Website";httpswww.sgsocialsupport.comresourceJ4KsBvKbHyp
Steady Readers Programme New Life Community Services;Since 2006 Steady Readers Programme SR is an intervention programme for children who are reading below their academic level.Through the teaching of phonics using Jolly Phonics and the Fitzroy Method one of our goals is to help the children build a strong foundation in literacy skills and the English language. To develop their interest in reading and learning children are introduced to stories from the Oxford Reading Tree series and other interesting readers. In addition excursions and learning journeys are organised to enrich their experiences.Besides literacy and comprehension skills SR also aims to build childrens confidence in reading speaking and presenting. With increased literacy skill and confidence level it is our hope that the children will be able to excel and become champions in life.;httpswww.sgsocialsupport.comresourcefAf2wSCDyV;No Content Found;Please contact the organisation for more details.;DURATION 2 semesters per year Jan  May  Jul  Nov 14 lessons per semester Mon at Bukit Panjang 8pm9.30pm Mon at Fengshan 7.45pm9pm Tue at Woodlands Hub 8pm9.30pm Wed at Teck Whye  Admiralty 7.45pm9pm Thu at Woodlands SCC 8pm9.30pm PREASSESSMENT Students will have to go through a preassessment to determine if they are suitable for the programme AGE GROUP K2 to P4 FEE 40 nonrefundable GROUP SIZE 2 students per group with 1 to 2 volunteer mentors per group LOCATIONS Bukit Panjang 419 Fajar Road Singapore 670419 Teck Whye SCC Blk 6 Teck Whye Ave 01110 Singapore 680006 Woodlands Hub 540 Woodlands Drive 16 Singapore 730540 Woodlands SCC 90 Woodlands Drive 16 Level 4 Singapore 737878 Fengshan CC 20 Bedok North Street 2 Level 4 Seminar Room 2 Singapore S469644 Admiralty Location TBC;Please contact the organisation for more details.;"Steady Readers Programme New Life Community Services   Leaflet  OneMap  contributors  Singapore Land Authority Woods Square Tower 2
6 Woodlands Square 0301 
S737737 6892 7191 email@newlife.org.sg Website";httpswww.sgsocialsupport.comresourcefAf2wSCDyV
Strings For Kindness;Strings for Kindness is a groundup movement of the Singapore Kindness Movement. It is an ensemble of young string players who love to bring kindness to people through music.;httpswww.sgsocialsupport.comresourceYJ8gCX3m96X;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Strings For Kindness   Leaflet  OneMap  contributors  Singapore Land Authority Shunfu Road Singapore Singapore 570301 
S570301 stringsforkindness@gmail.com Website";httpswww.sgsocialsupport.comresourceYJ8gCX3m96X
Study Support Scheme  Transbefrienders ;Transbefrienders is a registered nonprofit organisation providing appropriate information and emotional support to guide transgender youths in their transitioning journey. We also act as an intermediary support for folks going through the healthcare system in Singapore to manage suicidal ideation and prevent suicide attempts.The Study Support Scheme by Transbefrienders is for transgender and gender nonconforming students who are lacking support in schools. A safe space free of prejudice and discrimination is essential in a students learning process. Therefore Transbefrienders is offering a facetoface mentorship programme for transgender and genderdiverse students who are taking GCE N O amp A levels.Our Student FeesAll students  S50 nett per yearTransgender students above 21 years old  S30 nett per year.Transgender students below 21 years old  Free.;httpswww.sgsocialsupport.comresourceQVhHMHLNR9z;No Content Found;All students are able to apply.;Support scheme includes 1. Textbooks and calculators on loan 2. Face to face mentorship with certified and experienced educators 3. Safe space for studying 4. Individualised learning plans for every student 5. 100 subsidised GCE exam fees;Please submit your application here httpsforms.monday.comformsee7c3b1eaf7d097247f539780c04775frapse2;"Transbefrienders Alicia Community Centre   Leaflet  OneMap  contributors  Singapore Land Authority 7 Race Course Ln 
S218734 befriend@transbefrienders.com Website";httpswww.sgsocialsupport.comresourceQVhHMHLNR9z
Support for Unplanned Pregnancies Resource Facilitation SUPeRFaLife;"aLifes Resource Facilitators RFs are seasoned paracounsellors who attend to referrals that come from aLifes hotline and polyclinics nationwide. The RFs provide a listening ear to women facing pregnancy crises. They equip clients with information surrounding pregnancies and types of resources available to the women to help them make informed choices they are comfortable with. aLife connects clients to resources if the need arises.
Hopefully this negates any uncertainties that their clients may have regarding their pregnancies providing them with a smoother transition to their lifes next phase.";httpswww.sgsocialsupport.comresourcev8LYzhhtvh4;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"aLife   Leaflet  OneMap  contributors  Singapore Land Authority 308 Shunfu Rd 01165 
S570308 9183 4483 contact@alife.org.sg Website";httpswww.sgsocialsupport.comresourcev8LYzhhtvh4
Transport Subsidy Childrens Wishing Well;"It is a programme that provides bus concession pass at zero cost to students who live more than 1.5km away from school and with a monthly Per Capita Income of less than 300. This is to ensure that students are not missing school due to transport issues or inability to pay for transport.
GENERAL TERMS AND CONDITIONS

Each child will receive a monthly bus concession pass for the school year.
The bus concession pass is provided for the length of the school year and is subject to renewal at the end of this period. Students must maintain 80 attendance in school and at Childrens Wishing Well CWW and submit their report books quarterly for verification. CWW reserves the right to terminate the subsidy at its sole discretion without prior notice. 
Students will need to reapply for the subsidy after the school year ends.";httpswww.sgsocialsupport.comresourceenwZrh4jYqc;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Download the registration form below complete it and email to us at info@wishingwell.org.sg together with the supporting documents. Registration Form;"Childrens Wishing Well   Leaflet  OneMap  contributors  Singapore Land Authority Blk 365 Clementi Ave 2 01502 
S120365 6777 0041 info@wishingwell.org.sg Website";httpswww.sgsocialsupport.comresourceenwZrh4jYqc
WorkzonWheels  YWCA;"Supporting Children and Youths through Lifegiving Workshops
WoW provides outreach to disadvantaged children and atrisk youths from age 5 to 19 by equipping them with essential life skills to manage their own cognitive and socioemotional needs for life adjustments.
WoW works closely with community and institutional partners to tailor lifegiving educational workshops and curricula that fit the target audiences needs. These workshops are primarily focused on developing emotional health and addressing the socioemotional needs of children and youths.
After each session a feedback system and open communication channels help ensure the programmes effectiveness and allow facilitators to update partners about each child and youths progress. Such a communication process is also helpful in identifying alarming issues such as abuse or selfharm.";httpswww.sgsocialsupport.comresourceQ6EnYsTseb8;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"WorkzonWheels  YWCA   Leaflet  OneMap  contributors  Singapore Land Authority 254 Outram Road 
S169051 6223 1227 csp@ywca.org.sg Website";httpswww.sgsocialsupport.comresourceQ6EnYsTseb8
Youth Centre Presbyterian Community Services;Providence Care Centre PCC is a youth centre that was launched in collaboration with Providence Care Ltd PCL to provide appropriate support for primary and secondary students from lowincome families. It does so by offering academic tuition music and enrichment classes and empowering youths including youths with special needs to cope better build selfesteem and succeed in daily learning and living.Main Programmes1 Tuition and enrichment classes2Educator Aide Training ECAT programme3 Youth Outreach ProgrammeThe Youth Outreach Programme a collaboration with Youth Guidance Outreach Services YGOS brings care services to the doorstep of youthatrisk.nbsp;httpswww.sgsocialsupport.comresourceWajPEc3wmdT;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Peter Quek   Leaflet  OneMap  contributors  Singapore Land Authority Blk 341 Jurong East Ave 1 011518 
S600304 6258 1590 peterquek@pcl.org.sg Website";httpswww.sgsocialsupport.comresourceWajPEc3wmdT
Youth Counselling;AMP offers referrals and counselling for youths by providing a safe and friendly environment for them as well as their parents to discuss issues of concern.AMP providesCounselling for youths to better understand their emotions so that they can learn healthy ways to cope with stress improve their selfesteem build strong relationships and pursue their future goalsA safe and nonjudgmental space for youths to talk about what their feelings and develop ways to improve their wellbeing;httpswww.sgsocialsupport.comresourceNCb9pbfhP6v;No Content Found;;Please contact the organisation for more details.;Youths or parents of youths who require any youth counselling can contact us via the following Call 6416 3990 or 9726 7655 Email youth@amp.org.sg;"AMP Singapore   Leaflet  OneMap  contributors  Singapore Land Authority 1 Pasir Ris Drive 4 0511 
S519457 Mon to Fri  9.00 am to 6.00 pm
Closed on Saturdays Sundays and Public Holidays 6416 3990 9726 7655 youth@amp.org.sg Website";httpswww.sgsocialsupport.comresourceNCb9pbfhP6v
