Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
Counselling Service (Sage Counselling Centre),"Our counselling service aims to enhance the total well-being of older persons, their caregivers and family members through face-to-face counselling. We provide an avenue for the clients to discuss their issues and concerns during the difficult transition of their lives and help to address their personal, social, or psychological challenges.",https://www.sgsocialsupport.com/resource/Y6chV97hKm9,No Content Found,Our Criteria Singaporean Or PR 50 Years Old & Above No Minimum Age For Caregivers Or Family Members,Counselling Fees Singaporeans or PR Centre-based: Free-of-charge Home counselling: Chargeable (please call for more information) Non-Singaporean Centre-based: $50/hr Home counselling: $100/hr,"For referral or personal request, please fill up the Client Referral Form and email it back to us at counselling@sagecc.org.sg","Counselling Service (Sage Counselling Centre) + − Leaflet | OneMap © contributors | Singapore Land Authority SAGE Counselling Centre
    1 Jurong West Central 2
    #06-04, Jurong Point Shopping Centre 
S648886 Monday – Friday

8.30 am – 5.30 pm

Lunch (closed)

12.30pm – 1.30pm 6354 1191 reception@sagecc.org.sg Website",https://www.sgsocialsupport.com/resource/Y6chV97hKm9
Counselling Service (Singapore Buddhist Free Clinic),"Our counselling targets include individuals, families, and couples, and our services are regardless of race or religion. We offer a confidential space to share your thoughts and emotions, a peaceful environment to calm your mind, and comfortable surroundings to help you relax your body.",https://www.sgsocialsupport.com/resource/ahQg7yj3as8,No Content Found,,Registration Fee $10 per session,Please contact the organisation for more details.,"Geylang Branch + − Leaflet | OneMap © contributors | Singapore Land Authority 48 Lorong 23 Geylang, 8th Floor 
S388376 Monday to Saturday: 9am - 5pm
(Last appointment is at 3pm)

Closed on Sundays and Public Holidays 6841 3370 Website Tampines Branch + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 156 Tampines St 12 #01-09 
S521156 Monday to Saturday: 9am - 5pm
(Last appointment is at 3pm)

Closed on Sundays and Public Holidays 6841 3370 Website",https://www.sgsocialsupport.com/resource/ahQg7yj3as8
Counselling Services (NuLife Care & Counselling Services),"At NuLife, we provide you with the emotional and mental support you may need to get through your hardest times.&nbsp;Our qualified counsellors are equipped to support you in a multitude of areas, and will be glad to meet you for an initial consultation.",https://www.sgsocialsupport.com/resource/pChv7La6E9r,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Contact through the website - https://nulife.com.sg/counselling/,"NuLife Care & Counselling Services + − Leaflet | OneMap © contributors | Singapore Land Authority 153A Serangoon North Ave 1, #02-456/458 
S551153 Monday - Friday 9:00 am to 6:00 pm
Closed on Saturdays, Sundays & Public Holidays 6300 8705 6900 0437 ccs@nulife.com.sg Website",https://www.sgsocialsupport.com/resource/pChv7La6E9r
Counselling Services (O'Joy),"What We DoAs societal dynamics shift and individuals grapple with various stressors, mental health challenges are on the rise. Navigating these difficulties can be isolating and daunting.At O'Joy, we recognize the significance of this experience. We are dedicated to accompanying our clients on their journey by offering professional counseling services, providing crucial support during these challenging periods in their lives.Who We HelpPersons aged 18 to 49 years old, who are struggling with the following issues or concerns.&nbsp;Mood disorders (eg. Depression, Anxiety etc.)Anger management issuesComplex trauma, trauma-related issuesGrief and loss (eg. Bereavement, health etc.)Difficulties with interpersonal relationshipsAdjustment-related issues (eg. Transiting into a new job, marriage, school, different life stage etc.)Stress-related issues (eg. Work, School etc.)&nbsp;Special Rates for StudentsTo support to students who are facing mental health challenges and to encourage them to seek help, O'Joy offers a special concession rate of $20 per session to eligible students.&nbsp;The applicable conditions are as follows:Students aged between 18 and 49 years old.Singapore Citizens or Permanent Resident.Counselling sessions must take place during office hours. An additional surcharge of $10 applies for sessions held after office hours.",https://www.sgsocialsupport.com/resource/Xkh6KtMhUKd,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Counselling Services (O'Joy) + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 5, Upper Boon Keng Rd, #02-10
 
S380005 6749 0190 hello@ojoy.org Website",https://www.sgsocialsupport.com/resource/Xkh6KtMhUKd
CREST @ Anchorvale & Buangkok (Sage Counselling Centre),"CREST @ Anchorvale &amp; BuangkokThe Community Outreach Team (CREST) focuses on raising public awareness of mental health conditions and dementia, promotes early recognition of at-risk individuals, provides emotional support to individuals and their caregivers and links individuals to relevant health and social care services when necessary.",https://www.sgsocialsupport.com/resource/QsyrwKbBtea,No Content Found,"CREST Criteria Residents living in Anchorvale & Buangkok 18 years old and above, can be caregiver Individuals at risk of / diagnosed with mental health conditions",Please contact the organisation for more details.,"For referral, please fill in CREST Referral Form and email it to us at crest_bk@sagecc.org.sg Download Form","CREST @ Anchorvale & Buangkok (Sage Counselling Centre) Monday – Friday

8.30 am – 5.30 pm Website",https://www.sgsocialsupport.com/resource/QsyrwKbBtea
CREST-Youth Lakeside Family Services @ West,"The Youth Community Outreach Team (CREST-Youth) increases awareness of mental health issues and promotes early identification among youths by organising outreach events, involving parents and peers in the recovery journeys and linking them to appropriate health and social support networks. We aim to help our youths build Self-confidence, Optimism, Accountability, and Resilience so they can learn to SOAR above their circumstances. SOAR is a mental wellness community-based programme serving youths aged 12-25 in the West region.
We help by:

Increase public awareness of mental health by organising outreach events for the youth population, as well as those in their circles of support​
Promote the recognition of early signs and symptoms of mental health conditions
Provide coordinated person-centric care (social and health), information and support for youths and their caregivers through providing basic emotional support, follow up and service linkage
Involve parents and peers in the recovery journey of youths",https://www.sgsocialsupport.com/resource/gLWXwxzaq7D,No Content Found,Youths ages 12-25 living in the west,Please contact the organisation for more details.,Refer someone you know or sign yourself up by filling in our form via the  link: https://forms.office.com/r/YAjxcTVhPA,"CREST-Youth (SOAR) + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 977, Jurong West St 93, #01-369 
S640977 9.00am – 6.00pm (Mon – Fri) 6991 3000 soar@lakeside.org.sg",https://www.sgsocialsupport.com/resource/gLWXwxzaq7D
Dementia Activity Centre (Montessori Seniors),"Montessori Seniors currently runs a Dementia Activity Centre (daily 3-hr program) for persons with dementia. Plans are underway for us to be a MOH-approved Dementia Day Care Centre.&nbsp;At our Dementia Activity Centre, we offer a variety of Montessori-based activities that add meaning and purpose to the daily life of persons with dementia, based on their strengths and preferences.Our Dementia Activity Centre has been designed to provide the right environment for the elderly and persons with dementia to feel accepted, safe and comfortable.This means we have created a dementia-friendly space where our care recipients are treated with respect and are encouraged to be independent.Activities are focused on exercising memory and helping care recipients stay creative and purposefully active using the Montessori Approach. Our activities range from enabling our care recipients to perform common household tasks such as cooking and folding laundry, to assisting them in creating art pieces, playing musical instruments, engaging in group discussions and conversations, as well as in doing light physical exercises.",https://www.sgsocialsupport.com/resource/Ws5WFEcpQGc,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Dementia Activity Centre (Montessori Seniors) + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Kay Siang Road, Annexe Block #04-10 
S248922 9127 9821 contact@montessoriseniors.org Website",https://www.sgsocialsupport.com/resource/Ws5WFEcpQGc
Dementia Day Care (Sunlove Abode for Intellectually-Infirmed),"Dementia Day Care has been providing day care services since 1997 to persons suffering from mild to moderate dementia.A full-day programme for dementia clients which aims to optimize functional recovery through Occupational Therapy / Physiotherapy sessions, basic nursing care and management of challenging behaviours.Our goal is to maintain and / or improve the general physical and social well-being of seniors through activities that include reality orientation and cognitive stimulation.",https://www.sgsocialsupport.com/resource/RqC8X-EH7Wk,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Referral is required through the Agency for Integrated Care (AIC). You may approach the social worker team at the hospitals or polyclinics and they may assist you in submitting your application to AIC. Government subsidies are available for eligible applicants who meet the national means test criteria. Please contact us to find out more.,"Dementia Day Care – AMK + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 557 Ang Mo Kio Ave10, #01-1874 
S560557 Mondays to Fridays: 8:00am – 5.00pm
Saturdays: 8:30am – 12:30pm
Excluding Sundays and Public Holidays 6452 1422 sunlovehq@sunlove.org.sg Website Dementia Day Care – Sunlove + − Leaflet | OneMap © contributors | Singapore Land Authority Sunlove Home
70 Buangkok View 
S534190 Mondays to Fridays:  7:30am – 5:00pm
Excluding Saturdays, Sundays & Public Holidays 6386 9312 6387 3593 sunlovehq@sunlove.org.sg Website",https://www.sgsocialsupport.com/resource/RqC8X-EH7Wk
Dementia Day Care Centre (Sunshine Welfare Action Mission),"Serving mild to moderate clients who require assistance, the Centre’s objective is to provide relief for caregivers by looking after their loved ones during their absence. Concentrating on offering mentally and socially stimulating activities which are in the form of meaningful games and exercises to the Centre’s clients. These clients are also assessed in various aspects in terms of physical, cognitive and social functioning before a tailor-made care plan is designed according to their needs. Simply put, the objectives of the Centre are to better clients’ golden years and an improvement on their quality of lives.A large part of our centre-based healthcare service, we service clients from:Admiralty, Ang Mo Kio, Bishan, Marsiling, Shunfu, Sembawang, Thomson, Woodlands and Yishun",https://www.sgsocialsupport.com/resource/NbhrvXJG65m,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Sunshine Welfare Action Mission (SWAMI Home) + − Leaflet | OneMap © contributors | Singapore Land Authority No.5 Sembawang Walk 
S757717 6257 6117 enquiry@swami.org.sg Website",https://www.sgsocialsupport.com/resource/NbhrvXJG65m
Dementia Daycare Centre (Montessori Seniors),"7am to 7pm Montessori Seniors @ Tanglin is now open!&nbsp;Designed for persons with dementia who require care and assistance, the Montessori Seniors @ Tanglin Dementia Day Care Centre provides a whole day program (morning and afternoon) that includes meaningful activities, meals (lunch and tea breaks) and rest time. Besides receiving care, they also enjoy mental stimulation and social interaction at the Centre, so that caregivers can focus on their work, run errands, or find personal time to rest and be rejuvenated.Fees: &nbsp;Montessori Seniors @ Tanglin is a government subsidised day care. &nbsp;Singaporeans and Permanent Residents may be eligible for government subsidies, depending on the monthly household income per person, amongst other criteria. For more information on subsidies, visit the following Ministry of Health link.&nbsp;",https://www.sgsocialsupport.com/resource/34CuKe-nchr,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Dementia Daycare Centre (Montessori Seniors) + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Kay Siang Road, Annexe Block #04-10 
S248922 9127 9821 contact@montessoriseniors.org Website",https://www.sgsocialsupport.com/resource/34CuKe-nchr
Eldersit Service (Dementia Singapore),"This is a home-based service where trained Eldersitters engage with persons with dementia over a short period of time. Meaningful and therapeutic activities are conducted in a familiar and comfortable home setting for the person with dementia, allowing short term respite for the caregiver. Charges are applicable.",https://www.sgsocialsupport.com/resource/4kqB4KMfUY5,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Dementia Singapore + − Leaflet | OneMap © contributors | Singapore Land Authority 20 Bendemeer Road, #01-02,
BS Bendemeer Centre
(Strictly by appointment only) 
S339914 6377 0700 info@dementia.org.sg Website",https://www.sgsocialsupport.com/resource/4kqB4KMfUY5
Friends of ASD Families,A place to foster a sense of community through showing how acts of kindness impact autism families in our everyday lives,https://www.sgsocialsupport.com/resource/bk4tP88zuZN,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Friends of ASD Families friendsofasd@gmail.com Website,https://www.sgsocialsupport.com/resource/bk4tP88zuZN
Friends-In-Deed Counselling Society,"Friends-in-Deed Counselling Society (FID), a mental health advocate and social service provider, adopts the community counselling approach. We provide holistic, customised and humanised mental health programs and services for individual, family and the communities in need.",https://www.sgsocialsupport.com/resource/jT6KZMpBKp9,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Fill in the questionnaire online - https://fidcounselling.sg/pages/counselling,Friends-In-Deed Counselling Society Website,https://www.sgsocialsupport.com/resource/jT6KZMpBKp9
Gambling Addiction Management through Education (GAME),"GAME is an eight-session psycho-educational skill-based group designed to help clients to stop gambling and better manage their lives through counselling and group therapy. The topics covered in the sessions include:

Introduction to gambling addiction
Financial management
Crisis management
Managing urges and cravings
Managing gambling related cognition
Repairing relationships
Barriers to recovery
Relapse prevention

Besides learning skills and strategies, members can also find support and help one another. Members benefit when they share honestly and openly about their struggles in recovery. While we encourage members to share, some members learn by just listening in the early phases, until they are ready to participate more actively. Our clients find GAME to be extremely helpful in connecting them with a recovering community that is both supportive and nurturing. They also find that the topics help them to stop gambling and reduce the likelihood of relapse.​",https://www.sgsocialsupport.com/resource/jc4W8bv5Yjj,No Content Found,Eligible for NAMS patients only,Please contact the organisation for more details.,Please contact the organisation for more details.,"NAMS + − Leaflet | OneMap © contributors | Singapore Land Authority Block 9 (Basement)
Buangkok Green Medical Park
10 Buangkok View
Singapore 539747 
S539747 Every Thursday*
7.00pm - 8.30pm
* Except eve of public holidays and public holidays 1800 666 8668 Website",https://www.sgsocialsupport.com/resource/jc4W8bv5Yjj
Gambling Recovery Intervention Programme (We Care Community Services),"If you are preoccupied with gambling, reliving past gambling experiences, planning the next wager, or thinking of ways to get money with which to gamble, you may have a gambling problem.Compulsive gambling is the uncontrollable urge to continue gambling. It can affect your relationships, impact your job, and lead to serious financial problems.Overcoming a gambling problem is never easy. However, recovery is possible if you seek help and commit to treatment. The first step is recognizing and acknowledging the problem.G.R.I.P. is a counselling treatment programme for persons with a gambling problem. Counselling is provided by trained addiction specialists.&nbsp;GRIP Programme Structure:4 individual sessions1 family sessions (optional)2 support group sessionsDepending on needs, some clients may require further sessions&nbsp;after the initial phase of the programme&nbsp;To download the flyer, click&nbsp;here.&nbsp;",https://www.sgsocialsupport.com/resource/39gCvL697HA,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Jalan Ubi, Block 5, #01-41 
S409074 3165 8017 help@wecare.org.sg Website",https://www.sgsocialsupport.com/resource/39gCvL697HA
Grief and Bereavement Care (Assisi Hospice),"The loss of a loved one can be a devastating experience. Grieving an impending loss may also&nbsp;be stressful and heartbreaking.&nbsp;At Assisi Hospice, bereavement care is available&nbsp;for families&nbsp;and loved ones&nbsp;of&nbsp;our current or late patients&nbsp;to support&nbsp;them in coping with grief and&nbsp;gradually&nbsp;adjust to life after loss.The Bereavement Care Team comprises professional&nbsp;counsellors and therapists who&nbsp;specialise in grief work and who understand the needs of the bereaved. Our services include:Individual&nbsp;grief and&nbsp;bereavement counsellingBereavement support groupsOutreach to the bereavedGrief Cafe",https://www.sgsocialsupport.com/resource/y-s3q3cHh5T,No Content Found,Please contact the organisation for more details.,"Where does the counselling session or group work take place? Counselling sessions can take place in Assisi Hospice or at the client’s home as long as the space is conducive. Other modes of communication can be explored if face-to-face counselling is not possible. Group work takes place in Assisi Hospice. How soon after loss should I request for support? We welcome referrals made at any point of time in your grieving journey. Some people prefer to access counselling quite soon after a death occurs, while others prefer to deal with the practical matters before doing so. Others feel the importance of working on their anticipatory grief before a death occurs. There is no right or wrong time to access help. You may wish to consider your needs and priorities when deciding when to do so. Can I refer other members in my family for bereavement care services? We strongly encourage you to speak openly with your family member about your concern on their coping and needs for professional service. Their openness and readiness to receive support is essential to allow them to benefit from the services provided.","How can I or my family member access the bereavement care services offered by Assisi Hospice? You may request for a referral through your healthcare team in Assisi Hospice, or write in to us directly through the following ways: Online form or Email – bereavementcare@assisihospice.org.sg We will respond within 3 working days upon receiving your message.","Assisi Hospice + − Leaflet | OneMap © contributors | Singapore Land Authority 832 Thomson Road 
S574627 6832 2650 bereavementcare@assisihospice.org.sg Website",https://www.sgsocialsupport.com/resource/y-s3q3cHh5T
HCSA Dayspring RTC,"HCSA Dayspring Residential Treatment Centre offers a caring, safe and therapeutic environment to help teenage girls who have suffered the complex trauma of physical, sexual or emotional abuse. Through the application of effective clinical therapies, the centre strives to help these girls become healthy individuals who can successfully reintegrate into their schools, families and society.
In 2017, HCSA Dayspring Residential Treatment Centre successfully upgraded its quality of care by transiting to a Therapeutic Group Home service model for older girls with high needs and risks. The model consists of two evidence-based practices namely Trauma Systems Therapy (TST) and Residential Management System (RMS).
As of August 2020, HCSA Dayspring Residential Treatment Centre is a certified Trauma Systems Therapy (TST) organisation.",https://www.sgsocialsupport.com/resource/MhQxDTm5bLF,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,HCSA 1 Lorong 23 Geylang Singapore 388352 6745 3532 enquiry@hcsa.org.sg Website,https://www.sgsocialsupport.com/resource/MhQxDTm5bLF
Hua Mei Dementia Care System (DCS) (Tsao Foundation),"Hua Mei Dementia Care System (DCS) provides a system of medical, social and emotional care to home-dwelling elders with dementia that simultaneously supports their caregivers and family members. This improves the home support and care eco-system for the elders, enabling them to age optimally, in the familiar environment of home and community.
The service team comprising a social worker, nurse and programme assistants is supported by a physician and consulting occupational therapist.
Approach:
Hua Mei DCS is a multi-disciplinary team that comprises of a medical doctor, social worker, staff nurse and dementia-care programme assistants. The team is trained in basic dementia caregiving, geriatric and gerontology.
A comprehensive behavioural assessment to help everyone involved understand and manage behavioural stressors
We adopt a person-centred and collaborative approach by partnering with the family members/caregiver of the Persons With Dementia (PWD); and other community services to ensure that his/her care plan is sustainable within the community.",https://www.sgsocialsupport.com/resource/C-ZY3FRVLyW,No Content Found,"We serve persons who are: aged 60 years and above and have been diagnosed with dementia their family and/or caregivers who are challenged by the stress of caregiving Lives in catchment area: Holland Close, Queenstown, Commonwealth, Telok Blangah, Bukit Merah, Tiong Bahru, Delta Avenue, Outram, Spottiswoode Park, Chin Swee, Chinatown and Tanjong Pagar areas.","We provide: holistic assessment of the PWD’s medical, social and emotional needs, strengths and his/her care environment. continuous care with appropriate engagement programmes for the PWD and his/her caregiver to enhance his/her psychosocial wellbeing. co-ordinate and linkage with relevant services such as rehabilitation, home help and financial assistance to ensure the care environment is sustainable.","How to refer:
We accept referrals from hospitals, clinics, community agencies, volunteers and families. Please call us for a referral form. Service is by appointment only.","Hua Mei Dementia Care System (DCS) + − Leaflet | OneMap © contributors | Singapore Land Authority 298 Tiong Bahru Road
#15-01/06 Central Plaza 
S168730 Mon to Thurs: 8.30am-6.00pm
Fri: 8.30am-5.30pm
Closed on Saturday, Sunday
and public holidays 6593 9588 hmdcs@tsaofoundation.org Website",https://www.sgsocialsupport.com/resource/C-ZY3FRVLyW
Internet & Gaming Addiction Intervention Programme (We Care Community Services),"The&nbsp;Internet &amp; Gaming Addiction (IGA) Intervention&nbsp;Programme is a structured therapy programme designed for people with internet or/and gaming addictions. Counselling is provided by trained addiction specialists.Basic programme components:6 Individual sessions2 Family sessions (optional)Depending on their needs, some clients may require further sessions after the initial phase of the programme.To download the flyer, click&nbsp;here.&nbsp;If you or someone you know exhibits symptoms of internet and gaming addiction, no matter how mild or severe, we strongly encourage you to make an appointment with us. Call 3165 8017 or email:&nbsp;help@wecare.org.sg",https://www.sgsocialsupport.com/resource/2CQ79QALk7g,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Jalan Ubi, Block 5, #01-41 
S409074 3165 8017 help@wecare.org.sg Website",https://www.sgsocialsupport.com/resource/2CQ79QALk7g
Matchsticks of IMH,"Home of passionate volunteers committed to serving the mental health community
The name Matchsticks embodies the sense of hope that we aspire to be for the mental health community. We hope to ignite the passion to serve the mental health community in others, in order to spark a difference as we move toward being a more inclusive society.
Established in 2014, Matchsticks of IMH has grown into a group of 150 strong youths and working adults. We devote our time weekly in serving the needs of our special friends at the long stay wards in the Institute of Mental Health (IMH).

What we do:


Regular ward visits on Saturday mornings
Engage our special friends through various activities
Provide a platform for more to learn about how to deal with mental health issues and care for the people who might be battling mental health issues
Create opportunities for like-minded people to come together in serving a common cause
Events (e.g. Monthly Birthday celebrations, SG51 celebrations etc.)


Our goals and objectives:


To promote mental health awareness
To provide youths and young adults who have the heart to serve the mental health community with the opportunity to learn and interact with our special friends
To collaborate with community partners in bringing about change in the mental health scene

If you have the heart to serve and create change in the mental health community. Do Join us in our journey in bringing joy to our special friends at IMH!",https://www.sgsocialsupport.com/resource/xNVXYxNGA3u,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Matchsticks of IMH imhmatchsticks@gmail.com Website,https://www.sgsocialsupport.com/resource/xNVXYxNGA3u
Melrose Care (Children's Aid Society),"Melrose Care is a community-based agency under Children's Aid Society that provides counselling and specialised therapies to:• Children and youths aged 7 to 18 who have difficulties managing emotions• Adult caregivers of young persons aged 7 to 18 who have been impacted by adverse childhood experiences, and whose own trauma interferes with meeting the needs of their childWHAT WE DOOBJECTIVES• Provide advance clinical support such as therapeutic interventions focused on mitigating impact of adverse childhood experiences• Develop strong and healthy relationships in families, and integration into the community• Break stereotypes and promote security• Raise social mobility through building of personal inner resources and resilienceIMPACT• Improve communication and interpersonal skills• Greater self-acceptance and self-esteem• Reduce anxiety and depressive symptoms• Able to better cope with intense emotional experiencesClients often come in seeking help to solve a problem they see in themselves or their child. Our goal is not to “fix” a problem but to assist clients in understanding their challenges and support them in developing coping skills to address the issues they present with.We work with the client to come up with approaches that fits with their value systems and their current emotional needs. We also strive to provide a safe and non-judgmental space for the client to express themselves, be understood and gain new insights about themselves or their struggles.We are mindful that each client may come with their unique needs in their life journeys and thus may have different therapeutic needs when they see us. We place a high importance in pacing with the client, to start from where they are at and work collaboratively to come up with their therapeutic goals.Find Out More",https://www.sgsocialsupport.com/resource/EqGbUTT6fxz,No Content Found,Please contact the organisation for more details.,"WHAT IS THE FIRST SESSION LIKE? FOR CLIENTS AGED 7 TO 18: The first session will usually be with the client and their caregiver. Community partners or other professionals supporting the family may also join the first session, based on the caregiver’s consent and request. FOR CLIENTS OVER THE AGE OF 18: The first session will involve us obtaining an understanding on the history and development of the client's presenting struggles or challenges. Depending on the extent of the challenges, we may collaborate jointly on the therapy goals either at the end of the first or second session. FEES AND SUBSIDISES While our full fees are $150 for a 1-hour session, we provide families with financial difficulties or financial assistance schemes varying levels of subsidies based on Household Per Capita Income. We operate on a 24-hour cancellation policy. If a client cancels an appointment with less than 24 hours’ notice, or fails to show up, they will be charged for the appointment according to the subsidy level. The only exception to this policy is in the event of an illness or unforeseen circumstances.",Please contact the organisation for more details.,"Melrose Care (Children's Aid Society) + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 557 #01-63 Woodlands Drive 53 
S730557 Opening times:
Monday 9am-6pm
Tuesday 9am-9pm*
Wednesday 9am-6pm
Thursday 9am-6pm
Friday 9am-6pm
Saturday 9am-12pm* 6970 0971 melrosecare@childrensaidsociety.org.sg Website",https://www.sgsocialsupport.com/resource/EqGbUTT6fxz
Mental Health Counselling (Mellow and Tale),"Mellow &amp; Tale is on a mission to provide accessible counselling and mental health support for young adults and professionals! Besides providing information and intervention, they are also a creative production studio, commissioning stories and projects that positively improve the representation of mental health in pop culture.",https://www.sgsocialsupport.com/resource/uw7SmPbeb5P,No Content Found,Students and Low Income Families,"Low cost mental health counselling services exclusively for students and those in low-income families, up to 3x online-facilitated sessions with a 30 day validity .",Contact Mellow and Tale directly at hello@mellowandtale.com,Mental Health Counselling (Mellow and Tale) hello@mellowandtale.com Website,https://www.sgsocialsupport.com/resource/uw7SmPbeb5P
Mental Wellness (City Harvest Community Services Association),"We want you to have access to professional help.If you would like to see a therapist, but the cost is stopping you from doing so, CHCSA would like to assist.Therapy SessionsIn memory of his wife, one of our donors has set up a fund to sponsor counselling for financially-challenged individuals. The therapy sessions will be provided by one of our partner organisations, Safe Space. Please note that privacy will be maintained and only Safe Space will have access to your information.How many sessions can I attend?Individuals will be given 5 vouchers* for 5 sessions with a therapist from Safe Space.*Vouchers cannot be sold or exchanged for cashCan I choose my therapist and what is the cost?You can choose your therapist.The cost of therapy ranges from $80 to $240 per session, so the voucher, which is valued at $120, can be used to offset the cost of each session fully or partially.How will candidates for this service be chosen?There are limited sponsored slots for therapy sessions.In the event of overwhelming demand, Safe Space will prioritise applicants based on their needs.",https://www.sgsocialsupport.com/resource/8T4ssFYNMKA,No Content Found,,Please contact the organisation for more details.,Get Access to Therapy Register Now,"Mental Wellness (City Harvest Community Services Association) + − Leaflet | OneMap © contributors | Singapore Land Authority 12 Pine Close, #01-85
 
S391012 Website",https://www.sgsocialsupport.com/resource/8T4ssFYNMKA
MIJHub,"MIJ Hub aims to equip, empower and inspire individuals with learning differences, no matter their abilities and socio-economic backgrounds.",https://www.sgsocialsupport.com/resource/tQ29Q25G3cp,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"MIJHub 116 Changi Rd, WIS@Changi, #05-01 6974 1017 admin@mijhub.com Website",https://www.sgsocialsupport.com/resource/tQ29Q25G3cp
National Addictions Management Service (NAMS),"The road to recovery is different for every individual.
At NAMS, our multidisciplinary team of addiction experts offer a range of services to meet each person's unique needs.
This includes assessment, inpatient detox programme, aftercare support groups for our clients and their families.
The first step towards recovery is an important one. We are here to assist and support you and your family.​
Treatment at NAMS is provided by a multidisciplinary team of specialists including psychiatrists, psychologists, counsellors, medical social workers and nurses. Treatment is on a voluntary basis.
At NAMS, we provide:

Assessment and treatment of addictions;
Individual, group and family therapy;
Public education talks;
Training for healthcare and social service professionals;
Community liaison to develop services and programmes; and
Research on addictions.",https://www.sgsocialsupport.com/resource/-3ChBzp3pfH,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"National Addictions Management Service (NAMS) Block 9 (Level 1), Buangkok Green Medical Park
10 Buangkok View
Singapore 539747 Monday - Thursday: 8.00am - 5.30pm
Friday: 8.00am - 5.00pm

(Closed on weekends and public holidays) 6732 6837 Website",https://www.sgsocialsupport.com/resource/-3ChBzp3pfH
Night Respite (AIC),"What Is Night Respite?
Night Respite is an overnight respite option for caregivers of persons requiring mild to moderate assistance in their Activities of Daily Living (ADL) or persons living with dementia displaying sundowning behaviour. This service provides caregivers with the opportunity to take time off from night time caregiving duties.
How it Helps Caregivers
Night Respite engages persons in need living with dementia meaningfully providing support for their ADLs.
The service not only enable caregivers to take time off from caregiving duties to catch up on rest or fulfil other commitments. It also support caregivers in managing the sundowning issues of their loved ones.
Download the Night Respite brochure here.
What is Sundowning?
Sundowning is the worsening of behavioural difficulties towards the end of the day. Symptoms include restlessness, agitation, suspicious behaviour, disorientation, visual and auditory hallucinations, and difficulties sleeping at night. This often occurs in the moderate to severe stages of dementia, and may be challenging for caregivers to manage.
When it’s Provided

Monday to Friday, from 7pm (up to 12 hours duration)
Transport option with subsidy is available if required
Government subsidies for Singaporeans and Permanent Residents are available based on means testing",https://www.sgsocialsupport.com/resource/5pHnS9ewZrH,No Content Found,"Eligibility Criteria Caregivers applying for this service must be a caregiver of a person needing care at night.
Persons needing night care eligible for admission: Diagnosis of dementia by a Singapore Medical Council-registered medical practitioner Displaying sundowning behaviour or sleep-wake cycle issues (i.e. sleeping in the day and alert at night) OR Clients requiring low-moderate assistance in ADL who are being cared for at home, and not utilising any long-term residential care services. Persons not suitable for the programme: Individuals who are bedbound and who need more than one person’s assistance Individuals who are currently in the active stage of infectious or contagious disease",Please contact the organisation for more details.,Please contact the organisation for more details.,Agency for Integrated Care (AIC) 1800 650 6060 Website,https://www.sgsocialsupport.com/resource/5pHnS9ewZrH
One to One Counselling (Arise2care),Our counsellors are professionally trained to provide guidance as well as a listening ear to hear the individual’s struggles.We provide counselling for families affected by problem gambling and will do house visits where necessary.,https://www.sgsocialsupport.com/resource/DufkVTSkrG7,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Contact through the website - https://arise2care.sg/contact-us/,"Arise2Care + − Leaflet | OneMap © contributors | Singapore Land Authority No 5 Harper Road, #02-01/A 
S369673 Mon - Fri 10:00 AM - 6:00 PM
Wed Night 7:30 PM - 9:30 PM 6909 0628 admin@arise2care.sg Website",https://www.sgsocialsupport.com/resource/DufkVTSkrG7
